Gene = MTHFR
index = 891
Annotated 5SS: [  365  2085  3034  7040  8148  8517  8888  9339 10968 12039]
Annotated 3SS: [ 1845  2922  6845  7896  8381  8706  9155 10865 11918 12346]
SMsplice 5SS: [  365  3034  7040  8148  8517  8888  9339 10968 12039]
SMsplice 3SS: [ 2922  6845  7917  8381  8767  9155 10865 11918 14078]
top_k =  100
Partition function (log Z): 5.604132873040523

Sorted 5' Splice Sites (High to Low Probability):
Position 12039: 0.9786990859989069
Position 365: 0.9770439936589337
Position 10968: 0.9708855038236964
Position 8517: 0.9432577404360016
Position 3034: 0.913398069045642
Position 8888: 0.8778461747544088
Position 8148: 0.8747311344787637
Position 7040: 0.8180278887659024
Position 9339: 0.6817880404217576
Position 557: 0.45349941032827246
Position 5382: 0.3290850025040494
Position 11609: 0.3186163855210572
Position 9344: 0.2012867947227204
Position 2085: 0.17720108082405325
Position 4040: 0.15888502832228352
Position 15406: 0.15460280396538867
Position 9025: 0.11168944669485406
Position 11640: 0.10617019598549957
Position 14993: 0.09222246922712952
Position 8023: 0.08794393878046881
Position 2998: 0.08415720693934145
Position 982: 0.02348373149561888
Position 12497: 0.022508981414849638
Position 9228: 0.022213665094060156
Position 13515: 0.01695276586321724
Position 11148: 0.010213680657328028
Position 386: 0.008547207013518411
Position 9300: 0.007573439721352297
Position 13393: 0.007391292610568345
Position 295: 0.0054184504548514525
Position 11820: 0.004935017519332573
Position 380: 0.003315871035948484
Position 52: 0.002320208404671718
Position 3170: 0.0012393848637322579
Position 10941: 0.0011534393506577474
Position 302: 0.0006654686961252474
Position 12333: 0.0003577466089839614
Position 196: 0.00022696100398889566
Position 10928: 0.00020703042929893784
Position 132: 0.00015565016508694787
Position 71: 0.00013436726942493325
Position 115: 2.0833543574240512e-05
Position 305: 1.1744623987789185e-05
Position 64: 1.0946949088299091e-05
Position 8434: 5.8593844336159614e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 2922: 0.9880400382492787
Position 10865: 0.9781731609084968
Position 11918: 0.9623882948021105
Position 9155: 0.8957092976611797
Position 6845: 0.8123642296412608
Position 7917: 0.6132251391434875
Position 8381: 0.4990371956204961
Position 8767: 0.46751114115815867
Position 459: 0.45138286758547735
Position 11499: 0.44055360883239525
Position 8706: 0.369258135227096
Position 8405: 0.36756564533063085
Position 7896: 0.34944993411574526
Position 15515: 0.2788052562786576
Position 15289: 0.21883005310152365
Position 14078: 0.2054721969819562
Position 5234: 0.1835740711249838
Position 13392: 0.18212434253271148
Position 8743: 0.10693383050847906
Position 3995: 0.09700552465260967
Position 5253: 0.09688947862663413
Position 15236: 0.09352854392552104
Position 12424: 0.07685692255474393
Position 14929: 0.06747727591202105
Position 17028: 0.05410567165167195
Position 5195: 0.048621452752431474
Position 1904: 0.04811220568676829
Position 1883: 0.043680917046712606
Position 8418: 0.03954110022826668
Position 8459: 0.03425541166788553
Position 1845: 0.032908052901702074
Position 3909: 0.03247441918583465
Position 8950: 0.027609752320592665
Position 11951: 0.025752761141397393
Position 14956: 0.024745193315108483
Position 8671: 0.01821506822962186
Position 2008: 0.017417855109948952
Position 3752: 0.01634850939705862
Position 12496: 0.015435797182699327
Position 13105: 0.015353635392518742
Position 1828: 0.013780753703205804
Position 3959: 0.013056575086780568
Position 12623: 0.010661633096468937
Position 862: 0.010348816817577938
Position 1950: 0.009683718603044582
Position 9263: 0.009417935971563308
Position 2822: 0.009152342800974995
Position 14099: 0.008188671571831951
Position 9239: 0.007734706327148083
Position 815: 0.006921722032060115
Position 1901: 0.006577666979400031
Position 12346: 0.006330440671701595
Position 13308: 0.006274452791901457
Position 892: 0.006180080717038479
Position 13443: 0.005478042645326528
Position 1865: 0.005039910793270937
Position 6727: 0.0045000682108075184
Position 11094: 0.004286493352485232
Position 12373: 0.0032015689196671746
Position 8229: 0.0014826443532994528
Position 8252: 0.0013892966251708007
Position 6701: 0.0011635909138338612
Position 3115: 0.0011183052289971977
Position 11890: 0.0005346348040147322
Position 2931: 0.00041485802329110737
Position 12207: 0.00019712268685504922
Position 12188: 9.581410547245407e-05
Position 3033: 6.805662102590591e-05
Position 12268: 6.480981665645818e-05
Position 718: 1.256330828481953e-05
Position 466: 4.124199925498715e-06
Position 482: 1.2317428498412129e-06
Position 538: 1.1426121374927794e-06
Position 2659: 1.059925147694284e-06
Position 434: 9.802187454748798e-07
Position 549: 7.576559271092434e-07
Position 469: 5.577530678966301e-07
