Gene = ADGRB2
index = 29
Annotated 5SS: [   59  1261 12612 13067 14422 15207 15460 15636 15887 16913 17150 17334
 17952 18428 18673 19060 19608 19831 20687 20939 21433 21680 24288 24743
 25145 26460 28662 29078 29235]
Annotated 3SS: [  443 12527 12901 14256 15041 15291 15533 15779 16717 17080 17224 17623
 18321 18628 18932 19503 19727 20535 20868 21365 21593 24115 24646 25104
 25839 28625 28981 29177 29653]
SMsplice 5SS: [   59   687 12612 13067 15207 15460 15636 15887 16913 17150 17530 17749
 17952 18428 18673 19060 19608 19835 20687 20939 21433 21680 24743 26460
 28662 29078 29235]
SMsplice 3SS: [  587 12527 12901 15041 15291 15533 15779 16717 17080 17224 17623 17845
 18321 18628 18932 19503 19727 20535 20868 21365 21593 24646 26327 28625
 28978 29177 29653]
top_k =  100
Partition function (log Z): 75.19532114710327

Sorted 5' Splice Sites (High to Low Probability):
Position 21680: 0.9999739473781607
Position 29078: 0.9995729507903024
Position 15636: 0.9984206410867073
Position 17150: 0.9977065688277659
Position 24743: 0.997026966480489
Position 13067: 0.9953987779006664
Position 19608: 0.9902913712858435
Position 17952: 0.9731109633054854
Position 21433: 0.9711680279187265
Position 29235: 0.956470510327829
Position 18428: 0.9537366739525798
Position 26460: 0.9484412347875968
Position 687: 0.942151336054896
Position 15207: 0.9369813379350247
Position 15887: 0.9199925000278566
Position 20687: 0.9043162664373356
Position 19060: 0.8269813575324361
Position 15460: 0.821478942841452
Position 5086: 0.8187819772313736
Position 18673: 0.6400123589300193
Position 16913: 0.6393954422038708
Position 1261: 0.627501428499155
Position 19835: 0.6188080042729189
Position 28662: 0.5416145467073459
Position 14422: 0.532354012892301
Position 59: 0.5277659753110547
Position 17530: 0.5210216271364067
Position 17749: 0.49531116829780236
Position 25145: 0.46390344485525786
Position 2149: 0.4532785297664217
Position 17334: 0.4097537859083732
Position 263: 0.3820392360925788
Position 20939: 0.36777650471049966
Position 24288: 0.3319431132782988
Position 29510: 0.3240348941952358
Position 19862: 0.31242834709650164
Position 22279: 0.3050368890624527
Position 17710: 0.2959911500767589
Position 18695: 0.2735940028384836
Position 20957: 0.24188776331191636
Position 7026: 0.2402559568846015
Position 29836: 0.20067615252524057
Position 20926: 0.18492442506957157
Position 2695: 0.1785134819196505
Position 3877: 0.16658855584977572
Position 19245: 0.14749666722192434
Position 15429: 0.13513847950821234
Position 18150: 0.12332417308155315
Position 19413: 0.09925438385841698
Position 51: 0.09920984148231596
Position 29834: 0.09262486428043938
Position 16225: 0.08248901918815958
Position 27619: 0.07266158324394528
Position 19172: 0.06531197425051115
Position 795: 0.05577445574371692
Position 19188: 0.05243882601884896
Position 27613: 0.05091891773402778
Position 18797: 0.043943429315626316
Position 19317: 0.041599300954131536
Position 20434: 0.041330503154599886
Position 17279: 0.0377869110256523
Position 27834: 0.03711722343771607
Position 20971: 0.036513351289898535
Position 22107: 0.03090171415507178
Position 29387: 0.028064531936782225
Position 19075: 0.02651774003574096
Position 19879: 0.024297498340467082
Position 18004: 0.022739427194263737
Position 20263: 0.02256567573719521
Position 20964: 0.01841913335947955
Position 325: 0.017605780807042833
Position 19819: 0.01746063051828821
Position 29264: 0.016895195474151102
Position 17354: 0.01637472250351779
Position 29415: 0.016034933749471368
Position 18516: 0.01570053867590481
Position 29817: 0.013734609521999753
Position 22101: 0.012870436003462188
Position 18492: 0.012035050693931812
Position 29259: 0.01151892828847567
Position 24935: 0.011428222088632091
Position 15452: 0.010410473026316085
Position 22077: 0.010175221206453266
Position 21816: 0.008971085065666226
Position 20726: 0.008480042205665755
Position 19612: 0.007540829785331826
Position 20300: 0.007052315127495594
Position 27784: 0.006244756520982334
Position 29441: 0.0062040253077606305
Position 19285: 0.0060636135209280705
