Gene = HSD17B7
index = 665
Annotated 5SS: [   90  2117  5932  7171  9192 12790 13578 14747]
Annotated 3SS: [ 1912  5838  7055  8996 12684 13520 14647 21551]
SMsplice 5SS: [   90  2117  4811  7171  9192 12790 13578 14747]
SMsplice 3SS: [ 1984  4703  7055  8996 12684 13520 14647 21551]
top_k =  100
Partition function (log Z): 11.969842049842553

Sorted 5' Splice Sites (High to Low Probability):
Position 12790: 0.999999999999997
Position 14747: 0.9996242866388102
Position 9192: 0.9993212073501572
Position 7171: 0.991285021765324
Position 2117: 0.9578169495264407
Position 4811: 0.9367568541234946
Position 5932: 0.8293108612857906
Position 13578: 0.824748128562248
Position 90: 0.6157047018034456
Position 6842: 0.46947992961337803
Position 5380: 0.4388649110456448
Position 8821: 0.4317814458013321
Position 7796: 0.37509762032469135
Position 9518: 0.3439618001181511
Position 225: 0.25533056399092013
Position 5098: 0.25339793083522816
Position 5031: 0.2531533125859418
Position 4636: 0.20429456914834976
Position 9755: 0.17495876213877828
Position 15588: 0.17337089020664861
Position 5385: 0.15260987818156008
Position 7470: 0.14796573648031036
Position 962: 0.11734800384225165
Position 16282: 0.07514263442817454
Position 6838: 0.06282291806009982
Position 310: 0.060480768004331574
Position 1469: 0.05765213995781443
Position 955: 0.05729147337081189
Position 6827: 0.04946234127311647
Position 41: 0.04747452842728589
Position 7754: 0.03869605502511487
Position 2934: 0.037968169685745276
Position 9979: 0.03699493256677719
Position 6023: 0.03526474899192173
Position 14408: 0.02926902838184282
Position 3283: 0.026202304665835993
Position 17945: 0.025391163438124555
Position 15545: 0.0249329508805445
Position 13634: 0.014450078147352132
Position 4745: 0.01282086278432839
Position 15108: 0.006643214464357923
Position 7135: 0.006343401389314581
Position 8190: 0.0059822760374066905
Position 250: 0.005731822360544612
Position 1602: 0.0049833595847873415
Position 9267: 0.0006787926498407817
Position 9607: 0.0006583389813801968
Position 64: 0.0004325096618913411
Position 45: 0.00012202871105558891
Position 360: 1.4357646553303426e-05
Position 17: 7.665170482861188e-06
Position 39: 4.109205417757648e-06
Position 133: 3.7050404437964854e-06
Position 106: 1.5114249087402657e-06
Position 19: 2.979751440233368e-07
Position 343: 2.06028978014294e-07
Position 67: 2.9370681598200022e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 12684: 0.9999999999999971
Position 14647: 0.9967230541181915
Position 7055: 0.9176048908387054
Position 21551: 0.8566524911437365
Position 13520: 0.825703926897094
Position 8996: 0.8133277392855824
Position 4703: 0.651442276723833
Position 5741: 0.6366771132051884
Position 5281: 0.5766191761539937
Position 1912: 0.4574237263379263
Position 1984: 0.4299908973914143
Position 9466: 0.3715874035576448
Position 4930: 0.3096850164518917
Position 4725: 0.2981354401839896
Position 8585: 0.29742797358295525
Position 6724: 0.2189471939691538
Position 5838: 0.21713164931044945
Position 6740: 0.21584076209423886
Position 7647: 0.21022117628777462
Position 4535: 0.19684177120480162
Position 4874: 0.18697038769244229
Position 9028: 0.1854206906422662
Position 15485: 0.17659456278329766
Position 7394: 0.15896990107058084
Position 6677: 0.14697723288320153
Position 8708: 0.13435347221837698
Position 7573: 0.1039797021378497
Position 21524: 0.0970444652714355
Position 16131: 0.0833717512139636
Position 7081: 0.07974344155376008
Position 903: 0.07656860820515057
Position 9411: 0.06147785272511174
Position 1877: 0.05521879801920781
Position 7684: 0.05010732970003805
Position 9648: 0.04644888713934297
Position 1357: 0.03979480091277043
Position 9389: 0.03886913504977927
Position 2810: 0.037968169685745276
Position 9898: 0.03699493256677721
Position 7715: 0.03563500875692846
Position 769: 0.03232595303848292
Position 17685: 0.032157248649742454
Position 822: 0.030085391791447716
Position 1432: 0.02284069862983134
Position 14278: 0.022660934637176045
Position 3155: 0.022224190123048968
Position 15463: 0.021934704253545476
Position 5252: 0.014855613073210802
Position 5931: 0.01076684776207398
Position 13292: 0.010146684621283026
Position 203: 0.008909880003318741
Position 14980: 0.008603985966272275
Position 4604: 0.007452797943548156
Position 2060: 0.007442314297622605
Position 4977: 0.007407160238968641
Position 1937: 0.007398537299304276
Position 20552: 0.007176469721354399
Position 14167: 0.006608093744666775
Position 113: 0.00615873768211719
Position 8001: 0.005982276037406693
Position 17171: 0.00523247236941874
Position 19107: 0.004105281894374434
Position 3185: 0.003978114542787025
Position 15767: 0.003971202975501121
Position 15070: 0.003782665543508825
Position 13502: 0.0033475951912229455
Position 801: 0.003204604453723458
Position 7579: 0.0028462938769449595
Position 4912: 0.00248867903786725
Position 17507: 0.0020742692338472984
Position 14668: 0.0020652456065557746
Position 465: 0.001985524917127744
Position 14612: 0.0012040962543463471
Position 15041: 0.0009736890854610488
Position 8924: 0.0007894817163970986
Position 554: 0.0007095819437855581
Position 9543: 0.0006249175400257891
Position 17209: 0.0005919686618738611
Position 9699: 0.0005707052264052432
Position 8876: 0.00046208835575244176
Position 16501: 0.00043111400308653696
Position 15452: 0.00040679728624115835
Position 6945: 0.0002800907621731417
Position 1818: 0.0002036583684920268
Position 1846: 0.00013901781247335277
Position 14441: 7.604020905037992e-06
