Gene = ASB17
index = 99
Annotated 5SS: [  541 10352]
Annotated 3SS: [10071 13272]
SMsplice 5SS: [  386   541 10352]
SMsplice 3SS: [  450 10071 13272]
top_k =  100
Partition function (log Z): -7.620242320940794

Sorted 5' Splice Sites (High to Low Probability):
Position 541: 0.941876323171228
Position 10352: 0.8925616639649804
Position 386: 0.6466461372002537
Position 2589: 0.48001167738334294
Position 165: 0.3166219226391778
Position 307: 0.2692404439851664
Position 1414: 0.0325916385126865
Position 11457: 0.02793912600954215
Position 246: 0.025413389303132434
Position 93: 0.013463646587688989
Position 2010: 0.005626717850872027
Position 144: 0.0016673993696689846
Position 49: 0.0003913501731851594
Position 134: 0.0003693544628316558
Position 456: 0.00031238589347349087
Position 645: 0.00030918203558667664
Position 76: 0.00013531401838566093
Position 17: 4.029803011951323e-05
Position 40: 2.339516521614676e-05
Position 23: 2.1473115695320372e-05
Position 250: 1.153179072173082e-05
Position 218: 7.421356666044721e-06
Position 264: 3.5303436420000767e-06
Position 1133: 2.9465930638348253e-06
Position 122: 1.4449990444503675e-06
Position 162: 8.087524378521779e-07
Position 44: 1.351158758404654e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 10071: 0.9041404336310278
Position 450: 0.758785270421863
Position 13272: 0.6349840285119829
Position 2484: 0.4406074439434721
Position 11236: 0.15231372023400203
Position 13066: 0.11315630927054962
Position 285: 0.11238857340836544
Position 455: 0.0883486574902272
Position 344: 0.060687786591134434
Position 487: 0.057799977564488146
Position 238: 0.05409769794327924
Position 276: 0.05037802498847306
Position 12232: 0.0343130312221397
Position 1212: 0.03261627337876236
Position 2510: 0.018807427284304203
Position 11284: 0.018344329295845396
Position 250: 0.01661670690186026
Position 2342: 0.015594586768267225
Position 10446: 0.01533601425187839
Position 10687: 0.015227079985228955
Position 490: 0.013086834482715602
Position 2670: 0.009391437862283913
Position 11129: 0.00763833790329545
Position 2385: 0.007105140784062922
Position 5929: 0.006261107887580305
Position 1253: 0.003641650705281255
Position 371: 0.0021787570511566
Position 1838: 0.002109583513164467
Position 5293: 0.0019736900664498757
Position 1809: 0.0018170570883447612
Position 1782: 0.0017000772493627927
Position 4387: 0.0013388928739395648
Position 186: 0.0008274105238326484
Position 306: 0.00047473855764637677
Position 225: 0.0004566253027678955
Position 122: 0.00034453378981451886
Position 1552: 9.218529627388242e-05
Position 169: 9.060789258441313e-05
Position 771: 6.633493601994674e-05
Position 568: 4.810288718933885e-05
Position 386: 4.286665084987628e-05
Position 183: 2.885488564767392e-05
Position 390: 1.812767450220451e-05
Position 513: 1.1382278702286161e-05
Position 992: 2.946593063834826e-06
