Gene = RP5-864K19.6
index = 1188
Annotated 5SS: [  171  8585 14041 14723]
Annotated 3SS: [ 8511 13991 14592 16887]
SMsplice 5SS: [  171  8585 14723]
SMsplice 3SS: [ 8511 14592 16887]
top_k =  100
Partition function (log Z): -11.414319167799816

Sorted 5' Splice Sites (High to Low Probability):
Position 171: 0.9994253248780077
Position 8585: 0.7310976811955545
Position 6825: 0.19066123373934538
Position 3220: 0.04733923566493721
Position 9012: 0.025151242915087125
Position 8544: 0.016959390919990203
Position 10329: 0.016948464846673172
Position 12957: 0.015509985593433875
Position 138: 0.0003515302588915824
Position 122: 0.0002229806879820041
Position 623: 3.139936818619958e-05
Position 251: 1.0538630469492057e-07
Position 396: 4.8524071923052445e-08
Position 429: 5.576616294203223e-09
Position 410: 4.688127996162992e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 8511: 0.7533098731359094
Position 16887: 0.48689247078202347
Position 13991: 0.28426133335275966
Position 6677: 0.13835866042540804
Position 12703: 0.10547316690162939
Position 6740: 0.052816902029870584
Position 10805: 0.052634221847373756
Position 8853: 0.03483221229861952
Position 10208: 0.025340518465186174
Position 3092: 0.024884686270318798
Position 14158: 0.022237578456698708
Position 2930: 0.019844611215740413
Position 8856: 0.01336256628724758
Position 7692: 0.006978956045766661
Position 827: 0.004811133664937834
Position 7554: 0.002972591605563911
Position 3143: 0.0023963167426299804
Position 3098: 0.0022880130640795804
Position 1206: 0.0017717329193396962
Position 5408: 0.0015086736325963237
Position 6203: 0.0008142513638917159
Position 7739: 0.0007071176252208143
Position 335: 0.000516250870293604
Position 6424: 0.0005013858209996927
Position 718: 0.0004885319988719687
Position 5730: 0.0004544963572517559
Position 5621: 0.00041081465645851105
Position 1585: 0.00035060259940214466
Position 823: 0.00028561777549560084
Position 309: 0.00027467672017467473
Position 4686: 0.0002492196044320053
Position 5478: 0.00023708409856881176
Position 2471: 0.00021203017924066375
Position 5013: 0.00015364101109732807
Position 1619: 0.00015329671535218502
Position 513: 0.00013615233364855869
Position 1226: 0.00013043075207698422
Position 3623: 0.000117733116319104
Position 2952: 0.00010028590648292071
Position 1202: 8.08520063984886e-05
Position 1534: 7.605744539026859e-05
Position 272: 7.084191006739767e-05
Position 847: 5.6345219124051915e-05
Position 296: 5.098274379460208e-05
Position 474: 4.785837295516078e-05
Position 2114: 4.5857896500448975e-05
