Gene = GNE
index = 604
Annotated 5SS: [  205  3366 12565 15477 20376 22149 26024 26620 29559 31214 32631]
Annotated 3SS: [ 2913 12411 15263 20287 21937 25893 26397 29375 31096 31795 34104]
SMsplice 5SS: [  205  3153  3366 12565 14318 15477 19997 20376 22149 26024 31214]
SMsplice 3SS: [ 2913  3237 12411 14063 15263 19796 20287 21937 25893 31096 33406]
top_k =  100
Partition function (log Z): 3.1589783986418576

Sorted 5' Splice Sites (High to Low Probability):
Position 12565: 1.0000000000000018
Position 3366: 0.999195005644788
Position 15477: 0.9765343873030512
Position 26024: 0.9720656226669451
Position 26620: 0.9530212721680235
Position 14318: 0.9095756983923821
Position 19997: 0.8685093462774822
Position 20376: 0.8517002534465155
Position 205: 0.754049654292562
Position 22149: 0.7336458075527986
Position 3153: 0.6192235477029961
Position 28806: 0.5386662309952382
Position 21621: 0.4206410153273187
Position 26229: 0.4037241418365811
Position 29559: 0.2727223908172036
Position 74: 0.19087365000030446
Position 29339: 0.10165582915535032
Position 3088: 0.09986765342568225
Position 29101: 0.09894494292312282
Position 22643: 0.09199295804575632
Position 14591: 0.05809975765422505
Position 676: 0.05591264282009833
Position 22227: 0.05180452395241926
Position 29839: 0.040109048074431775
Position 3972: 0.038115586622550365
Position 3161: 0.03618304856286375
Position 29264: 0.03205662945655999
Position 26020: 0.027934377333056128
Position 22489: 0.024891735330268807
Position 15523: 0.02327455260104622
Position 12966: 0.022149488583500423
Position 14633: 0.02006384839274149
Position 26278: 0.016197195816180576
Position 16690: 0.015172075402337892
Position 14654: 0.01434303178530167
Position 90: 0.010879818407284955
Position 173: 0.009534895191612418
Position 4041: 0.009320678628323758
Position 824: 0.0082664213966832
Position 13415: 0.007123225893732333
Position 13400: 0.00580222860010314
Position 3011: 0.00426098290815825
Position 14855: 0.003915426579352833
Position 842: 0.0015621670390435413
Position 471: 0.00036466904244288306
Position 15538: 0.00019106009590480892
Position 3370: 0.00010888166932057384

Sorted 3' Splice Sites (High to Low Probability):
Position 15263: 1.000000000000002
Position 25893: 1.000000000000002
Position 3237: 0.9545698379534754
Position 12411: 0.9404229295378913
Position 20287: 0.8517002534465157
Position 21937: 0.7854503315052183
Position 19796: 0.6349505132773008
Position 29375: 0.4918404591966808
Position 2913: 0.46106372599340234
Position 14063: 0.4594866405186164
Position 33406: 0.4515515525747911
Position 26129: 0.42807088988633424
Position 28684: 0.35183168050525093
Position 21366: 0.3054542615742116
Position 26409: 0.2739966637479091
Position 26529: 0.26671403510903946
Position 14058: 0.25428439225578914
Position 26397: 0.2444545890205743
Position 19825: 0.2335588330001812
Position 29751: 0.19049447490915353
Position 28737: 0.18683455048998734
Position 29134: 0.1813300083230837
Position 13967: 0.1760825566163526
Position 3087: 0.1696818560133856
Position 28982: 0.09894494292312282
Position 22576: 0.09199295804575632
Position 14430: 0.09047875594315481
Position 21247: 0.08468784430018564
Position 26293: 0.06986495256920243
Position 26326: 0.06157136761951346
Position 12367: 0.059577070462110596
Position 29338: 0.053935329659387105
Position 2876: 0.04345959041084754
Position 3799: 0.042904474175753264
Position 2828: 0.041365964149788916
Position 29438: 0.038508889115552655
Position 29675: 0.03443586055407067
Position 3293: 0.03352496619487872
Position 21390: 0.030498909452921524
Position 2961: 0.025712218978578737
Position 22336: 0.024891735330268807
Position 12832: 0.020851846557747602
Position 3058: 0.020694028843390385
Position 617: 0.020448663663375402
Position 14043: 0.019722109001623925
Position 26271: 0.016153314391486817
Position 26160: 0.014066422357469322
Position 13286: 0.012925454493835465
Position 16423: 0.007711319880843927
Position 730: 0.007102179003162727
Position 16603: 0.005592035569300965
Position 3242: 0.005139816473298163
Position 14745: 0.003915426579352833
Position 3152: 0.003627114902763401
Position 3725: 0.0028539986410616894
Position 26139: 0.002497698290082316
Position 14402: 0.0020278818891134006
Position 16450: 0.0018687199521929994
Position 503: 0.0017721350837230838
Position 3749: 0.0016777924340591974
Position 748: 0.0014071516259101335
Position 12842: 0.0012976420257528219
Position 377: 0.000563508655868998
Position 585: 0.00015028015798903551
