Gene = RNF11
index = 1146
Annotated 5SS: [  609 33855]
Annotated 3SS: [33684 34879]
SMsplice 5SS: [  609 29400 33855]
SMsplice 3SS: [29206 33684 34879]
top_k =  100
Partition function (log Z): -25.524979180235263

Sorted 5' Splice Sites (High to Low Probability):
Position 609: 0.9990309710313401
Position 3541: 0.04341346356861637
Position 1446: 0.022871302995303013
Position 204: 0.022186751590466805
Position 1895: 0.011108662611929549
Position 3815: 0.00930444107327013
Position 844: 0.006141252440385279
Position 354: 0.0023748988600452397
Position 1904: 0.0018485094903639356
Position 219: 0.0014554324418770293
Position 346: 0.0013175335998456784
Position 51: 0.0008873731994592013
Position 212: 0.0006337022568064666
Position 619: 0.00042420417469899357
Position 769: 0.0003360907254961495
Position 82: 0.0002735868973740552
Position 359: 5.410398870786261e-05
Position 384: 9.091303834040387e-06
Position 35: 8.783797731206683e-06
Position 174: 4.258328342856432e-06
Position 426: 3.932218236915228e-06
Position 621: 9.31495408060591e-07
Position 3: 6.991936824758522e-07
Position 424: 1.251699820130405e-07
Position 639: 1.234773787256328e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 4010: 0.17687512191997515
Position 3003: 0.12965084977190533
Position 8834: 0.09445095858823008
Position 3737: 0.08246829219068781
Position 3334: 0.06546776899241799
Position 8810: 0.051020980372868265
Position 3984: 0.04352323552609785
Position 1820: 0.03910872011086428
Position 9671: 0.03406657173541326
Position 462: 0.0291990220771853
Position 7871: 0.025122498704786746
Position 3957: 0.023655178061791713
Position 8500: 0.023453919287171766
Position 1350: 0.023367976409771854
Position 8718: 0.022210235079234912
Position 767: 0.02102034937660045
Position 6874: 0.019700484532508826
Position 1865: 0.018405123822389007
Position 1509: 0.01667122385970271
Position 6626: 0.015850398614500168
Position 7554: 0.015754612974868704
Position 3780: 0.014159281235585748
Position 5759: 0.01400999378185793
Position 4256: 0.01349441560732067
Position 4578: 0.012914056658976464
Position 4048: 0.012271836965022712
Position 3006: 0.011492932178551848
Position 1075: 0.011360878725107507
Position 1780: 0.00997057382167842
Position 7027: 0.00938310966345084
Position 3083: 0.008113453899641306
Position 732: 0.006493716747722647
Position 2054: 0.006024844321371259
Position 4464: 0.00533289293754945
Position 3380: 0.0035495695699366424
Position 2965: 0.003354620469347559
Position 4084: 0.002575851362515579
Position 3105: 0.002055485515812287
Position 1445: 0.0015099250081895207
Position 2849: 0.0013114948868763884
Position 2088: 0.0012249522570576862
Position 830: 0.0008469452483499618
Position 703: 0.0006135334956210897
Position 1412: 0.0004267313706376526
Position 1263: 5.805332402776398e-05
Position 1392: 4.4414798070844916e-05
Position 1276: 4.28137229226403e-05
Position 1395: 4.522060397806436e-06
Position 1095: 2.4308378129164206e-06
Position 411: 1.366507243531055e-06
Position 476: 8.340406973434455e-07
Position 485: 5.140208733024239e-07
Position 255: 4.774460849334618e-07
Position 424: 5.88118907708559e-08
Position 277: 4.424336674953056e-08
Position 545: 2.443668175745841e-08
Position 539: 1.4007158844575273e-08
Position 359: 1.3723321120882313e-08
Position 294: 1.3578859646806576e-08
Position 282: 8.575384305523322e-09
Position 559: 4.058641338009914e-09
