Gene = PRKRIP1
index = 1072
Annotated 5SS: [  515  2180 12053 12426 32641 33802 35752 40787 43602]
Annotated 3SS: [ 2057 11925 12314 32079 33722 35650 40700 43536 61116]
SMsplice 5SS: [  310   515  2180 12053 12426 16721 31993 32227 33802 35752 40787 43602]
SMsplice 3SS: [  397  2057 11925 12314 16587 31822 32079 33722 35650 40700 43536 61116]
top_k =  100
Partition function (log Z): -17.38786765296394

Sorted 5' Splice Sites (High to Low Probability):
Position 2180: 0.9999145085853984
Position 12426: 0.9980658670069478
Position 515: 0.9906789785924612
Position 310: 0.9648412887603134
Position 12053: 0.8941170444636888
Position 16721: 0.56324009460695
Position 3621: 0.41626048402932336
Position 18887: 0.07890513724309099
Position 19011: 0.04965265448321529
Position 967: 0.03921918652138967
Position 12049: 0.026773729596703363
Position 305: 0.012138176764743588
Position 18960: 0.011858070349442465
Position 150: 0.006002170630823258
Position 3810: 0.0038521499468259146
Position 819: 0.002391735351427503
Position 12399: 0.0019341329930500047
Position 226: 0.0005855574070307699
Position 1060: 0.0005455460683447219
Position 2002: 0.0004962469550234615
Position 271: 0.0004458224868043411
Position 269: 0.0004355637639922192
Position 135: 0.00032840533865400586
Position 1786: 0.00030408154484644405
Position 123: 0.00027974458632801805
Position 14: 0.00016366635459989033
Position 178: 5.219003012901111e-05
Position 273: 2.040491665896987e-05
Position 229: 6.242559908682454e-06
Position 69: 2.512266290938875e-06
Position 567: 8.751637578689001e-07
Position 556: 7.083265407859303e-07
Position 408: 5.543144497539922e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 12314: 0.9973288419274475
Position 397: 0.9649078176691758
Position 11925: 0.9208907740603931
Position 16587: 0.5791836631821151
Position 2057: 0.4048202397360865
Position 19911: 0.3803752354324778
Position 2076: 0.3248491838983305
Position 2120: 0.2666258176664022
Position 18818: 0.2526113114097103
Position 3529: 0.22906489404035857
Position 3491: 0.13300728740072268
Position 17492: 0.0927861721672115
Position 20069: 0.07172738851372114
Position 17036: 0.0693773822504674
Position 20088: 0.05166123060382259
Position 13188: 0.04269664254057032
Position 3424: 0.03555838808230252
Position 15165: 0.035224647208796575
Position 13326: 0.022004737103960743
Position 13797: 0.020226279166974986
Position 3515: 0.018561113652871487
Position 871: 0.018530218980319913
Position 13456: 0.017158865979714437
Position 13666: 0.015708208845318337
Position 799: 0.01502701122870746
Position 13993: 0.007534947427884431
Position 17011: 0.007456829640287603
Position 13828: 0.007115421670795144
Position 13565: 0.006928848234505694
Position 12757: 0.005354469072417007
Position 371: 0.0050885327702973535
Position 15558: 0.004302252709935056
Position 12667: 0.003511261922728397
Position 14291: 0.0032937490324113188
Position 3691: 0.0032274214513908074
Position 668: 0.002855295565043398
Position 849: 0.0028525108439924523
Position 420: 0.002300417293293931
Position 402: 0.002285515325865241
Position 648: 0.002154744352718117
Position 2098: 0.0017182265914304777
Position 12916: 0.0016292363808892412
Position 16408: 0.0016102693919995865
Position 1721: 0.0015506113116360491
Position 12231: 0.0014466624767035963
Position 15161: 0.0013785668575139896
Position 12185: 0.0012244955958452364
Position 14361: 0.00097962893574039
Position 12613: 0.0009230369025796527
Position 439: 0.0008725126851084904
Position 3711: 0.0006247284954351084
Position 13604: 0.0005461138559307669
Position 394: 0.000517583702323288
Position 1981: 0.00042168594446627167
Position 1907: 0.0003815731101730775
Position 12753: 0.0003495602422182137
Position 2001: 0.00034749882674467593
Position 936: 0.00033399968479947166
Position 772: 0.00030507038959341634
Position 733: 5.170125329633537e-05
Position 3456: 4.4331479464118215e-05
Position 827: 2.4730361194743398e-05
Position 683: 2.1185281496575698e-05
Position 3358: 1.5506571778585813e-05
Position 3234: 8.962801825291898e-06
Position 423: 6.17337197548323e-06
Position 458: 1.6153212222641529e-06
Position 452: 9.379407805984809e-07
Position 412: 7.450456145496376e-07
Position 461: 5.47937430252272e-07
Position 320: 2.0392470461295717e-07
Position 345: 1.3626936297926056e-07
Position 482: 7.804251027712547e-08
Position 436: 2.5359837883965597e-08
Position 493: 1.2035272172801235e-08
Position 510: 7.56870510848654e-09
