Gene = NCDN
index = 917
Annotated 5SS: [  92  432 1456 3503 4842 5635 6118]
Annotated 3SS: [ 363 1314 2533 4599 5409 5974 7434]
SMsplice 5SS: [  92 1169 1456 4842 5089 5635 6118]
SMsplice 3SS: [1023 1314 4599 4999 5409 5974 8915]
top_k =  100
Partition function (log Z): 4.464298772056866

Sorted 5' Splice Sites (High to Low Probability):
Position 6118: 0.9906572021897443
Position 92: 0.9690819734133237
Position 1456: 0.8607544235494923
Position 4842: 0.7859414444420763
Position 1169: 0.7356244009486097
Position 5635: 0.717343128674981
Position 5089: 0.5311459354170517
Position 1092: 0.18882339064500356
Position 1482: 0.09938528219206859
Position 8209: 0.08227205445996974
Position 5136: 0.06608492384218233
Position 5653: 0.06369529007423945
Position 8128: 0.0557467027481249
Position 4780: 0.055363045856088026
Position 5816: 0.045711842182785664
Position 1412: 0.039860294258435965
Position 4215: 0.03783131103637699
Position 894: 0.029882027572284434
Position 432: 0.02632599882978843
Position 581: 0.01812078425203835
Position 5336: 0.01504396043311304
Position 1031: 0.014975087598153247
Position 4688: 0.013711473590702525
Position 5549: 0.010584522382481296
Position 5500: 0.008872813718568854
Position 6146: 0.005869311894284423
Position 4696: 0.002596690185523593
Position 8465: 0.002518272705192453
Position 735: 0.0020847946896629436
Position 435: 0.001977913762183405
Position 8308: 0.0019164553261168304
Position 4642: 0.0014789537124538627
Position 1108: 0.0009956255668008996
Position 1068: 0.0005793334313696139
Position 620: 0.00020958789519679282
Position 800: 0.0001911792720338152
Position 401: 5.1929497046557535e-05
Position 22: 4.8621315504999365e-05
Position 409: 7.2615885284298175e-06
Position 406: 3.0403347408217454e-06
Position 387: 2.7723370419055232e-06
Position 219: 1.2990742089725658e-06
Position 363: 1.1061649504400967e-06
Position 226: 5.997724138568318e-07
Position 365: 5.938161654822624e-07
Position 328: 8.627605360682238e-08
Position 242: 2.4600847960042032e-08
Position 8: 5.2384084847814424e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5974: 0.9999672167551057
Position 1023: 0.9116292047874057
Position 4599: 0.8037851461981086
Position 5409: 0.7798950818455626
Position 1314: 0.7682849897283316
Position 4999: 0.5363359341070851
Position 8915: 0.467260186067775
Position 1284: 0.2317150102716655
Position 8064: 0.13304044124801095
Position 7434: 0.12635041892498858
Position 8307: 0.11258352671729686
Position 7968: 0.07174685910345367
Position 8193: 0.061283284839086204
Position 5036: 0.05283815860105036
Position 8558: 0.041163025505860706
Position 5562: 0.03448896959203744
Position 4030: 0.034017851093070435
Position 4813: 0.03235041381823749
Position 7607: 0.030171374048106058
Position 5512: 0.023647322803918933
Position 4581: 0.022956047770497822
Position 7676: 0.02261518274377597
Position 6701: 0.022405954040532028
Position 7583: 0.01309274924789916
Position 479: 0.011788916806657468
Position 5215: 0.011622150378267273
Position 5016: 0.011478576605944441
Position 8714: 0.00840048355985688
Position 817: 0.008027608755865062
Position 6312: 0.007891243615908908
Position 863: 0.0077573892166822025
Position 981: 0.007430110729725197
Position 363: 0.007228467552019779
Position 798: 0.007158294877897779
Position 6589: 0.006682701154018542
Position 1026: 0.006594470666393899
Position 482: 0.005284876908246774
Position 5745: 0.005122846085256152
Position 1127: 0.004927958493687671
Position 557: 0.0048305274703414405
Position 4137: 0.0038134599433065595
Position 7144: 0.0035789537205686644
Position 6563: 0.0030711866640124167
Position 5447: 0.003053376706280634
Position 7496: 0.0027770472237311997
Position 1091: 0.002770095371688707
Position 7362: 0.0024628790519224744
Position 8117: 0.0024025018466295846
Position 576: 0.0018573050177052742
Position 820: 0.0008369413868447575
Position 662: 0.0005008885452959823
Position 749: 0.00013940310677365618
Position 1056: 7.03386134045607e-05
Position 248: 5.901427313983494e-05
Position 1136: 5.1149927002408e-05
Position 431: 4.6470333864839726e-05
Position 5859: 2.934377670760422e-05
Position 5934: 2.192034908000052e-06
Position 5913: 1.2474332771454333e-06
Position 445: 5.051718895987865e-09
