Gene = C5orf30
index = 216
Annotated 5SS: [ 195 7296]
Annotated 3SS: [ 7205 17194]
SMsplice 5SS: [ 195 6425 7296]
SMsplice 3SS: [ 6292  7205 14845]
top_k =  100
Partition function (log Z): -11.994572428432075

Sorted 5' Splice Sites (High to Low Probability):
Position 195: 0.9999819518404618
Position 7296: 0.9773048535082567
Position 6425: 0.6874569980655886
Position 9248: 0.27225919695643797
Position 6383: 0.2064262351208328
Position 11439: 0.10014783756141593
Position 10190: 0.036428373729029774
Position 4308: 0.001969068549531836
Position 677: 0.00047859569568391126
Position 6185: 0.00042350914235019963
Position 5148: 4.261982803122149e-05
Position 249: 1.268611505897835e-05
Position 225: 3.1690795067899762e-06
Position 221: 6.214431435660073e-07
Position 485: 4.404516200466481e-07
Position 69: 3.0956376775476626e-07
Position 453: 3.025314292944824e-07
Position 374: 2.3950473657382704e-07
Position 54: 1.4424678046595304e-07
Position 275: 1.352234921271707e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 7205: 0.7703898645108918
Position 6292: 0.656870452581223
Position 14845: 0.43706260741137887
Position 15351: 0.21210312682789442
Position 9168: 0.2116696481827556
Position 6164: 0.17510169368088113
Position 7180: 0.11494331482709541
Position 11210: 0.10014783756141593
Position 7133: 0.09407817614535573
Position 13678: 0.06373268010205825
Position 9190: 0.05301467572013268
Position 15859: 0.053009397390942264
Position 6228: 0.04056253801256562
Position 9939: 0.03566986677045505
Position 10176: 0.03307733842299696
Position 12628: 0.0267053762349733
Position 6184: 0.026318420622352363
Position 10156: 0.026295855604534235
Position 13874: 0.022399003812900786
Position 13240: 0.02181996945764797
Position 7841: 0.021048166817684618
Position 9346: 0.01534018170037842
Position 9022: 0.014039167206663244
Position 9058: 0.013118990718201036
Position 9309: 0.013035061539682907
Position 9572: 0.011002480030181835
Position 11659: 0.007539562173843021
Position 8239: 0.002732646916454092
Position 7366: 0.0023998357467759314
Position 7855: 0.0015729688953804734
Position 4125: 0.0015199364590421961
Position 2093: 0.0011923581891117535
Position 539: 0.0009252909353589494
Position 5081: 0.0008255378533875625
Position 4108: 0.00032857414190621946
Position 1395: 0.00032645505704518224
Position 3292: 0.00026106469628269744
Position 4087: 0.00025462501336215467
Position 4051: 0.0001919509428482566
Position 303: 8.797936742655415e-05
Position 2130: 8.781688034862421e-05
Position 2154: 7.299300314807746e-05
Position 289: 4.299667432366829e-05
Position 553: 1.764990615706827e-05
Position 570: 1.1534117117815334e-06
