Gene = BRI3
index = 141
Annotated 5SS: [263 779]
Annotated 3SS: [ 675 9435]
SMsplice 5SS: [263 779]
SMsplice 3SS: [ 675 9435]
top_k =  100
Partition function (log Z): -1.2806616022098056

Sorted 5' Splice Sites (High to Low Probability):
Position 779: 0.9993227703781642
Position 263: 0.9781574765343887
Position 3595: 0.41029493037523207
Position 1210: 0.1430934170322688
Position 2379: 0.08350600751790878
Position 5263: 0.03190217072238814
Position 954: 0.017503984624520963
Position 2435: 0.014765213668573942
Position 2429: 0.013478250864839026
Position 3235: 0.006519366564880593
Position 325: 0.004715177775316829
Position 192: 0.0038917189263454575
Position 2124: 0.0032704294796774514
Position 341: 0.0030571368001502163
Position 315: 0.0028524209783040563
Position 1255: 0.002426417993081826
Position 271: 0.0022170992277694293
Position 2181: 0.0019426133994820203
Position 594: 0.001693100972950007
Position 303: 0.001165487732030566
Position 329: 0.00110760616847987
Position 453: 0.0010783736219003844
Position 1857: 0.0008455264490567805
Position 783: 0.0006696783542384303
Position 1661: 0.0006426193415968487
Position 377: 0.00034142970915979293
Position 938: 0.00013974267096950505
Position 31: 0.00012091061947460347
Position 558: 9.042446916553483e-05
Position 543: 5.9531382069151514e-05
Position 948: 5.0881005425885066e-05
Position 358: 4.348730186758864e-05
Position 588: 3.231439641925879e-05
Position 1115: 2.4309602966104594e-05
Position 1059: 1.876765541600197e-05
Position 612: 1.7189653835343466e-05
Position 1946: 1.5164417169942377e-05
Position 1633: 8.711515192555626e-06
Position 1170: 8.598565249653146e-06
Position 872: 7.771930523291354e-06
Position 756: 6.169840533794706e-06
Position 753: 6.390103853634817e-07
Position 787: 4.383409410356664e-07
Position 750: 3.0285833884254024e-07
Position 627: 8.051731442841254e-08
Position 60: 2.8558121115770185e-10
Position 40: 1.6539299361327845e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 675: 0.992860723443762
Position 9435: 0.6589273991639532
Position 3492: 0.42368507368518643
Position 2298: 0.2286887716925415
Position 1016: 0.07408250125561726
Position 6493: 0.04177801931965404
Position 8534: 0.0341391314479738
Position 5115: 0.031902170722388115
Position 1144: 0.0311044544064463
Position 8160: 0.030294115429841402
Position 3100: 0.027005935350843578
Position 843: 0.026355480000187344
Position 3680: 0.022766030124368643
Position 1039: 0.01794519598640563
Position 1107: 0.009945429065108872
Position 3818: 0.00973875867928233
Position 4036: 0.008943628959016372
Position 4955: 0.008857753061037092
Position 3497: 0.007167521976145069
Position 697: 0.00708439990390013
Position 1156: 0.006144214124417785
Position 5821: 0.0059841960519148064
Position 4688: 0.004623107413778199
Position 2040: 0.0038595748944378
Position 2595: 0.0026367861997721254
Position 1396: 0.001843281029541659
Position 1772: 0.0018416453499886917
Position 3060: 0.0018119495315520625
Position 853: 0.0015900085979351595
Position 1053: 0.001230368865027027
Position 1114: 0.0010445921272269005
Position 2921: 0.0009301919072626248
Position 2079: 0.0008992657360750163
Position 2689: 0.0008960277302925971
Position 2481: 0.0005550626060068289
Position 438: 0.0004107106444015527
Position 898: 0.0002972479292179203
Position 1749: 0.00019458784809215182
Position 1901: 0.00018928558684055605
Position 1545: 0.00014843389956694682
Position 1485: 0.00013866454803681497
Position 997: 0.00012720908651394128
Position 483: 0.00012382718650377438
Position 519: 9.542565799036687e-05
Position 919: 7.670002046383047e-05
Position 1197: 7.247599926067502e-05
Position 715: 2.0806658167530083e-05
Position 370: 1.021310121604741e-05
Position 376: 8.951256978599778e-06
Position 144: 5.902558180413859e-06
Position 759: 5.8203242258840255e-06
Position 583: 4.5908188143751085e-06
Position 524: 2.326667920122416e-06
Position 262: 2.2958276454178192e-06
Position 1169: 2.255976867856161e-06
Position 418: 1.6862951059585914e-06
Position 412: 1.535747388912293e-06
Position 336: 1.3545988555853515e-06
Position 132: 3.8451699440618814e-07
Position 900: 1.7678732457627785e-07
Position 913: 1.196908127134845e-07
Position 923: 7.188559823065134e-08
Position 868: 2.2462971263705022e-08
Position 502: 1.1814082826648112e-08
Position 778: 1.820062630868586e-10
