Gene = GLE1
index = 595
Annotated 5SS: [  205  4398 10940 18117 18641 19147 20724 22592 22826 28956 29252 31785
 33391 34999 35639]
Annotated 3SS: [ 4175 10828 17967 18579 18891 20491 22478 22755 28812 29060 31654 33285
 34915 35574 36401]
SMsplice 5SS: [  205  4398 10940 18117 18641 19147 20630 22592 22826 29252 31785 33391
 34999]
SMsplice 3SS: [ 4259 10828 17967 18579 18891 20491 22478 22755 29060 31654 33285 34915
 35574]
top_k =  100
Partition function (log Z): -0.5427074221212393

Sorted 5' Splice Sites (High to Low Probability):
Position 19147: 0.9999999999999993
Position 4398: 0.9999999999999989
Position 10940: 0.9999999999999989
Position 22826: 0.9930040985996913
Position 205: 0.9908100654917156
Position 20630: 0.922221141184772
Position 22592: 0.8808444188183853
Position 34999: 0.693121443026566
Position 29252: 0.6489663519668406
Position 18641: 0.5414467584662377
Position 35639: 0.36170002473817164
Position 950: 0.29671292358262347
Position 28978: 0.19363800822234223
Position 1247: 0.16762748660551174
Position 1274: 0.14640391335874933
Position 22603: 0.10351733075223322
Position 14719: 0.09443804932310718
Position 2641: 0.08354517896982913
Position 8728: 0.0752165394419507
Position 19992: 0.044541904529887454
Position 27992: 0.035177707139981355
Position 20757: 0.01928687404222379
Position 20724: 0.017688339708836338
Position 2435: 0.016146472992247852
Position 227: 0.006694943904797692
Position 997: 0.0048619955064589096
Position 504: 0.0022833677301646047
Position 520: 0.0009679054495977355
Position 1255: 0.00046779923190272995
Position 164: 0.00023522085363094727
Position 415: 0.00020422521694884028
Position 899: 0.00014407632578108032
Position 65: 5.266879030415866e-07
Position 335: 2.984002368618932e-07
Position 212: 1.9134260537654941e-07
Position 339: 9.027190646769864e-08
Position 119: 1.3675624502478629e-08
Position 79: 9.405723651186427e-09
Position 152: 4.040501176546459e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 18891: 0.9999999999999992
Position 10828: 0.999999999999999
Position 22478: 0.9675107936597759
Position 22755: 0.961568514952601
Position 20491: 0.9591963549358322
Position 34915: 0.9356835408688496
Position 4259: 0.7201981570398592
Position 29060: 0.6528363234648829
Position 35574: 0.625856452759963
Position 18579: 0.5414467584662377
Position 1142: 0.2974847398424605
Position 4175: 0.26804332381408663
Position 857: 0.25039400462983086
Position 28812: 0.1936380082223424
Position 36401: 0.18744336181494775
Position 36771: 0.13521730106894503
Position 14644: 0.09443804932310718
Position 8625: 0.0752165394419507
Position 36301: 0.06989065643683132
Position 2515: 0.06606385926053117
Position 29338: 0.04891250653380692
Position 19876: 0.044541904529887454
Position 826: 0.03990022554496096
Position 27964: 0.037809091348043
Position 35271: 0.03641369568405067
Position 2295: 0.02001334218768786
Position 22486: 0.016895330616499674
Position 2360: 0.013250420688986946
Position 1074: 0.01311946261686484
Position 22701: 0.011781205469826056
Position 4208: 0.011758519146053022
Position 22715: 0.010125621063878421
Position 22665: 0.010027783729112711
Position 892: 0.009696800910126643
Position 23324: 0.003801056103743626
Position 25442: 0.0025190683694635346
Position 414: 0.0025101524197703434
Position 841: 0.0014927052208234125
Position 1191: 0.000678257269658944
Position 375: 0.0006601334892326618
Position 773: 0.0005919684741052502
Position 28390: 0.0005303719343046252
Position 24542: 0.0004978184135354599
Position 2324: 0.000364029824870981
Position 25924: 0.0003432973996010052
Position 24461: 0.00031583269099377353
Position 869: 0.00025770559649655
Position 610: 0.00020620073059294457
Position 916: 0.00015529420496133037
Position 23320: 0.00012951884001865632
Position 23344: 0.00011347215985321388
Position 23017: 0.00010875965834045144
Position 385: 7.476385101134808e-05
Position 661: 6.968890662803282e-05
Position 432: 3.517919316788803e-05
Position 898: 3.349520490931796e-05
Position 503: 2.2986430781573e-05
Position 590: 2.0423081521780616e-05
Position 455: 9.897277550936597e-06
Position 686: 9.721869283805895e-07
