Gene = CLDN11
index = 375
Annotated 5SS: [ 428 4463]
Annotated 3SS: [ 4297 13658]
SMsplice 5SS: [ 428 4463 7309]
SMsplice 3SS: [ 4297  7166 13413]
top_k =  100
Partition function (log Z): -8.2575690390358

Sorted 5' Splice Sites (High to Low Probability):
Position 4463: 0.9577951559319757
Position 7309: 0.955390002212572
Position 428: 0.8998060732834822
Position 6434: 0.49629037244525964
Position 5877: 0.40455230066911135
Position 1963: 0.28422619456732323
Position 3211: 0.21742253159357103
Position 5792: 0.18296110586832295
Position 534: 0.07850703091599273
Position 6208: 0.0780175444894953
Position 838: 0.04323548747516589
Position 3123: 0.03581892385319755
Position 2566: 0.03434801743732095
Position 1256: 0.03404706652872008
Position 935: 0.02675755630565714
Position 5016: 0.02537489527493393
Position 5516: 0.024058369034663126
Position 3207: 0.01559241685589885
Position 3449: 0.014065579766216824
Position 6256: 0.01326424484871203
Position 2473: 0.012473741885723028
Position 4409: 0.011472905034085849
Position 123: 0.003652316115984396
Position 1438: 0.002997730419232846
Position 114: 0.0026278265130544143
Position 5970: 0.0025390819368478913
Position 1692: 0.0013383741122225327
Position 2705: 0.0010754160675133819
Position 223: 0.0005343799119500215
Position 474: 0.0001843532668403932
Position 2515: 0.00011252779907380848
Position 226: 9.905722696184157e-05
Position 165: 8.106775697385583e-05
Position 21: 5.9038846588407565e-05
Position 657: 3.163137827592575e-05
Position 295: 2.555092143312013e-05
Position 73: 2.4758146996575373e-05
Position 140: 8.393292751652483e-06
Position 75: 6.544599959372251e-06
Position 268: 3.6279645010895866e-06
Position 205: 2.2653034288405615e-06
Position 262: 1.829413115761302e-06
Position 247: 1.1908105213895433e-06
Position 90: 1.1622783317970012e-07
Position 235: 6.658793858981206e-08
Position 12: 5.574649721712295e-08
Position 213: 4.6580807176497665e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4297: 0.9710492696887607
Position 7166: 0.9631749636702603
Position 5689: 0.5953936719662459
Position 6288: 0.4833498154816
Position 13413: 0.3944790344964602
Position 3045: 0.2797298408574988
Position 1862: 0.2669229207254872
Position 13658: 0.24794617470864577
Position 6099: 0.11647325950138145
Position 7425: 0.10183018541870614
Position 7428: 0.0626130803063745
Position 14301: 0.05749247308732888
Position 9382: 0.05190533655892943
Position 2410: 0.03693508966717093
Position 1042: 0.02849400239009594
Position 771: 0.02434867659113959
Position 5439: 0.024058369034663126
Position 11225: 0.02098239021547758
Position 7097: 0.016048809976672376
Position 4792: 0.015052745664598102
Position 1731: 0.011802076827842237
Position 604: 0.009054359474987997
Position 7937: 0.00801569847639863
Position 740: 0.007550801074362373
Position 2440: 0.006456063711464846
Position 222: 0.006361806961697301
Position 4885: 0.005754522241896328
Position 1865: 0.005466594942645556
Position 9781: 0.005401655930459298
Position 4868: 0.004567627368439503
Position 835: 0.004244054082680709
Position 822: 0.0038523737643845197
Position 3003: 0.003815854117181866
Position 2356: 0.0035431337434820385
Position 707: 0.003273657952431747
Position 8327: 0.002903822009953744
Position 1422: 0.0021922257434333877
Position 7384: 0.0018201510038379223
Position 2603: 0.0010754160675133819
Position 1503: 0.000981744288605078
Position 1145: 0.0008254914169233938
Position 7050: 0.0007566780330932326
Position 1092: 0.0006772801563676907
Position 554: 0.00064559932110561
Position 330: 0.0004936416400898794
Position 1598: 0.0003566298236174568
Position 1341: 0.0002976464415225295
Position 1330: 0.0002882676998199636
Position 681: 9.517682962394543e-05
Position 1801: 3.460207134825378e-05
