Gene = ZMYND12
index = 1607
Annotated 5SS: [  380  6350  7801 16412 19847 20994 23125]
Annotated 3SS: [ 6207  7628 16241 19723 20881 22978 25408]
SMsplice 5SS: [  221  6350  7801 19847 20994 23125]
SMsplice 3SS: [ 6207  7628 19723 20881 22978 24361]
top_k =  100
Partition function (log Z): -6.200447059834515

Sorted 5' Splice Sites (High to Low Probability):
Position 7801: 0.9994531596322684
Position 16412: 0.996388711373126
Position 19847: 0.996388711373126
Position 6350: 0.877716335858572
Position 20994: 0.673181927309096
Position 23163: 0.6599211005497316
Position 13751: 0.5944947337334672
Position 20091: 0.28689350654314444
Position 221: 0.2724124034932126
Position 180: 0.24804164238989387
Position 380: 0.24594116648957967
Position 9530: 0.19786906118728562
Position 324: 0.1391602149150566
Position 24502: 0.09483964091110804
Position 986: 0.09290025356656566
Position 24492: 0.06212673685965241
Position 6386: 0.059105822808460926
Position 6742: 0.05481502134399466
Position 11686: 0.029667259508822638
Position 25071: 0.02938222311005382
Position 11639: 0.029146948369663483
Position 12837: 0.026495577005377774
Position 6374: 0.018294791304561527
Position 8261: 0.01779610679883053
Position 8254: 0.014856520232990385
Position 24296: 0.014764638538545092
Position 6382: 0.014559037415060571
Position 6650: 0.013829825315559426
Position 9000: 0.011508813672697507
Position 6796: 0.008277635433670246
Position 20095: 0.007697920809956517
Position 20841: 0.006800703608243616
Position 3250: 0.006055938509336688
Position 2732: 0.005842791325582152
Position 6391: 0.00510727667941762
Position 1845: 0.004120289964460301
Position 1488: 0.004036720687421181
Position 3: 0.003036888954567736
Position 1614: 0.0026217882098414098
Position 7944: 0.0003100870863438981
Position 963: 0.00017045043786286787
Position 348: 0.00016013982512087652
Position 1291: 0.00015881672816492665
Position 7739: 0.00013979444495250125
Position 319: 9.336143846179708e-05
Position 763: 6.763897883052169e-05
Position 68: 6.38423821476157e-05
Position 633: 4.4712870637858704e-05
Position 7755: 4.0109648268469814e-05
Position 795: 3.473231676926704e-05
Position 132: 3.3111137753421593e-05
Position 1078: 3.0571534611824884e-05
Position 608: 3.021637276593014e-05
Position 214: 1.9534406241152134e-05
Position 919: 1.671764626068303e-05
Position 350: 1.2111496083586782e-05
Position 1173: 5.85176746867118e-06
Position 36: 4.496567657729897e-06
Position 39: 3.344509251131307e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 16241: 0.9994314947075896
Position 19723: 0.996388711373126
Position 7628: 0.9764600635480818
Position 6207: 0.9747832640660731
Position 22978: 0.8410305829730987
Position 20881: 0.609829464730118
Position 24361: 0.5847553784040921
Position 13642: 0.37378825146619366
Position 25408: 0.29290851982038457
Position 20023: 0.28476502646943563
Position 13671: 0.22070648226727357
Position 9434: 0.11459046092699085
Position 24936: 0.09622459008248609
Position 20755: 0.07234066686338703
Position 6610: 0.0632572634673302
Position 9321: 0.043586433928772476
Position 9359: 0.03968962580477819
Position 8168: 0.03269175674792783
Position 11549: 0.03023580112581254
Position 11546: 0.028578406752673556
Position 12682: 0.026495577005377774
Position 24164: 0.022513675518425633
Position 6687: 0.013665218625894085
Position 7631: 0.012540791154404329
Position 20064: 0.011757581873629215
Position 8898: 0.011508813672697507
Position 7659: 0.008985863345755126
Position 21275: 0.007214052105346577
Position 21303: 0.00669355848611255
Position 1384: 0.006658508897262604
Position 2643: 0.005842791325582155
Position 1710: 0.004120289964460303
Position 3101: 0.0032979617230226087
Position 3076: 0.002757976786314084
Position 117: 0.0024392101666378275
Position 21534: 0.001964012286140826
Position 7594: 0.0013313946707636842
Position 7560: 0.0006293953786462764
Position 13945: 0.0003684029224168749
Position 11902: 4.2030412572528945e-05
Position 10613: 4.071377086466256e-05
Position 13927: 3.4230659564080966e-05
Position 10111: 1.8968989777800005e-05
Position 10225: 7.063653406808058e-06
Position 10152: 5.897536903434503e-06
Position 8637: 5.2174496493618984e-06
Position 7985: 2.4928953296284245e-06
Position 9339: 1.8860259153923358e-06
Position 9231: 6.545008286948748e-07
