Gene = MORN5
index = 855
Annotated 5SS: [  109  7005  9846 14717]
Annotated 3SS: [ 6856  9733 14584 39973]
SMsplice 5SS: [  109  9846 14717]
SMsplice 3SS: [ 9733 14584 39973]
top_k =  100
Partition function (log Z): -14.770206132658515

Sorted 5' Splice Sites (High to Low Probability):
Position 9846: 0.9999988391863828
Position 109: 0.996009507591445
Position 14717: 0.7223606344854687
Position 3242: 0.4820417035857136
Position 7005: 0.403256727687335
Position 1516: 0.21961402583805756
Position 3452: 0.15313286134003995
Position 16754: 0.12297110251733327
Position 5908: 0.09942396542492032
Position 3604: 0.05497172385423646
Position 3599: 0.038926172990319946
Position 10910: 0.03139523155000968
Position 11784: 0.02877265034586985
Position 11417: 0.02774210217617371
Position 14585: 0.021904109788582524
Position 1466: 0.015382812756860754
Position 1105: 0.007584741566055869
Position 2561: 0.00704207150334409
Position 11400: 0.0016026978020314512
Position 222: 0.0011259471758799588
Position 11: 0.0008128093267652675
Position 451: 0.0004293402414546457
Position 3005: 0.0004153695680045365
Position 1303: 1.716923069644603e-05
Position 1392: 1.018957094241498e-05
Position 847: 6.439734775868945e-06
Position 292: 9.725164048220836e-07
Position 98: 6.460974603714028e-07
Position 311: 6.356532344188804e-07
Position 294: 6.319548436642957e-07
Position 313: 6.092602616479767e-07
Position 582: 5.969920851951496e-07
Position 67: 5.961539087835633e-07
Position 309: 5.355097448369215e-07
Position 406: 4.760862453812833e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 9733: 0.999998839186383
Position 19909: 0.8699370984121
Position 14584: 0.7224943707760358
Position 3004: 0.4333442600926812
Position 6856: 0.4032567276873351
Position 1465: 0.19719660083488602
Position 3349: 0.17619481051861005
Position 16619: 0.14337792108890943
Position 5806: 0.09942396542492041
Position 17990: 0.09436938980265282
Position 3387: 0.07083594766598664
Position 3196: 0.04751645303210389
Position 1203: 0.03545687571338388
Position 14277: 0.031397055472370636
Position 11480: 0.0225539285080603
Position 11273: 0.015575475575763713
Position 11276: 0.013769324402441448
Position 10627: 0.010620430498820868
Position 10754: 0.008336021603253098
Position 10715: 0.007603560642146247
Position 11558: 0.006469422881860533
Position 2458: 0.006054925290940287
Position 10672: 0.005198512460292422
Position 724: 0.0030028666376332052
Position 11944: 0.0026881447867515393
Position 890: 0.0026008999047861347
Position 13811: 0.0017487055573185192
Position 2852: 0.0014833527379330045
Position 2427: 0.0009871462124038247
Position 1362: 0.0009579082367023512
Position 1443: 0.0007818479481697885
Position 11521: 0.0006080053830717202
Position 1487: 0.0004095801041569959
Position 866: 0.00034132002542943714
Position 1447: 0.0002213845592583549
Position 2875: 0.00011300729099980269
Position 798: 5.7961879522446265e-06
Position 330: 5.022829688964493e-06
Position 342: 4.875487184328868e-06
Position 1045: 2.9121831081359416e-06
Position 822: 2.863335576079716e-06
Position 784: 2.5963405881057668e-06
Position 892: 1.6918589881163196e-06
Position 917: 1.6436766997303716e-06
Position 367: 1.0757157131697027e-06
Position 1049: 1.0341696941964326e-06
Position 942: 5.544287953056349e-07
Position 444: 1.828218788031466e-08
