Gene = FANCD2OS
index = 539
Annotated 5SS: [ 217 4034]
Annotated 3SS: [ 3448 26699]
SMsplice 5SS: [217]
SMsplice 3SS: [3448]
top_k =  100
Partition function (log Z): -18.24109872108079

Sorted 5' Splice Sites (High to Low Probability):
Position 217: 0.9727582516537879
Position 3658: 0.26781815262491504
Position 1791: 0.047695188331675506
Position 1578: 0.014631227791765298
Position 3209: 0.01017896530498675
Position 713: 0.008068369660530266
Position 171: 0.005020674947668959
Position 339: 0.0036975133035033044
Position 4782: 0.0033773861904320412
Position 1966: 0.0028571166773459257
Position 745: 0.002518580151606304
Position 425: 0.0022386082976886728
Position 2112: 0.0020106609765512483
Position 1401: 0.0018696184491215017
Position 1651: 0.0015411956935835135
Position 24: 0.0013439749137255986
Position 384: 0.001271494734652359
Position 296: 0.0010555968453770572
Position 8: 0.0009822375627020132
Position 1286: 0.0009724281433729025
Position 1645: 0.0009281315961357443
Position 2109: 0.000804881872017768
Position 3619: 0.0007414677433673774
Position 4197: 0.0006826755505733295
Position 1580: 0.0006598112600168948
Position 3718: 0.00023177533821609734
Position 3585: 0.00021001716900096863
Position 1088: 4.2546869439520076e-05
Position 62: 3.986859231967226e-05
Position 868: 2.72492109621918e-05
Position 343: 2.32859508105587e-05
Position 260: 2.2932074632092312e-05
Position 38: 5.946439565783815e-06
Position 255: 5.352083634467507e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 3448: 0.8883986344132386
Position 13340: 0.1500516587744054
Position 13084: 0.05093466789920969
Position 1329: 0.05021489821032846
Position 8058: 0.049383835168088724
Position 9134: 0.03440174260348075
Position 12635: 0.03151378131392698
Position 4663: 0.013529179210544376
Position 3064: 0.01127996335416939
Position 4114: 0.008479796613876142
Position 1668: 0.0068647922012734204
Position 1935: 0.006476731966403071
Position 1693: 0.006255629469101503
Position 1604: 0.005964005469468607
Position 5391: 0.005806820462221728
Position 9094: 0.0053628315931651
Position 8975: 0.005242902479993847
Position 617: 0.0029475536361510744
Position 4856: 0.0023952907332927312
Position 4117: 0.00223801870157663
Position 1354: 0.0021987633838325056
Position 1170: 0.0021041246443517037
Position 1898: 0.0020588831802330412
Position 543: 0.00189093591003129
Position 1577: 0.00167124906934522
Position 1726: 0.001330367790225303
Position 620: 0.0009737794816390187
Position 3978: 0.0009379024635401827
Position 1563: 0.0007298550459364469
Position 3463: 0.0007149550072697011
Position 3770: 0.0006753176648820793
Position 4160: 0.0006428970394259389
Position 3848: 0.0006117454392276505
Position 4528: 0.0005249708704367092
Position 142: 0.0005185481513889573
Position 1014: 0.0003053505171320499
Position 483: 0.0002829393263255589
Position 2483: 0.00022211946959954502
Position 529: 0.0001900047589252981
Position 569: 3.613794092895886e-06
Position 679: 2.126723929381904e-06
