Gene = CCNH
index = 315
Annotated 5SS: [  342  1796  3730  5044  8176 11318 13626 17976]
Annotated 3SS: [ 1672  3655  4832  8011 11246 13513 17914 18534]
SMsplice 5SS: [  146   342  1796  2025  5044  7264  8176 11318 13626 17976]
SMsplice 3SS: [  238  1672  1942  4832  7124  8011 11246 13513 17866 18534]
top_k =  100
Partition function (log Z): 7.3727715034476775

Sorted 5' Splice Sites (High to Low Probability):
Position 13626: 0.9999999999999994
Position 5044: 0.9988402375227481
Position 1796: 0.990817726788763
Position 342: 0.9747853384533254
Position 17976: 0.9247488815208712
Position 146: 0.8558050062079569
Position 11318: 0.772380465110219
Position 7264: 0.7511436086867711
Position 8176: 0.6310212466186952
Position 2025: 0.5573085823276122
Position 10236: 0.5515401115084305
Position 585: 0.4163886898391877
Position 18615: 0.2380218676416034
Position 3730: 0.14134729298148782
Position 12474: 0.11846548355532521
Position 140: 0.10463158806202007
Position 2377: 0.09874009658979964
Position 4121: 0.08967944510075206
Position 18365: 0.07676984808114592
Position 18470: 0.07129654007429531
Position 14516: 0.05249906928013573
Position 6907: 0.05055825046972001
Position 2020: 0.01945673337110776
Position 602: 0.017023871240325738
Position 2343: 0.012281464540719452
Position 751: 0.010201939253259492
Position 552: 0.009245882735379242
Position 3932: 0.009105684948766556
Position 7399: 0.004702993056334259
Position 18559: 0.004532559859382291
Position 60: 0.0036096334754390294
Position 13782: 0.00210930879906945
Position 1744: 0.001759131244511678
Position 347: 0.0014574643653227394
Position 152: 0.0013272318509267521
Position 26: 0.001288088119656835
Position 75: 0.00021067798415447503
Position 81: 0.00010011235809978373
Position 183: 2.435865060640283e-05
Position 37: 2.1777899318813057e-06
Position 189: 8.044926237981815e-07
Position 211: 2.2457268189014542e-08
Position 227: 1.849930880329923e-08
Position 238: 1.8319339873802308e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4832: 0.9988402375227475
Position 13513: 0.9902855647135224
Position 1672: 0.9240831301766473
Position 7124: 0.7558466017431049
Position 11246: 0.7082410749334258
Position 238: 0.686436107529633
Position 18534: 0.667806038713958
Position 8011: 0.5564227838090519
Position 9994: 0.5515401115084307
Position 1942: 0.5452870704837586
Position 17914: 0.46729844399785453
Position 18712: 0.4587443838979295
Position 17866: 0.4248057032058158
Position 268: 0.231914915503364
Position 460: 0.1949275748654909
Position 3655: 0.14134729298148782
Position 418: 0.11922297872902626
Position 12373: 0.11846548355532513
Position 2281: 0.10780042825125868
Position 18250: 0.08202249622292627
Position 7980: 0.07459846280964295
Position 18193: 0.06647733032830386
Position 11222: 0.06413939017679349
Position 482: 0.06358313021028773
Position 6828: 0.05055825046972001
Position 14487: 0.04889356478503492
Position 497: 0.04450891524267182
Position 1511: 0.04430886128948473
Position 18173: 0.04309893439154218
Position 17900: 0.041845623126363106
Position 18139: 0.0389109588158687
Position 4010: 0.03602136699310798
Position 241: 0.03233983810136763
Position 4028: 0.027363472398693033
Position 1897: 0.02606669215378846
Position 1691: 0.022975679469691066
Position 3889: 0.020987878430019206
Position 17173: 0.015025223383398312
Position 3982: 0.014412412227698426
Position 13363: 0.009714435286477308
Position 14410: 0.006681112242895006
Position 547: 0.0065944391428425396
Position 196: 0.004545124932477825
Position 1878: 0.004465749287098469
Position 14633: 0.004125757772230874
Position 514: 0.00381348030975264
Position 2263: 0.003221132879260389
Position 573: 0.0025658508502964758
Position 13715: 0.0020692330828337266
Position 634: 0.0015940471551035686
Position 278: 0.0012790102576069387
Position 13847: 0.0012777426532804938
Position 665: 0.0010809330190415505
Position 1437: 0.000947945991750677
Position 662: 0.0008924654272491295
Position 13951: 0.0006020535817472335
Position 1911: 0.000577463144149027
Position 1771: 0.00042777659259448736
Position 316: 0.0003417658474228574
Position 272: 0.00020644899271160476
Position 13717: 0.0001852044330016749
Position 245: 0.00011496278160731053
Position 1980: 0.00010313041786578682
Position 248: 8.673718385429884e-05
Position 13743: 7.113053164091939e-05
Position 1407: 6.221432845919566e-05
Position 14303: 3.714008987882797e-05
Position 2006: 3.6460396707121254e-05
Position 367: 2.65477635876671e-05
Position 275: 2.295204698102572e-05
Position 165: 4.548832852984945e-06
Position 90: 7.272836197768885e-08
Position 324: 6.50079186428014e-08
Position 286: 1.1692624014049671e-08
