Gene = RP11-475E11.9
index = 1172
Annotated 5SS: [   124 113948 114573 114733 120351]
Annotated 3SS: [113907 114423 114669 120216 125777]
SMsplice 5SS: [   124    739  13176  13665  15874  16147  20010  22080  23440  23849
  26205  26408  85920 103015 103263 114733 120351]
SMsplice 3SS: [   616  13035  13562  15765  15975  19868  21985  23341  23701  26065
  26323  85720 102721 103096 114669 120216 121057]
top_k =  100
Partition function (log Z): -41.55036839719978

Sorted 5' Splice Sites (High to Low Probability):
Position 13665: 1.000000000000007
Position 739: 1.0000000000000053
Position 23849: 0.9727166646623591
Position 26205: 0.9681540496218323
Position 23440: 0.9679640241326463
Position 26408: 0.9645951081439331
Position 15874: 0.9255076639931612
Position 124: 0.8474212894821472
Position 20010: 0.8308494096255946
Position 16147: 0.8081751365416248
Position 22080: 0.6042788121944909
Position 16581: 0.22986044356961222
Position 25961: 0.1970996725770178
Position 26754: 0.18807270499730222
Position 88: 0.12665828920295988
Position 19926: 0.10978887009869359
Position 28794: 0.09011365280209176
Position 16261: 0.0689773914176593
Position 16155: 0.04370342592119897
Position 28381: 0.038664071932146375
Position 28765: 0.024393923865272543
Position 24795: 0.02147606928945262
Position 26879: 0.018449335282017823
Position 25319: 0.017437476338614134
Position 142: 0.015289105164974703
Position 16539: 0.00876587663371372
Position 23421: 0.00806051281668988
Position 29318: 0.006242159032022691
Position 28681: 0.005198974032023537
Position 25540: 0.005155657438925751
Position 28376: 0.004687649447061378
Position 23472: 0.0046604724967587155
Position 128: 0.0031132679488536912
Position 23943: 0.0027841357629092827
Position 264: 0.002690010130075265
Position 359: 0.0026599264382999757
Position 25569: 0.0018476282687013795
Position 24911: 0.0010373235056777633
Position 282: 0.0009346303815495907
Position 25068: 0.0009181412068684733
Position 13894: 0.000836499136716355
Position 158: 0.0007070790923183645
Position 57: 0.0002927337186996778
Position 444: 0.00013158591117296424
Position 424: 0.00010208252895187392

Sorted 3' Splice Sites (High to Low Probability):
Position 13562: 1.000000000000007
Position 26065: 0.9919432997196252
Position 23341: 0.9806850094461012
Position 23701: 0.9754725672197586
Position 616: 0.946079577042617
Position 19868: 0.9406382797242893
Position 26323: 0.933711810696888
Position 15765: 0.9255076639931612
Position 30982: 0.7885627058541641
Position 21985: 0.6042788121944909
Position 15975: 0.5105887241191005
Position 16002: 0.33406239031484736
Position 16327: 0.2386263202033259
Position 28541: 0.20597980444064648
Position 25793: 0.11434663682570101
Position 16093: 0.07620483944653471
Position 26640: 0.06426444064143878
Position 33279: 0.06119986260874152
Position 25715: 0.04759099157543375
Position 26624: 0.043289642955046316
Position 29632: 0.03866600065315727
Position 25816: 0.03516204417588303
Position 26670: 0.032410550365007625
Position 640: 0.02802914518807589
Position 28255: 0.027862932444357124
Position 26674: 0.025362541416599896
Position 28205: 0.019484415533192405
Position 551: 0.019118599019088425
Position 24696: 0.018827249399207362
Position 26708: 0.017427378587000282
Position 26837: 0.011161783407188484
Position 29235: 0.00972331118890965
Position 25175: 0.009550007263508199
Position 32283: 0.007634849612974178
Position 25458: 0.0070032857076271614
Position 622: 0.00677267875022098
Position 25219: 0.006529153987339195
Position 26627: 0.006381839185587006
Position 26369: 0.005957517329553645
Position 26559: 0.004540728734334364
Position 24719: 0.0036861433959230524
Position 29466: 0.0032123724458676408
Position 28568: 0.0027514275595554747
Position 29155: 0.00196159951863488
Position 26874: 0.0014495400176088031
Position 25222: 0.001358315087766742
Position 28305: 0.0011715008059380433
Position 26093: 0.0009829923847477723
Position 24899: 0.0009181412068684698
Position 13753: 0.0008364991367163491
Position 26690: 0.0007857083510220494
Position 26140: 0.00044291360918529007
Position 26226: 0.00019608740190313863
Position 26710: 5.207168682450891e-05
Position 23660: 1.524575407666138e-05
Position 23746: 6.684797037752175e-06
Position 23620: 6.3026543989593815e-06
