Gene = EFCAB9
index = 486
Annotated 5SS: [ 137 5360 6571]
Annotated 3SS: [5210 6393 9041]
SMsplice 5SS: [ 137 5360]
SMsplice 3SS: [5210 6291]
top_k =  100
Partition function (log Z): -9.545394768169107

Sorted 5' Splice Sites (High to Low Probability):
Position 137: 0.9261277671778448
Position 719: 0.5272212903541155
Position 1475: 0.3766015013298299
Position 2103: 0.10739664397512469
Position 6571: 0.06323881115676422
Position 1444: 0.030455427967611703
Position 5364: 0.02128833165036266
Position 1183: 0.019687522792392508
Position 811: 0.009686397300167265
Position 2545: 0.008949404378514103
Position 463: 0.007882925330824159
Position 67: 0.007569032605867439
Position 192: 0.007550997472522706
Position 1595: 0.006804174985809021
Position 141: 0.0037817714368096477
Position 664: 0.003048285640560098
Position 964: 0.002283327989784627
Position 30: 0.0011142346637072055
Position 410: 0.0009716199728418052
Position 76: 0.0004917097961332393
Position 371: 0.00036377682216339586
Position 166: 0.00025089904359615735
Position 1531: 0.00021380606741643445
Position 323: 4.419085690885605e-05
Position 155: 1.625136227939915e-06
Position 279: 5.367801071016637e-07
Position 178: 9.17411507982673e-08
Position 112: 2.311256930104674e-09
Position 224: 1.1758084570149792e-09
Position 27: 2.882264532349468e-10
Position 21: 8.796630115822305e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2058: 0.5190569992845068
Position 6291: 0.5043346368030006
Position 551: 0.49264766042311176
Position 1275: 0.3482765592199445
Position 1324: 0.0681796055299047
Position 9056: 0.06323881115676422
Position 5210: 0.039068490230090715
Position 5004: 0.017658659018307328
Position 248: 0.012104294569885184
Position 1116: 0.011401438301633407
Position 6562: 0.011072160126839847
Position 2234: 0.010107511281850631
Position 3743: 0.005667303578622169
Position 1505: 0.004934042656715548
Position 1464: 0.0048297681653132266
Position 4381: 0.004035560160743239
Position 413: 0.0030144063794061908
Position 1165: 0.0026742460184076703
Position 599: 0.0026260985045121698
Position 716: 0.0022490345382694425
Position 272: 0.0010279245359367853
Position 557: 0.0009028321685036392
Position 1048: 0.0007983179040706905
Position 899: 0.0007626463351067185
Position 490: 0.0005174980137663675
Position 1105: 0.00047873757209757897
Position 1215: 0.0003226868718654999
Position 462: 0.00024695253508321346
Position 604: 0.00018122041839550425
Position 624: 0.00015486023477997757
Position 532: 0.00014734780063773125
Position 415: 0.00010753429082469995
Position 581: 9.011692052364422e-05
Position 321: 8.098295161178372e-05
Position 346: 1.541266027821626e-05
Position 228: 1.1794870097518567e-05
Position 562: 1.898006451224004e-06
Position 697: 5.817138490276472e-08
