Gene = TSEN15
index = 1495
Annotated 5SS: [  214  2759  3187 20622]
Annotated 3SS: [ 2676  3050 20479 21149]
SMsplice 5SS: [  214   511  2759 10241 20622]
SMsplice 3SS: [  301  2676 10125 20479 21149]
top_k =  100
Partition function (log Z): -13.082980038400322

Sorted 5' Splice Sites (High to Low Probability):
Position 2759: 0.9938587043938373
Position 214: 0.958416815099582
Position 10241: 0.6529653317886561
Position 511: 0.6341550287146795
Position 3187: 0.2112632899381219
Position 551: 0.05302328279331062
Position 908: 0.04248928033505833
Position 988: 0.02995898476459591
Position 128: 0.015421352813936154
Position 1071: 0.013927905299248654
Position 449: 0.011908312341863105
Position 880: 0.011591561931881692
Position 344: 0.008167860293039925
Position 6564: 0.005976954110108552
Position 833: 0.0008764917861071909
Position 871: 0.0007202927175313014
Position 161: 0.0005374816574646985
Position 673: 0.0003900817379166962
Position 139: 0.00030209457635475427
Position 137: 0.00020446051032755322
Position 174: 0.00018943979128826846
Position 376: 2.9152819107361028e-05
Position 43: 1.2357178997027857e-06
Position 49: 9.560204339462461e-09
Position 46: 3.909560937830012e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2676: 0.9960715050509125
Position 10125: 0.6863982626092886
Position 301: 0.6778229566629816
Position 16458: 0.30576505794815934
Position 3050: 0.22016735227591402
Position 11311: 0.1651908567316589
Position 11455: 0.1058003058598677
Position 8353: 0.09364257494644214
Position 764: 0.07781049872131462
Position 10435: 0.07620911124896955
Position 8526: 0.06450782859974566
Position 3475: 0.03174092137981695
Position 5471: 0.027212557369814438
Position 5904: 0.021903897457365953
Position 4800: 0.01799730510933934
Position 919: 0.016666845828065827
Position 7467: 0.014988556827815686
Position 4528: 0.009052870890321823
Position 395: 0.007372258793272917
Position 4322: 0.006807774834131335
Position 6473: 0.005976954110108552
Position 7914: 0.0048383756592253625
Position 4384: 0.0036945505447085287
Position 417: 0.0027911424945695025
Position 938: 0.0017476929297516402
Position 4829: 0.0015201276015043333
Position 4910: 0.0012677766450200295
Position 4284: 0.0010598667577774903
Position 694: 0.0003274364170498699
Position 510: 7.845801845143401e-06
Position 335: 6.593476097299597e-06
Position 360: 2.693474459213014e-06
Position 468: 2.3135975140676193e-06
Position 423: 1.832451206426434e-06
Position 366: 8.95110963952406e-07
Position 307: 1.3184676626124931e-08
