Gene = PQLC2L
index = 1066
Annotated 5SS: [  113  9944 27910 28647]
Annotated 3SS: [ 9832 27779 28557 56795]
SMsplice 5SS: [  113  9944 27910 28647 50185]
SMsplice 3SS: [ 9832 27779 28557 50009 56795]
top_k =  100
Partition function (log Z): -30.59735342214557

Sorted 5' Splice Sites (High to Low Probability):
Position 113: 0.9998661530448315
Position 9944: 0.9936194983362064
Position 10450: 0.43752294500469907
Position 11641: 0.2711422693518055
Position 14615: 0.047479522176077635
Position 12555: 0.012441354245649211
Position 10923: 0.010673835131203022
Position 2565: 0.00039454791325347076
Position 98: 6.182061483205021e-05
Position 415: 5.975510903370061e-05
Position 1101: 1.06848763776956e-05
Position 34: 9.57708541849636e-06
Position 153: 9.006760707715782e-06
Position 79: 2.8540505748061176e-07
Position 43: 8.877884051240193e-08
Position 117: 3.450603666310045e-08
Position 221: 1.8605211675904695e-08
Position 197: 9.339015717450485e-09
Position 248: 4.224575282064693e-09
Position 261: 4.022304171078364e-09
Position 59: 2.39035212295909e-09
Position 309: 2.678545968303522e-10
Position 321: 1.0352183287604021e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 9832: 0.9946626223358126
Position 14248: 0.6210449798913255
Position 11401: 0.17071514850237876
Position 10169: 0.13511594130428278
Position 10119: 0.13118674953726248
Position 10363: 0.11215178247906724
Position 11550: 0.10205774784299458
Position 10236: 0.09828688311772808
Position 12450: 0.09512327490196117
Position 15928: 0.08498559915088016
Position 10947: 0.07006868084869836
Position 14230: 0.04422343734510398
Position 11364: 0.02798409464651802
Position 10223: 0.02348006913577568
Position 10261: 0.01503863077711927
Position 10772: 0.014251221830406988
Position 10400: 0.012192734490249315
Position 12009: 0.006182055820241172
Position 10034: 0.005048878029362839
Position 10239: 0.003741514594278978
Position 7304: 0.0017027607484056623
Position 7578: 0.0007144452386795534
Position 2365: 0.0005442981509119021
Position 8371: 0.000540341305190825
Position 6800: 0.00033464396140319
Position 7137: 0.0002918178762989638
Position 5831: 0.00025985813519253736
Position 4833: 0.00023975289111833147
Position 685: 0.0002260620276295128
Position 1100: 0.00017528241265277577
Position 5942: 0.00016291296291967713
Position 5275: 0.00014162454304452067
Position 1235: 8.57589464098835e-05
Position 3375: 8.568377774962656e-05
Position 307: 7.819211729445022e-05
Position 2988: 6.691913780670363e-05
Position 2424: 5.2191717146448084e-05
Position 406: 3.160938629198485e-05
Position 202: 1.437164383037651e-05
Position 270: 2.942335403591027e-07
Position 293: 2.0519749599873361e-07
Position 350: 1.8437313689972538e-07
Position 214: 7.97357362586013e-08
Position 321: 3.7432512390033246e-08
Position 238: 2.466130597301078e-08
Position 187: 1.8097705897522854e-08
