Gene = DALRD3
index = 426
Annotated 5SS: [ 406 3229 3639 3818 4024 4478 4640 4823 5094 5279 5448]
Annotated 3SS: [2932 3381 3737 3894 4403 4577 4739 4910 5164 5378 5543]
SMsplice 5SS: [ 406 3229 3639 3818 4024 4478 4640 4823 5094 5279]
SMsplice 3SS: [3037 3560 3737 3894 4403 4577 4710 4891 5164 5543]
top_k =  100
Partition function (log Z): 11.504503537301176

Sorted 5' Splice Sites (High to Low Probability):
Position 4823: 0.9892927306373629
Position 4024: 0.9860919042193863
Position 406: 0.9786086877740993
Position 3818: 0.9757764170830647
Position 5279: 0.8677572454162126
Position 4478: 0.8500845521202046
Position 3229: 0.8440084115302974
Position 5094: 0.8141641616207865
Position 3639: 0.7981280603715277
Position 4640: 0.5161016622608773
Position 2852: 0.4522125365691425
Position 5448: 0.18439161411805113
Position 5035: 0.11366152582936097
Position 4622: 0.04618034838458225
Position 4594: 0.03953552061776378
Position 5433: 0.026677945249705553
Position 4515: 0.021779433507850856
Position 827: 0.017350571505918493
Position 199: 0.01683423116225692
Position 64: 0.016330728314120496
Position 4482: 0.014140120873832525
Position 3018: 0.009324390678595031
Position 3274: 0.007935429919326302
Position 3837: 0.007533119362516478
Position 5058: 0.006819554971251078
Position 2537: 0.005528104632415644
Position 3180: 0.005456581365486409
Position 5264: 0.0053553672563443015
Position 734: 0.004945980584376496
Position 2858: 0.0038211769723668393
Position 2382: 0.003742442372827802
Position 3385: 0.0011744697246178779
Position 4028: 0.0010997427834841906
Position 658: 0.0010579894177278498
Position 4469: 0.0005044868726151348
Position 1250: 0.00046148228413707274
Position 1948: 0.00036789963042651425
Position 188: 0.00020293422118574945
Position 3841: 0.0001868344390339873
Position 211: 0.00010052512332016557
Position 61: 5.364138071875159e-05
Position 4671: 2.9147177006851055e-05
Position 138: 2.576094465204018e-05
Position 50: 1.737959687062849e-05
Position 4682: 1.5924717359868158e-05
Position 841: 1.3843163849172534e-05
Position 68: 1.3530666235532808e-05
Position 1254: 1.0023454015032643e-05
Position 582: 9.985357916375167e-06
Position 190: 6.151530326483077e-06
Position 359: 4.239610885920776e-06
Position 3185: 2.7911136751307213e-06
Position 82: 2.4388491204418087e-06
Position 92: 1.5298454857777942e-06
Position 102: 1.450077909901037e-06
Position 305: 5.921555614814718e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3737: 0.9829202330021587
Position 3894: 0.9324740619325623
Position 4403: 0.8728796420495736
Position 4891: 0.8343657405152886
Position 4710: 0.8262355189383654
Position 5543: 0.7437798619155145
Position 4577: 0.6632555088631776
Position 5164: 0.5758936777955603
Position 3037: 0.4728321318121895
Position 3560: 0.43578069031247874
Position 5190: 0.3933477906036822
Position 5378: 0.35136047274206095
Position 2750: 0.3289298600979164
Position 2932: 0.3154264577508306
Position 3381: 0.2296435666267812
Position 3439: 0.13537351255234706
Position 4910: 0.10914444580165496
Position 4739: 0.08650453892389734
Position 2971: 0.07846901504436166
Position 2615: 0.058629850581287606
Position 2770: 0.04579949549185778
Position 3947: 0.03765192162414522
Position 4406: 0.015667484959573957
Position 2830: 0.014991327103081225
Position 499: 0.014733516173804511
Position 291: 0.012483260094404751
Position 3709: 0.010217839114543142
Position 2619: 0.006980007249341385
Position 2300: 0.006723526651487599
Position 5570: 0.005623754376481958
Position 3907: 0.005376331365110304
Position 4348: 0.004819133506231324
Position 4434: 0.004425263826766949
Position 4540: 0.002959010835372648
Position 4933: 0.002823740452412508
Position 2432: 0.002547020353755849
Position 5065: 0.002487930259055148
Position 704: 0.002478576696581962
Position 589: 0.0019461887094673813
Position 726: 0.0013543016320059038
Position 674: 0.0010909358356324262
Position 2506: 0.0007031730180241898
Position 552: 0.0005874873918886039
Position 299: 0.00043467246198013523
Position 1815: 0.0003678996304265142
Position 4366: 0.00033533730905200524
Position 3919: 0.00028556093223539887
Position 3993: 0.0002668305212676314
Position 1118: 0.00026076020351430807
Position 4431: 0.00022695221066708175
Position 4170: 0.00021213642818397455
Position 4293: 0.00014290632460296052
Position 156: 0.00013238092844022507
Position 997: 0.00011933749267216814
Position 317: 0.00011481335954971055
Position 714: 8.835067174409503e-05
Position 1115: 8.717838981031766e-05
Position 576: 7.568957307645181e-05
Position 264: 6.565530977223692e-05
Position 4214: 2.736607511111374e-07
Position 4108: 2.1933323927189577e-07
