Gene = ZMPSTE24
index = 1603
Annotated 5SS: [  288  2879  9766 10429 12021 13929 23421 27923 32891]
Annotated 3SS: [ 2731  9678 10311 11867 13786 23235 27817 32746 34337]
SMsplice 5SS: [  288  2879  9151  9401  9766 10429 12021 13929 23421 27923]
SMsplice 3SS: [ 2731  9035  9283  9678 10311 11867 13786 23235 27817 34337]
top_k =  100
Partition function (log Z): 5.00470993161911

Sorted 5' Splice Sites (High to Low Probability):
Position 13929: 0.9999999999999987
Position 9766: 0.9997219140893805
Position 23421: 0.9963021585959972
Position 2879: 0.9945332598983048
Position 27923: 0.9787355675125918
Position 9401: 0.9702277671866743
Position 10429: 0.9461076264609294
Position 12021: 0.8334891619634427
Position 288: 0.7906869266470449
Position 9151: 0.6884514065342475
Position 32891: 0.2896204123777621
Position 13664: 0.2733662263995697
Position 18123: 0.2008791119941643
Position 463: 0.19783547212366392
Position 24766: 0.1959823162256706
Position 4770: 0.11565767699612542
Position 4877: 0.07692371806988488
Position 10233: 0.07173692427191351
Position 10031: 0.06757929810982961
Position 2417: 0.062064289562448915
Position 10229: 0.05300965949671157
Position 217: 0.03461279940905724
Position 10084: 0.030173810505345247
Position 7804: 0.027600860256125574
Position 12065: 0.023708028902558693
Position 8511: 0.02282304774455103
Position 3091: 0.020405352592582002
Position 10013: 0.015649101076810074
Position 10561: 0.014940943654230139
Position 254: 0.01456697974885925
Position 119: 0.013367656484568714
Position 9992: 0.011200608834915884
Position 10756: 0.010106627440544582
Position 2542: 0.006781322394300447
Position 1647: 0.00598930802263788
Position 13101: 0.00543186630508193
Position 2614: 0.004279480542619014
Position 2532: 0.0034679491959530807
Position 910: 0.002962567885729694
Position 10657: 0.0023981371625050566
Position 2883: 0.0011657683503943643
Position 2848: 0.0011023500576042519
Position 173: 0.0004706500299862166
Position 43: 0.0004705226657861691
Position 115: 0.0004185217112815087
Position 159: 0.00034472616026925295
Position 130: 0.0002995372449454795
Position 9797: 0.00027498688268665046
Position 194: 1.0211454704089484e-05
Position 419: 1.8652209649374747e-06
Position 483: 1.3230616081491908e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 13786: 0.999999986620582
Position 2731: 0.9877218810881957
Position 27817: 0.9834473860084174
Position 9678: 0.96767410161324
Position 9283: 0.9471101319452423
Position 10311: 0.9185661011090132
Position 11867: 0.8256556049900442
Position 34337: 0.8197482482785812
Position 23235: 0.7817848213549377
Position 9035: 0.6884514065342474
Position 32746: 0.35271554907091823
Position 13607: 0.27336623977898616
Position 23257: 0.2145173372410593
Position 17974: 0.17501041524513614
Position 4663: 0.1500466873702182
Position 24447: 0.12884611709508675
Position 9882: 0.12246072747339105
Position 24690: 0.07763502039582852
Position 2275: 0.044106533239381476
Position 10083: 0.04391912082877581
Position 4726: 0.04253470769579206
Position 389: 0.03278028017233342
Position 10167: 0.032275888113425584
Position 9697: 0.03064578644417073
Position 7678: 0.027600860256125574
Position 10355: 0.0263299504504912
Position 17769: 0.02589206013405876
Position 10525: 0.02568720021359583
Position 9279: 0.023160468118268367
Position 8395: 0.02282304774455103
Position 28338: 0.022810781271814955
Position 2413: 0.02242701773866129
Position 29004: 0.020480349332703637
Position 3003: 0.019507538659188885
Position 10203: 0.018634235066812825
Position 11808: 0.015803313885693664
Position 11824: 0.01573827199026284
Position 9860: 0.014536450717305936
Position 10152: 0.014080579672916121
Position 30794: 0.014007436088803445
Position 330: 0.012273197533916279
Position 29661: 0.01199102739276576
Position 30160: 0.010067222599365473
Position 28050: 0.00788453224757402
Position 360: 0.006101235317343494
Position 2774: 0.005503098869948415
Position 2138: 0.005488776542923152
Position 12990: 0.00543186630508193
Position 30391: 0.004634406532551266
Position 2736: 0.00443546595891309
Position 1242: 0.003986102819004466
Position 2231: 0.0031061683417925507
Position 10270: 0.0028502301917519403
Position 28640: 0.002423203797263968
Position 715: 0.0021664708591494744
Position 1542: 0.0020032052036334093
Position 26839: 0.0016344072002798327
Position 28408: 0.0015932232780118455
Position 2365: 0.0014754661531689128
Position 9580: 0.0014484853078633828
Position 25689: 0.00142370828305998
Position 10171: 0.0013767376207975864
Position 25785: 0.0012987751715625145
Position 10061: 0.0012293885364670848
Position 25492: 0.0010121148630203207
Position 252: 0.0009834803467132073
Position 414: 0.0009489985924340933
Position 9985: 0.0009123364005023389
Position 802: 0.0007960970265802193
Position 24423: 0.0005332499746004461
Position 9473: 0.00018879375788867853
Position 14085: 8.019621063440009e-05
Position 14056: 2.736553121426909e-05
Position 9937: 2.211083295463235e-05
Position 2613: 1.925828456476374e-05
Position 9918: 1.8580757602444383e-05
Position 15606: 8.81940719010317e-06
Position 2575: 8.567717469162838e-06
Position 14378: 5.1933967723692046e-06
Position 14181: 4.70278028608496e-06
Position 14159: 1.896522686682071e-06
