Gene = EIF2D
index = 492
Annotated 5SS: [  173  1276  3084  4224  7060  9508 10123 12196 12726 12996 13456 15363
 16746 18845]
Annotated 3SS: [ 1084  2999  4132  6951  9253 10004 12149 12621 12845 13365 15266 16624
 18669 20634]
SMsplice 5SS: [  173  1276  3084  4224 10123 12196 12726 12996 13456 15363 16746]
SMsplice 3SS: [ 1084  2999  4132 10004 12149 12621 12845 13365 15266 16624 18669]
top_k =  100
Partition function (log Z): 12.091930358696388

Sorted 5' Splice Sites (High to Low Probability):
Position 12726: 0.9925689311820135
Position 16746: 0.9784682075846015
Position 12996: 0.9536653845064107
Position 10123: 0.9251665400859974
Position 3084: 0.9129451470804444
Position 13456: 0.8878122754604307
Position 15363: 0.8695954187883784
Position 12196: 0.8665109329457505
Position 173: 0.7942492285348824
Position 4224: 0.7786116929694376
Position 1276: 0.4215052536232341
Position 18845: 0.3965143189457032
Position 1221: 0.3773747085088803
Position 18796: 0.2573640570884094
Position 4180: 0.18294278406439077
Position 7060: 0.1378555633492339
Position 285: 0.12964646463739624
Position 1217: 0.07436079430936096
Position 5744: 0.05556258341429573
Position 15216: 0.05165480013798888
Position 338: 0.04694779405346646
Position 7064: 0.04373774780140871
Position 16912: 0.03186365263553404
Position 4684: 0.03181253398834944
Position 18254: 0.030004378990232512
Position 3071: 0.02239454324617512
Position 18310: 0.02180488193627916
Position 7607: 0.021698572611795572
Position 5160: 0.020779415414025768
Position 18817: 0.01908741122214337
Position 13292: 0.018489696481061055
Position 317: 0.015609280375118452
Position 18348: 0.01188795691685813
Position 5642: 0.011435079283007625
Position 5759: 0.011377556883107307
Position 13175: 0.010021583162132246
Position 620: 0.008328593527415464
Position 18157: 0.00744696923024648
Position 17196: 0.003289966243074256
Position 12667: 0.003166807994422751
Position 19127: 0.003159320935473566
Position 379: 0.0028347803076977335
Position 15745: 0.002138257294031236
Position 18325: 0.001769632578615811
Position 1231: 0.0016235147542461893
Position 321: 0.0014550022707892447
Position 1312: 0.001446828073176543
Position 596: 0.001354555804460395
Position 164: 0.0012218916451831395
Position 17879: 0.0009148559716807899
Position 1148: 0.0006900916839472032
Position 271: 0.0005031483634733516
Position 12749: 0.00019610893020137455
Position 536: 0.0001439445925133742
Position 948: 0.00011311357937719333
Position 4213: 7.522458706301579e-05
Position 12902: 2.9443533773901587e-05
Position 138: 2.963196134291608e-07
Position 143: 4.144667535488982e-08
Position 119: 2.305537469707619e-08
Position 12570: 2.7248208925824253e-09
Position 86: 1.5723735200058986e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 16624: 0.9738086732994791
Position 18669: 0.9683580835597333
Position 4132: 0.9599726479006682
Position 12621: 0.9529424874304167
Position 12845: 0.9326992518595666
Position 10004: 0.9251665400859966
Position 12149: 0.8665109329457504
Position 1084: 0.8576944716140513
Position 13365: 0.8389200538983106
Position 15266: 0.7586547130931377
Position 2999: 0.4479644868887445
Position 19250: 0.36128126492140794
Position 2954: 0.255217881495493
Position 2951: 0.22615171793018746
Position 6951: 0.13402563074846863
Position 15091: 0.10207273516318262
Position 19019: 0.08148691927380765
Position 20236: 0.07507864045694412
Position 19942: 0.06790661071712259
Position 5642: 0.06694014029740308
Position 18156: 0.06493682553618974
Position 6912: 0.047567680402174
Position 12471: 0.042990957058093755
Position 15121: 0.03635750375963615
Position 19881: 0.035133912442653535
Position 4488: 0.03179934560928386
Position 19200: 0.029499917636208586
Position 13329: 0.028719632455767297
Position 20634: 0.021984835721329483
Position 7487: 0.021698572611795565
Position 15180: 0.01928696754348277
Position 13389: 0.01834981545921676
Position 12888: 0.01648052191754887
Position 5073: 0.016130878789666504
Position 16833: 0.014958078716932215
Position 13127: 0.014121077475189345
Position 18055: 0.0134407835737396
Position 1087: 0.013270783961919864
Position 19376: 0.010676695063631393
Position 12931: 0.008330179382806382
Position 16598: 0.008023311670291149
Position 16643: 0.007622549827963768
Position 20155: 0.007014999749958647
Position 5567: 0.0061634838534573785
Position 2691: 0.005504181403412494
Position 19915: 0.005396411239464899
Position 5539: 0.005271595429550243
Position 15307: 0.004878299366927686
Position 16825: 0.004676031957178036
Position 4893: 0.004648536624359254
Position 1042: 0.004578132648394716
Position 17018: 0.004286594797520746
Position 19820: 0.0041896548061025945
Position 12981: 0.0036094174524060334
Position 12958: 0.002686014406900238
Position 15502: 0.002138257294031236
Position 13369: 0.0018227736471358462
Position 13067: 0.0017541156715658829
Position 241: 0.0016877966516255461
Position 17065: 0.0016567445912204007
Position 4179: 0.0016151660120593268
Position 1004: 0.001456240465800279
Position 13152: 0.0012048735565745833
Position 16855: 0.0011981771056573695
Position 13231: 0.0010216497513765234
Position 17800: 0.0009148559716807899
Position 2451: 0.0005014226087813636
Position 13048: 0.0002925296693758723
Position 374: 0.0002787862876145352
Position 487: 0.00018772703061531278
Position 425: 0.0001423692506880976
Position 435: 3.972524147596792e-05
Position 574: 3.0287826864736284e-05
Position 4023: 2.978677113410474e-05
Position 379: 2.6437685407914762e-05
Position 16536: 2.046400657224218e-05
Position 16510: 1.949508304637155e-05
Position 453: 1.503011151704485e-05
Position 4653: 1.3188379065592046e-05
Position 3989: 1.210093702939146e-05
Position 16477: 5.0785530165287084e-06
Position 12962: 4.882883017459379e-06
Position 1055: 8.339129445529071e-07
Position 1051: 7.283497361180911e-07
