Gene = ANAPC2
index = 79
Annotated 5SS: [  122  1057  2314  3625  4866  5413  6857  7750  8086  8357 12830 13301]
Annotated 3SS: [  433  2180  3449  4745  5294  6674  7607  8009  8152 12699 13064 13382]
SMsplice 5SS: [  122  2314  4866  5413  7750  8086  8259 12830 13301]
SMsplice 3SS: [ 2241  4745  5294  7607  7952  8152 12699 13064 13382]
top_k =  100
Partition function (log Z): 15.459780863763472

Sorted 5' Splice Sites (High to Low Probability):
Position 7750: 0.9951369050208749
Position 12830: 0.9948861030049325
Position 8086: 0.983670656461167
Position 4866: 0.9283052099955027
Position 13301: 0.8840250933692518
Position 122: 0.8806673180101572
Position 8259: 0.8228341979730579
Position 5413: 0.8088840534245816
Position 2314: 0.783717295783859
Position 2589: 0.45798912458156593
Position 3625: 0.42418217296709526
Position 548: 0.2486702189486367
Position 2300: 0.21622146080279045
Position 8357: 0.17716580202693916
Position 4456: 0.17167293111415413
Position 12535: 0.14591820652890358
Position 3647: 0.1269805997594552
Position 538: 0.1145088553580051
Position 5075: 0.10758694193388955
Position 13533: 0.08207634874371454
Position 83: 0.07904597367768322
Position 13152: 0.061326053218388965
Position 1274: 0.04917196625171054
Position 9554: 0.04641884033253034
Position 170: 0.03332349182809451
Position 13161: 0.027389736573744862
Position 6857: 0.02256730730611726
Position 497: 0.020367280634495184
Position 1144: 0.01916260334768374
Position 13641: 0.016421216986378075
Position 2551: 0.016122106930984894
Position 1460: 0.012755906869126152
Position 2049: 0.011802741333283132
Position 1466: 0.011763267421675215
Position 13132: 0.010277221208736566
Position 5388: 0.007884985508945591
Position 3566: 0.006920036368681837
Position 3070: 0.005971213256705382
Position 7307: 0.00544879992070903
Position 12883: 0.004917746643800966
Position 3361: 0.0032697235252542875
Position 6490: 0.002584943679413121
Position 3325: 0.002076397389827833
Position 64: 0.0017319391118589592
Position 1057: 0.0016784999338494756
Position 7729: 0.0011418686375045941
Position 311: 0.0006679937785647705
Position 198: 0.0005723672837903143
Position 98: 0.0005712820709874071
Position 7693: 0.0005416933981296712
Position 7655: 0.0002980719505362954
Position 1220: 0.00024920670429737685
Position 12802: 0.0001819507808215632
Position 8069: 0.0001534274130442404
Position 8074: 8.512281026339859e-05
Position 158: 2.958257295945612e-05
Position 61: 6.249891650693516e-06
Position 17: 1.8120555997616088e-06
Position 341: 1.3011338455333601e-06
Position 23: 1.0120880337177417e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 8152: 0.9867886505521225
Position 4745: 0.9610611764508328
Position 7607: 0.9299743183084309
Position 2241: 0.8932444966909604
Position 5294: 0.8058654834311082
Position 7952: 0.7195630750152098
Position 13064: 0.6753146234416787
Position 12699: 0.626032507446561
Position 13382: 0.5941326139398669
Position 3425: 0.423503522433939
Position 12632: 0.37395329298299423
Position 433: 0.3642549106765703
Position 13403: 0.31777582931044157
Position 2492: 0.2311305421825765
Position 13239: 0.21316586237151644
Position 8009: 0.17939250767787052
Position 4389: 0.1716729311141541
Position 2531: 0.16319817380967117
Position 12367: 0.14591820652890358
Position 3449: 0.0876174287541231
Position 7993: 0.08226555914015785
Position 4969: 0.07483097547855937
Position 13195: 0.06812374955200654
Position 2463: 0.06580667832248062
Position 7569: 0.06447718776681936
Position 13147: 0.06256825779966767
Position 13725: 0.06227140221607541
Position 2180: 0.057863947715903724
Position 2186: 0.048864673380219485
Position 3494: 0.04696185790717028
Position 9378: 0.04641884033253034
Position 1123: 0.04599408978112892
Position 13626: 0.039969806383835196
Position 6656: 0.02256730730611726
Position 13150: 0.017874707985318285
Position 1302: 0.017362462700984176
Position 13505: 0.016162846234115718
Position 8124: 0.012832151823204867
Position 967: 0.012147794956840091
Position 450: 0.011552205269992618
Position 5341: 0.010903555502417964
Position 2391: 0.010728285237741143
Position 275: 0.007739192042961669
Position 13640: 0.007351925918839744
Position 1305: 0.007156711589817175
Position 1852: 0.006448321367828773
Position 7303: 0.00544879992070903
Position 1769: 0.005354419965454369
Position 2874: 0.00423788585362334
Position 3190: 0.003958648686936798
Position 1247: 0.002996704373366465
Position 1164: 0.0029346579057558213
Position 983: 0.002802171095601586
Position 12963: 0.002711189156752565
Position 7647: 0.002667032931795322
Position 6388: 0.002584943679413116
Position 7909: 0.002423905918381288
Position 2465: 0.0024017386307555086
Position 13685: 0.002259490031675118
Position 3294: 0.001387472228145318
Position 13068: 0.0013266237479718332
Position 2882: 0.0010091493676547857
Position 2547: 0.0008114521288909434
Position 3017: 0.000724178035427257
Position 13041: 0.000506742010451176
Position 8259: 0.0003791976246706329
Position 8013: 0.00018073244015303605
Position 7817: 8.342649270247976e-05
Position 807: 2.147528741635787e-06
Position 298: 1.6630353922600491e-06
Position 874: 1.3792944722605837e-06
Position 469: 1.127841855046808e-06
