Gene = LAMTOR4
index = 759
Annotated 5SS: [  69  673 4611]
Annotated 3SS: [ 591 4492 4959]
SMsplice 5SS: [  69  673 3851 4611 4865]
SMsplice 3SS: [ 591 3745 4492 4692 4959]
top_k =  100
Partition function (log Z): -4.767619681853326

Sorted 5' Splice Sites (High to Low Probability):
Position 673: 0.9494988133982417
Position 69: 0.9332123767933941
Position 4611: 0.8729478575533747
Position 3851: 0.5896891620716648
Position 4865: 0.43568882704682205
Position 1679: 0.022338285211553493
Position 299: 0.02139827351473042
Position 1450: 0.01825212389840038
Position 1558: 0.017489917922049552
Position 238: 0.011885783651079425
Position 35: 0.007768171964306666
Position 527: 0.006470233795789289
Position 278: 0.005254495169103851
Position 73: 0.004931302258842569
Position 361: 0.0036834237206373674
Position 147: 0.0032072623796139234
Position 659: 0.0015220980048102498
Position 442: 0.0012946698857814085
Position 4640: 0.0012540293029493646
Position 106: 0.0004646992082666399
Position 534: 0.0003174198565071834

Sorted 3' Splice Sites (High to Low Probability):
Position 4492: 0.8996103312552095
Position 4959: 0.7743473958104369
Position 4692: 0.5692672260477117
Position 3745: 0.5494819041923515
Position 591: 0.4334617006593317
Position 557: 0.4016571513690524
Position 526: 0.06814833363688946
Position 3630: 0.0407911025735885
Position 609: 0.04042994224441557
Position 1527: 0.031241121881175633
Position 4758: 0.02947446870341882
Position 4998: 0.01743187024609508
Position 1351: 0.013293211791244064
Position 1312: 0.00827073548564643
Position 510: 0.007611960081738097
Position 4942: 0.0049348617051692655
Position 2192: 0.004757498217472101
Position 1392: 0.002988357409246993
Position 1214: 0.0020347261068776757
Position 4859: 0.0017157870120792231
Position 1830: 0.001336880158044637
Position 1562: 0.001099263322310487
Position 1678: 0.000946908763045793
Position 1709: 0.0007621580856003148
Position 785: 0.0006679844172254872
Position 2188: 0.0006391317053361571
Position 2502: 0.0005928617760236447
Position 2870: 0.0004341405890694312
Position 2811: 0.00034735067378369443
Position 880: 0.000253514509230262
Position 914: 0.00020960843653001094
Position 826: 0.0001718292200236724
Position 532: 8.507598508393922e-05
Position 445: 3.9967232142343995e-05
Position 355: 2.269984571654258e-05
Position 360: 6.7417192656473586e-06
Position 1506: 3.1400679192190647e-06
Position 407: 1.0562148993157523e-07
Position 321: 1.0108220809871263e-07
Position 277: 7.696872468451568e-08
