Gene = CCT5
index = 318
Annotated 5SS: [  525  4285  4918  6233  8383  8615 10991 11825 12698 13394]
Annotated 3SS: [ 4223  4752  6033  8189  8464 10870 11638 12559 13212 14734]
SMsplice 5SS: [  125  4285  4918  6233  7091  8383  8615 10991 12698 13394]
SMsplice 3SS: [ 4223  4752  6033  6957  8189  8464 10870 12559 13292 14734]
top_k =  100
Partition function (log Z): 0.5223894181735531

Sorted 5' Splice Sites (High to Low Probability):
Position 8615: 0.9999999999999987
Position 4918: 0.9790338977101528
Position 10991: 0.9728834017821825
Position 13394: 0.8925914985740714
Position 4285: 0.8860191532649935
Position 8383: 0.8600435219422775
Position 125: 0.7010146652930386
Position 525: 0.617235194738259
Position 7091: 0.5536926232410176
Position 6233: 0.5235912412075063
Position 12698: 0.47686320365158613
Position 3914: 0.3278533952777126
Position 2469: 0.2855948697268955
Position 2424: 0.24411589905197734
Position 10441: 0.19372416569031545
Position 5585: 0.15821031362409976
Position 1805: 0.10242213594611375
Position 11775: 0.08658349740121192
Position 3919: 0.08069593687135343
Position 14532: 0.05666499152724786
Position 11825: 0.05245415932939728
Position 7371: 0.05151954630326621
Position 3961: 0.05016152630523811
Position 2384: 0.04650017113475942
Position 1471: 0.04355643129884118
Position 4035: 0.025870978156184325
Position 7124: 0.022865518099964868
Position 13339: 0.019460790989408217
Position 4363: 0.010476703044090471
Position 14837: 0.010164086462606158
Position 2636: 0.009791168948432821
Position 7057: 0.0089070209173763
Position 5275: 0.006552928448067515
Position 3792: 0.004723712992101858
Position 5372: 0.0013243258028608589
Position 79: 0.0003619061404885861
Position 167: 0.0002600207301193144
Position 389: 0.00019840860183724312
Position 400: 0.00010857052254894262
Position 49: 9.933367330775632e-05
Position 4914: 6.36492548255615e-05
Position 169: 3.9926892034538545e-05
Position 322: 3.5851628160774616e-05
Position 287: 2.5272200475769592e-05
Position 122: 2.4630754306212706e-05
Position 70: 2.0051381596143276e-05
Position 24: 4.426954683026264e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 10870: 0.9438299048247071
Position 8189: 0.9424969845620786
Position 8464: 0.9175465373801973
Position 4223: 0.8964958563090841
Position 4752: 0.8475351736869512
Position 6957: 0.5835431505777473
Position 2333: 0.5762109399136323
Position 14734: 0.5624353319349504
Position 13292: 0.49940829892354144
Position 3731: 0.48930554960259026
Position 12559: 0.47686320365158613
Position 6033: 0.4751661997025539
Position 13212: 0.4191627688272249
Position 376: 0.27656938349008553
Position 10350: 0.19372416569031545
Position 11638: 0.12903208616932943
Position 4844: 0.12049898885382006
Position 14707: 0.12016511769145727
Position 5520: 0.09905503409677385
Position 14487: 0.09748332988821466
Position 1715: 0.055063047884753684
Position 11904: 0.05409855409664897
Position 5454: 0.05388409820008064
Position 15385: 0.052540567867324264
Position 7194: 0.05151954630326621
Position 14103: 0.04923455102393375
Position 6054: 0.04842504150495239
Position 1678: 0.04735908806136008
Position 14531: 0.04382273055000953
Position 14518: 0.04006869929552259
Position 479: 0.030951947564228432
Position 10945: 0.029053496957475222
Position 1280: 0.025028354397227844
Position 13552: 0.020382470065247377
Position 13692: 0.01868444836771672
Position 1372: 0.015885636499415004
Position 5174: 0.012808841979607275
Position 11657: 0.011400069582820915
Position 4716: 0.011063384424207071
Position 2541: 0.009371142483223495
Position 230: 0.006911839349323988
Position 352: 0.0035881899747657255
Position 1226: 0.0026121042448106835
Position 6887: 0.001922011680611612
Position 400: 0.0007423249790722883
Position 2580: 0.0004200264652093206
Position 256: 0.0003209636555475552
Position 259: 0.00024060847083997975
Position 5270: 0.00018729442646825937
Position 5010: 0.00015229917209809454
Position 1028: 3.0336157387642106e-05
Position 178: 2.7740663677025838e-05
Position 281: 2.756180277775328e-05
Position 233: 2.320453078850196e-05
Position 190: 1.8969903151367757e-05
Position 330: 1.5408673841620463e-06
