Gene = WBSCR22
index = 1557
Annotated 5SS: [  106   237  3164  3333  3528  7445  9079  9847 10102 10483 14127]
Annotated 3SS: [  198  3067  3249  3430  7347  9027  9760 10055 10423 14036 14263]
SMsplice 5SS: [  106   283  3164  3333  3528  9128 12896 13949 14127]
SMsplice 3SS: [  198  3067  3249  3430  9027 12801 13787 14036 14263]
top_k =  100
Partition function (log Z): 8.729398521150918

Sorted 5' Splice Sites (High to Low Probability):
Position 106: 0.999649972543937
Position 14127: 0.9775330531413691
Position 12896: 0.9369716106126539
Position 3164: 0.9119717988222713
Position 3333: 0.9113030948553279
Position 3528: 0.8623318516445728
Position 12249: 0.7331125971594016
Position 10102: 0.6848236701431554
Position 9128: 0.653455823582897
Position 356: 0.46506942892483794
Position 9079: 0.3416397799613098
Position 13949: 0.3173013748500043
Position 10483: 0.16177001160658305
Position 334: 0.1379186423710066
Position 433: 0.13196596378114744
Position 4229: 0.08307439745367337
Position 379: 0.06684855300404668
Position 237: 0.06577457025172984
Position 9847: 0.056801831827956534
Position 3337: 0.033439965699725294
Position 3393: 0.03313290141769277
Position 9864: 0.026248755583373636
Position 528: 0.018599150039080255
Position 14154: 0.01563425891679334
Position 524: 0.01430577541554655
Position 417: 0.013109402857127927
Position 9892: 0.008548982456945938
Position 7445: 0.008498611497859502
Position 272: 0.007733968391419025
Position 2058: 0.0063293102562610275
Position 7195: 0.005150689609351031
Position 8317: 0.004018201206773683
Position 9976: 0.003699310595129527
Position 9702: 0.003366336591054192
Position 5471: 0.002956534161206438
Position 10337: 0.002728341167194829
Position 6715: 0.0024341602493215013
Position 3896: 0.002214280400001779
Position 10191: 0.0020020296940768544
Position 9358: 0.001960239379690413
Position 3302: 0.0019317413797407736
Position 9259: 0.0019282828190159253
Position 9308: 0.001668508681968524
Position 1893: 0.0013741361169949573
Position 9982: 0.00048087010745270303
Position 14382: 0.0003460426685547791
Position 3198: 0.00033239256603657225
Position 6779: 0.00032635992889188656
Position 37: 0.00029050292005447503
Position 14497: 0.00024253584629260798
Position 52: 3.501937004743896e-05
Position 110: 2.052968676674688e-05
Position 77: 3.3653900007002054e-06
Position 14: 5.549397517094649e-07
Position 39: 3.480195709718364e-08
Position 63: 2.5711620345773166e-09
Position 30: 2.7831823654470608e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 9027: 0.9952536943496372
Position 14036: 0.9906633748574936
Position 3249: 0.9750412280827708
Position 14263: 0.927843031853453
Position 3067: 0.9240082314295859
Position 198: 0.9203462370642912
Position 3430: 0.8552873475700674
Position 12076: 0.7331125971594012
Position 10055: 0.6987236756997287
Position 12801: 0.5340731264093711
Position 13787: 0.3198748836776324
Position 12837: 0.25552145968890916
Position 12694: 0.1473770245143735
Position 9760: 0.09464683809778836
Position 10277: 0.08969766389142712
Position 4135: 0.08237768916266598
Position 10423: 0.05778323233650354
Position 14238: 0.04734064869068609
Position 14205: 0.012041348938472004
Position 7331: 0.005813779364681038
Position 9635: 0.005802867753365322
Position 10149: 0.004118543879581513
Position 8056: 0.004018201206773684
Position 14617: 0.003945914808030325
Position 7117: 0.0031864408843096485
Position 1779: 0.0030366594541106668
Position 5375: 0.002956534161206438
Position 14212: 0.0029359880260345353
Position 6531: 0.002760520178213386
Position 7347: 0.002684832133178464
Position 1755: 0.002606154822507756
Position 14427: 0.0025689153038874167
Position 8902: 0.0024510474128860323
Position 7162: 0.0019642487250413833
Position 9285: 0.0019454200693340652
Position 3730: 0.0015793623505432207
Position 1927: 0.0011893945048569547
Position 9240: 0.0010024725930244558
Position 14564: 0.000963037186992753
Position 14285: 0.0008879020191955138
Position 425: 0.0008787506699369191
Position 4098: 0.0006967082910074618
Position 13605: 0.0006534604486074004
Position 3753: 0.0006349180494585577
Position 1815: 0.000459960955760089
Position 13435: 0.00044334716238644763
Position 1907: 0.0004112766360205155
Position 14268: 0.0002620900806706599
Position 13311: 0.0001686133890676597
Position 13243: 0.00016202709493303154
Position 3357: 0.00010693930294214025
Position 474: 9.593274237355202e-05
Position 214: 3.203159714080427e-06
Position 317: 9.189429710911252e-07
Position 394: 2.8849049104921155e-07
Position 217: 4.91376719838619e-08
Position 210: 2.628637206114167e-08
Position 237: 2.246931796060099e-08
Position 241: 5.234192897998438e-09
Position 280: 1.9134766552271756e-09
Position 324: 8.281009582313379e-10
Position 287: 3.2349390419186275e-10
