Gene = GPR22
index = 618
Annotated 5SS: [ 386 2243]
Annotated 3SS: [1311 3974]
SMsplice 5SS: [ 386 2243]
SMsplice 3SS: [2131 3974]
top_k =  100
Partition function (log Z): -7.601521167089851

Sorted 5' Splice Sites (High to Low Probability):
Position 386: 0.9946735479917675
Position 2243: 0.6195915389251699
Position 103: 0.33692494299841336
Position 2340: 0.13197575556599592
Position 3021: 0.036797691656917444
Position 1738: 0.01727031042007319
Position 163: 0.01715632445284784
Position 4535: 0.016415489494318276
Position 154: 0.009524390173064319
Position 1492: 0.005432764617309013
Position 1018: 0.004884532159732838
Position 215: 0.0017651896153707948
Position 126: 0.00028019851484641046
Position 76: 0.00012061847977078852
Position 79: 8.054040640129979e-05
Position 439: 7.596671674736491e-05
Position 261: 4.628053076827832e-05
Position 42: 4.05831427025104e-05
Position 107: 1.6296390401526212e-05
Position 199: 1.8718054831567391e-06
Position 407: 2.6314435577121665e-07
Position 314: 8.366001181554541e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2131: 0.6829748315795062
Position 3974: 0.604438664674192
Position 299: 0.3233212461851237
Position 4388: 0.05998006270362937
Position 2550: 0.05966920140142219
Position 2242: 0.05224451780432433
Position 4055: 0.046222878874200755
Position 564: 0.04511954406546627
Position 2783: 0.04399876183462622
Position 4676: 0.03461265844556691
Position 4727: 0.030061333065725088
Position 260: 0.02938496231800959
Position 1599: 0.020418632074793514
Position 1311: 0.019907698129292214
Position 4377: 0.018810120950103027
Position 4419: 0.018724741501487303
Position 2096: 0.016673659994088416
Position 2931: 0.01377188503780147
Position 2988: 0.012574540491905381
Position 2041: 0.010701380326374887
Position 791: 0.01014922491081881
Position 3317: 0.007057879960888024
Position 4534: 0.00689312883494871
Position 2509: 0.006107532203482636
Position 2870: 0.005638749914651298
Position 212: 0.0037894268754813287
Position 215: 0.003460191628976543
Position 1961: 0.0027711466299656885
Position 1573: 0.0011804616517249007
Position 2305: 0.0010779965371234817
Position 464: 0.0005675817934532154
Position 314: 0.0004290003360782043
Position 242: 0.00028096714730815403
Position 273: 2.2762631666918502e-05
Position 1382: 1.837113673176127e-05
Position 383: 5.749250759955463e-06
Position 190: 5.411191754775728e-06
Position 380: 2.511553236543355e-06
Position 362: 1.9047289111699522e-06
Position 275: 1.8813211799849764e-06
Position 1921: 8.963112212829369e-07
Position 154: 5.128184257736026e-07
Position 135: 4.081477747040749e-07
Position 157: 1.6188826801893446e-07
