Gene = PELO
index = 1011
Annotated 5SS: [  475 13181]
Annotated 3SS: [11944 13468]
SMsplice 5SS: [  475 13181 13726]
SMsplice 3SS: [13063 13600 14137]
top_k =  100
Partition function (log Z): -15.749190874411674

Sorted 5' Splice Sites (High to Low Probability):
Position 475: 0.7207191251937031
Position 1709: 0.21738187781099408
Position 56: 0.1503306347025817
Position 1058: 0.13610185098843416
Position 602: 0.06267624512436334
Position 4162: 0.060845832392062045
Position 730: 0.04517741988161952
Position 5899: 0.01694617489291296
Position 1073: 0.015317135350136159
Position 151: 0.013098939477896962
Position 1595: 0.004689870129145586
Position 3374: 0.004677432737330149
Position 1317: 0.003953215845526957
Position 703: 0.00037205539525575314
Position 541: 0.00024161781765907666
Position 697: 0.0001610887351896297
Position 839: 6.495755441737019e-05
Position 633: 3.909191979689018e-05
Position 210: 3.695699213669091e-05
Position 363: 3.3027622741843235e-05
Position 444: 2.831390353221435e-06
Position 219: 9.932289527627715e-08
Position 123: 3.638356908803637e-08
Position 201: 2.3315667935587954e-08
Position 191: 2.213747235613294e-08
Position 45: 3.2050663824166727e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4239: 0.2972057716597157
Position 935: 0.23100075343206447
Position 7265: 0.19781295068103805
Position 4282: 0.15776754645463228
Position 1657: 0.13288098610039276
Position 11398: 0.1067650397020449
Position 4136: 0.0753192442212598
Position 1485: 0.05886571100574766
Position 952: 0.04919572635956276
Position 601: 0.027330597548883902
Position 5767: 0.02592502983158139
Position 6162: 0.023208667029718057
Position 3807: 0.020938565739788036
Position 7155: 0.016956623173747833
Position 2344: 0.00904960137607455
Position 896: 0.005715607621093445
Position 3202: 0.004677432737330149
Position 1680: 0.004203428742057023
Position 2980: 0.003049987750459717
Position 133: 0.0020240840386091022
Position 2708: 0.0017641817295116129
Position 1149: 0.0005226302617536732
Position 300: 0.00030298983789705386
Position 381: 9.91343241642974e-05
Position 441: 6.0962415681158396e-05
Position 302: 4.9786222860682295e-05
Position 681: 3.9743119337696736e-05
Position 662: 3.359042131236489e-05
Position 561: 1.9977446070204458e-05
Position 694: 1.8450117181617607e-05
Position 329: 1.419398496764009e-05
Position 401: 1.1802832630233015e-05
Position 162: 9.012085243572264e-06
Position 320: 8.954245847667103e-06
Position 217: 8.753326874003261e-06
Position 254: 5.2474538445917745e-06
Position 135: 4.801287947510711e-06
