Gene = CDO1
index = 340
Annotated 5SS: [  727  3774  5794 10606]
Annotated 3SS: [ 3695  5638 10435 11491]
SMsplice 5SS: [ 727 3057 3774 7333]
SMsplice 3SS: [ 2936  3695  7256 11491]
top_k =  100
Partition function (log Z): -6.3189167624660865

Sorted 5' Splice Sites (High to Low Probability):
Position 727: 0.9959996839883888
Position 3774: 0.958990473732697
Position 7333: 0.7864401604526151
Position 3057: 0.6694936000744811
Position 8505: 0.28472794553437974
Position 159: 0.16685626657455593
Position 371: 0.10602068421107284
Position 5304: 0.05396415809255618
Position 2368: 0.05118965439023018
Position 1653: 0.047035175959307556
Position 5794: 0.04472046906237425
Position 10606: 0.03164996195378712
Position 153: 0.022390858832581104
Position 7463: 0.02132563494542068
Position 2179: 0.019700777077648522
Position 428: 0.018526784885928252
Position 4322: 0.016969141876717175
Position 4167: 0.012902340023114193
Position 5482: 0.010557653192003653
Position 432: 0.009535732648130239
Position 7426: 0.009126174193012721
Position 7437: 0.007679788320299522
Position 7401: 0.007269520869816052
Position 4033: 0.005801890107679704
Position 242: 0.004789589551556915
Position 1581: 0.0008427639603807137
Position 438: 0.0005277023159817208
Position 1782: 0.0004755018076658897
Position 177: 0.00039847470812079134
Position 1753: 0.00034521894144374853
Position 1142: 0.0002765990195095747
Position 1981: 0.0002457411041002447

Sorted 3' Splice Sites (High to Low Probability):
Position 7256: 0.8577531080976357
Position 11491: 0.5682346740381732
Position 3695: 0.45928377142971816
Position 3643: 0.3923003575411498
Position 2936: 0.3494592470338372
Position 8260: 0.2818370113435999
Position 2999: 0.271192139927076
Position 7775: 0.1525762031207039
Position 9027: 0.1523719178483413
Position 517: 0.12570471673674422
Position 3655: 0.10740634476182934
Position 503: 0.08060704915891265
Position 5146: 0.07126520720760576
Position 619: 0.06388065341958252
Position 2897: 0.04884221311356811
Position 5678: 0.044720469062374195
Position 7201: 0.03947531989030834
Position 2050: 0.039251732330613055
Position 2263: 0.032041218685026907
Position 10435: 0.03164996195378707
Position 486: 0.027575406301650146
Position 8273: 0.02686483810184602
Position 1557: 0.02324021120543852
Position 1482: 0.019086300946352826
Position 9072: 0.018682593311988887
Position 451: 0.01662516620267696
Position 3913: 0.014956710229912868
Position 4124: 0.012872341573647764
Position 9892: 0.008155304525594015
Position 637: 0.007878185449914143
Position 1600: 0.005913378588496215
Position 3909: 0.0058764282129703405
Position 3934: 0.0025464350852711605
Position 522: 0.002544146964384956
Position 6430: 0.0015671044296903097
Position 4365: 0.001326691042562608
Position 1737: 0.00031135341931261105
Position 1883: 0.00024574110410024454
Position 1053: 0.0002106657443357098
Position 565: 0.0001598234857921003
Position 1542: 0.0001474165091977974
Position 910: 6.593327517386513e-05
Position 525: 4.2864523453117225e-05
Position 334: 2.776547321001529e-05
