Gene = GPR157
index = 616
Annotated 5SS: [  526 17895 23685]
Annotated 3SS: [17680 23489 24535]
SMsplice 5SS: [  526  1244  8907  9286 13200 16879 17895 23624]
SMsplice 3SS: [ 1099  8784  9092 13063 16787 17680 23528 26417]
top_k =  100
Partition function (log Z): -13.430375918386503

Sorted 5' Splice Sites (High to Low Probability):
Position 9286: 0.9983136434688977
Position 17895: 0.9785752859989802
Position 23624: 0.9590521871323126
Position 1244: 0.9312987655154412
Position 526: 0.9171086114042757
Position 13200: 0.7767898118852352
Position 8907: 0.36031349815938124
Position 23892: 0.22151201205200427
Position 1509: 0.2004906727302451
Position 13904: 0.13390339063491682
Position 4228: 0.07337927795127834
Position 903: 0.04778459427333014
Position 6828: 0.039364330195313615
Position 4232: 0.024536945865007195
Position 969: 0.020249531943474508
Position 6900: 0.017685197284032294
Position 7120: 0.014403358602373854
Position 2867: 0.012102356890984073
Position 757: 0.011556623364444045
Position 611: 0.0023200778015835394
Position 1263: 0.00221488559062017
Position 173: 0.0019953155488489876
Position 1289: 0.0016766971951297004
Position 239: 0.0016537432593307236
Position 194: 0.0016522543241202486
Position 1015: 0.0014194577416105155
Position 205: 0.000919026408478232
Position 454: 0.0005929851202459229
Position 771: 0.00014631242010666246
Position 1284: 0.0001286888175227109
Position 62: 6.681905634320038e-06
Position 344: 4.596885942324896e-06
Position 256: 2.7897273457281334e-06
Position 467: 2.6867194063015674e-06
Position 191: 2.0182190957150393e-06
Position 178: 1.7446994296016843e-06
Position 202: 1.655445569731772e-06
Position 530: 5.611530694015058e-07
Position 536: 3.613293439357112e-07
Position 301: 2.4013437361245104e-07
Position 370: 1.7533440686252364e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 9092: 0.9998639112321057
Position 17680: 0.9846567357542775
Position 23528: 0.9785752859989802
Position 1099: 0.8787969178366268
Position 13063: 0.7769473265365563
Position 26417: 0.5546692237961877
Position 23725: 0.41978272610496375
Position 8784: 0.36031349815938124
Position 1373: 0.1960970779543587
Position 24535: 0.1746774490470108
Position 13760: 0.13514271207742046
Position 4095: 0.0979198467243307
Position 6697: 0.0571103325885197
Position 23754: 0.031434800236154824
Position 1117: 0.030339080671576053
Position 6896: 0.014416901632360566
Position 2732: 0.012102356890984073
Position 15944: 0.010782148862911288
Position 1065: 0.010525407389448278
Position 597: 0.007185207994222533
Position 632: 0.007039886616409207
Position 740: 0.004843901699124057
Position 1404: 0.002810663506198088
Position 885: 0.002727243208412562
Position 1427: 0.0016164673714538468
Position 17550: 0.0014081018083931206
Position 717: 0.00030165548818335714
Position 417: 0.00020337971718158938
Position 963: 0.00015598040147767628
Position 674: 0.00011080613654832959
Position 388: 0.00010804216555928199
Position 610: 9.747425660169537e-05
Position 11411: 6.98209494895718e-05
Position 636: 5.420726302297733e-05
Position 720: 4.456467414556351e-05
Position 1233: 4.201062798691327e-05
Position 782: 3.8975021299347816e-05
Position 1020: 3.887574298155618e-05
Position 352: 3.5777265360266346e-05
Position 344: 2.151533106733336e-05
Position 462: 2.0008721117230984e-05
Position 273: 1.9750562196201585e-05
Position 6039: 5.636371897587543e-06
Position 1678: 3.878281992607061e-06
Position 2892: 3.2182287818362494e-06
Position 1855: 2.081311596866367e-06
Position 1378: 1.8091628523776567e-07
