Gene = TSTD2
index = 1501
Annotated 5SS: [  333  6178  7895 15819 22002 23230 27433 28093 28849]
Annotated 3SS: [ 5962  7577 15697 21875 23123 27313 27933 28709 30807]
SMsplice 5SS: [  262  6270  6571  7895 15819 18815 22002 27233 27433 28093 28245 28849]
SMsplice 3SS: [ 5962  6424  7797 15697 18709 21875 27098 27313 27933 28180 28709 30863]
top_k =  100
Partition function (log Z): -19.199503483859374

Sorted 5' Splice Sites (High to Low Probability):
Position 262: 0.8948279931533496
Position 6522: 0.7678677220904023
Position 6270: 0.4564994122512634
Position 7895: 0.4109889421647952
Position 6178: 0.3677682842103408
Position 333: 0.1046148179267439
Position 2958: 0.07408221738706161
Position 3236: 0.05527071236111455
Position 6208: 0.04350483895870368
Position 3330: 0.03135697847926711
Position 3211: 0.03049912918260742
Position 4821: 0.009720230692481827
Position 4350: 0.009616358242793988
Position 3932: 0.00931815928120114
Position 5966: 0.006980035191689875
Position 4789: 0.005358678982274348
Position 3144: 0.004279523036028889
Position 2863: 0.0022927004693791557
Position 2656: 0.0007117481331680465
Position 202: 0.00021534970046730405
Position 394: 0.00019575873149890385
Position 1651: 0.000168887439911483
Position 461: 0.00014597964088593898
Position 3054: 6.741132927340438e-05
Position 1527: 4.4973363815131976e-05
Position 2206: 3.2696537867055975e-05
Position 1403: 2.177096903823512e-05
Position 2690: 2.1736588251883423e-05
Position 1170: 8.114351901445175e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6424: 0.8816224957112349
Position 5962: 0.8728855957903332
Position 15094: 0.476173761613454
Position 7797: 0.36878751995572473
Position 3121: 0.12094888625018198
Position 9036: 0.10415798506863486
Position 2795: 0.07651993912648784
Position 9257: 0.07118063077392812
Position 7577: 0.04592942107406169
Position 12114: 0.044861257146578404
Position 10582: 0.028708685562333032
Position 6034: 0.02789872528460226
Position 12483: 0.025982646869445666
Position 4638: 0.022050830982444855
Position 6012: 0.018307429056967594
Position 7282: 0.018109324591959765
Position 10954: 0.01254728486480256
Position 6853: 0.011569639987165595
Position 10860: 0.01031568711755893
Position 4262: 0.009616358242794007
Position 6226: 0.008034150506414962
Position 3167: 0.007133701173811858
Position 9725: 0.005817661250608022
Position 3737: 0.004642524692432346
Position 8252: 0.0035397700042030513
Position 3760: 0.002506929220603478
Position 3860: 0.0021687053681653267
Position 2554: 0.0010523661420404617
Position 1808: 0.0009370081708616284
Position 4485: 0.0008105293681065265
Position 4424: 0.0006561885927811954
Position 1312: 0.00029599641286346794
Position 2798: 0.00021177716904485853
Position 1738: 0.00018829372154626688
Position 2528: 9.211239048098893e-05
Position 1383: 4.858938779756403e-05
Position 1584: 3.964593590175876e-05
Position 2910: 3.8776884602048075e-05
Position 1340: 2.7650459441134115e-05
Position 1473: 2.5943817076892737e-05
Position 1490: 1.2207577346861163e-05
Position 2188: 9.461797456553696e-06
Position 2012: 9.032524912516306e-06
