Gene = IDNK
index = 675
Annotated 5SS: [   54  5044  5792 18424]
Annotated 3SS: [ 5012  5704 18379 20260]
SMsplice 5SS: [  656  5044  5792 15037 18465]
SMsplice 3SS: [ 5012  5704 14773 18379 20260]
top_k =  100
Partition function (log Z): -13.768659647680053

Sorted 5' Splice Sites (High to Low Probability):
Position 5792: 0.9731305937383468
Position 5044: 0.792285364954453
Position 15037: 0.6232966378991784
Position 18465: 0.5015718810983264
Position 656: 0.46137667463717563
Position 54: 0.37090436783421016
Position 356: 0.1814218190963208
Position 908: 0.07390041845803937
Position 58: 0.04235702933698817
Position 542: 0.041268637126631084
Position 1936: 0.03576824447114473
Position 37: 0.030412762110058913
Position 1305: 0.013130418491851144
Position 2941: 0.008124009403497112
Position 28: 0.007007200111267876
Position 5877: 0.006781619886652069
Position 5918: 0.0017405008614065657
Position 386: 0.0015038473040899557
Position 6407: 0.0007146193648571303
Position 270: 0.00066909773191841
Position 135: 0.0005218901086965981
Position 592: 0.000365258875742515
Position 618: 0.00010597519118228952
Position 145: 0.00010222030627018869
Position 1340: 8.379147894629338e-05
Position 92: 6.916432189275426e-05
Position 90: 6.580570702314597e-05
Position 119: 2.764223231233326e-07
Position 125: 9.619233598366459e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5704: 0.9844925912296351
Position 5012: 0.7937654581123296
Position 14773: 0.6464196512987788
Position 18379: 0.6232966378991784
Position 20260: 0.5015718810983264
Position 6126: 0.23954401075219864
Position 570: 0.10984608733529223
Position 176: 0.10226092712158219
Position 11988: 0.04719466925858988
Position 739: 0.03936806790696243
Position 6479: 0.016619905896082157
Position 11510: 0.01652635505559484
Position 2854: 0.008467847550093674
Position 6655: 0.007317243167594982
Position 225: 0.007141426028804066
Position 10267: 0.004930389926902919
Position 770: 0.0039089982148175825
Position 9709: 0.0025551781345200942
Position 9009: 0.002467584953137022
Position 9202: 0.0021668180977816704
Position 7527: 0.0021561566806118176
Position 6349: 0.001471941838323002
Position 6459: 0.0012534833845162057
Position 7636: 0.0009073026309810712
Position 7986: 0.0008000052229964614
Position 7749: 0.0006774831967241002
Position 5982: 0.0005403453434264308
Position 6233: 0.0004397418541956618
Position 6006: 0.00036036434937740695
Position 3273: 7.891040130006104e-05
Position 493: 4.751317463444191e-05
Position 469: 1.6824207209365673e-05
Position 459: 1.5861953870165844e-05
Position 718: 1.2760750748452922e-05
Position 283: 1.0011615405977056e-05
Position 411: 9.874518564646296e-06
Position 510: 8.096968812058286e-06
Position 182: 6.747049847044317e-06
Position 590: 4.981735270578967e-06
Position 307: 2.8434813221871236e-11
Position 335: 4.270693727519835e-12
