Gene = EFCC1
index = 487
Annotated 5SS: [  696  2449 29232 31338 32701 35489 37272]
Annotated 3SS: [ 2164 29073 31192 32534 35347 37201 38082]
SMsplice 5SS: [  301  2449 29232 31338 32701 35489 37272 37987]
SMsplice 3SS: [ 2164 29073 31189 32534 35347 37201 37824 38082]
top_k =  100
Partition function (log Z): -20.77646361490571

Sorted 5' Splice Sites (High to Low Probability):
Position 2449: 0.9599575306087281
Position 301: 0.45137748904182734
Position 696: 0.4167573865587383
Position 3261: 0.12519145182060568
Position 5979: 0.10867167414162905
Position 183: 0.08006444355153772
Position 589: 0.03604698928772058
Position 1317: 0.03575590445106176
Position 10624: 0.034473556924591836
Position 723: 0.02593887718226373
Position 4651: 0.025310478598350606
Position 1689: 0.016561022300661907
Position 2309: 0.016247173683113587
Position 1526: 0.012603488353301552
Position 1866: 0.012502294049085283
Position 2228: 0.009591560986350106
Position 1212: 0.007723415737180143
Position 49: 0.007402043367011251
Position 2393: 0.006585451733842132
Position 9: 0.004969346264273282
Position 2071: 0.0032961862886578116
Position 3566: 0.0018311735911882593
Position 2414: 0.0016243753541229499
Position 1601: 0.0015273102869434554
Position 147: 0.0013249422524463006
Position 170: 0.0010067679994719028
Position 144: 0.001004107786045361
Position 5342: 0.0007553450562488519
Position 321: 3.810728462270909e-05
Position 252: 3.5025917541844035e-05
Position 217: 6.166638161252096e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 2164: 0.9999956588396129
Position 10388: 0.6128698930790308
Position 3157: 0.14247875948031155
Position 5796: 0.10360961620782366
Position 4574: 0.09269503302598749
Position 11325: 0.08733308491360922
Position 7255: 0.06101091519774756
Position 499: 0.051444075644287886
Position 5627: 0.04778409370543561
Position 9972: 0.026168630992297236
Position 7580: 0.013504159337229423
Position 1122: 0.012706427432127992
Position 1171: 0.010740418938760177
Position 2596: 0.008938915005585307
Position 1205: 0.008754750235996433
Position 8105: 0.0074320085193393046
Position 5154: 0.0070302251693692384
Position 1066: 0.006998094326266857
Position 6827: 0.006935938088278167
Position 6253: 0.006863665378017284
Position 6793: 0.005908182010019835
Position 1699: 0.005876553630811909
Position 6715: 0.0058102496434191886
Position 2302: 0.005710354190116007
Position 2407: 0.005358439552542688
Position 577: 0.005067126332396631
Position 7223: 0.004924433754742269
Position 6226: 0.004591810519936888
Position 2978: 0.0043226614717855145
Position 2552: 0.004178852624979126
Position 5978: 0.004155142786285198
Position 2916: 0.0041087211750337
Position 1409: 0.003719897563029765
Position 2018: 0.0033005274490426257
Position 1538: 0.0031178571800725614
Position 5553: 0.0025927016719913027
Position 5220: 0.0022285221578530606
Position 431: 0.0021354964736305707
Position 4211: 0.0020129764780657
Position 3484: 0.0019250554631536406
Position 4600: 0.0018638932282956549
Position 4714: 0.0015581643972768686
Position 1491: 0.0014201935420101455
Position 3068: 0.0012723528400270115
Position 3291: 0.0009231592241131643
Position 2338: 0.0007450420339965339
Position 665: 0.0006642370105062714
Position 2612: 0.0006141845371416761
Position 3425: 0.0002513334224214965
Position 2392: 0.0002468814949927485
Position 5252: 0.0001680044088241846
Position 3108: 0.00011371531170013596
