Gene = HSPB11
index = 667
Annotated 5SS: [  375  5945 15891 17558 22026]
Annotated 3SS: [ 5831 15783 17488 21981 24161]
SMsplice 5SS: [  375  5945 22026]
SMsplice 3SS: [ 5831 21981 22940]
top_k =  100
Partition function (log Z): -15.685584382369456

Sorted 5' Splice Sites (High to Low Probability):
Position 5945: 0.9399115291307925
Position 375: 0.8700692686175349
Position 4365: 0.6065876221358629
Position 344: 0.11923105560068109
Position 1910: 0.09168118485766806
Position 675: 0.05568423623916286
Position 3047: 0.02119516184850359
Position 4125: 0.008600219878608003
Position 4120: 0.006588589679353631
Position 5985: 0.0024227932578059406
Position 383: 0.0021669464405358026
Position 391: 0.001941397882132527
Position 328: 0.0019072089145422114
Position 413: 0.0015966311140583119
Position 134: 0.0006722600196576927
Position 292: 0.0006126127381593638
Position 1725: 0.00034431128061944975
Position 725: 0.00029521348479897354
Position 75: 0.0001284630790193217
Position 55: 0.00011592974460843435
Position 191: 3.423154078682508e-05
Position 29: 1.1328725685547709e-05
Position 67: 8.579626573486585e-06
Position 456: 5.061126702147236e-06
Position 484: 4.4224655949569074e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 5831: 0.9526786255452282
Position 4225: 0.3210104577756664
Position 4272: 0.24030480907472734
Position 6545: 0.2270130233134426
Position 15985: 0.22347469907132622
Position 13598: 0.15936357571420204
Position 10937: 0.08665915870500435
Position 1891: 0.07568763658069828
Position 8023: 0.07053768382878572
Position 557: 0.055845195790550764
Position 8895: 0.05282178758015986
Position 4303: 0.034112237202435634
Position 7551: 0.0321903399331809
Position 4025: 0.030217214138597685
Position 8361: 0.018661912424534195
Position 2696: 0.016473621008401464
Position 8045: 0.015324820116429261
Position 5778: 0.011240303815954483
Position 6541: 0.010802024493672475
Position 2674: 0.010366283647755062
Position 6474: 0.008372489096224496
Position 2950: 0.007967697741277957
Position 7339: 0.00785574468312973
Position 6171: 0.007628201688410141
Position 6119: 0.0074180059070632805
Position 1815: 0.006846623727363714
Position 6345: 0.006549477653527591
Position 6041: 0.005053533077966897
Position 1871: 0.004652720452459805
Position 7475: 0.004181808223707141
Position 7388: 0.003807078433962961
Position 1724: 0.0034888168391084286
Position 1797: 0.003341860520257678
Position 6857: 0.003191827162620803
Position 7413: 0.002968960527190152
Position 6882: 0.0026508982936263767
Position 1291: 0.0005465659485335646
Position 2734: 0.0005085396922615319
