Gene = MRPS2
index = 874
Annotated 5SS: [  68  770 1140 1990]
Annotated 3SS: [ 585 1013 1859 3557]
SMsplice 5SS: [ 770 1140 1990]
SMsplice 3SS: [1013 1859 3557]
top_k =  100
Partition function (log Z): -3.9054803790649464

Sorted 5' Splice Sites (High to Low Probability):
Position 1990: 0.9950782895286624
Position 1140: 0.9703012729895741
Position 770: 0.8909276676571739
Position 70: 0.14080616874725815
Position 33: 0.1323053518893913
Position 181: 0.10703012546872359
Position 204: 0.10046674048064014
Position 3295: 0.06701746534745226
Position 2834: 0.022664589000834394
Position 2654: 0.01933208850559942
Position 372: 0.017390953647234062
Position 4359: 0.01512727637126974
Position 446: 0.01425099804010485
Position 2781: 0.01308628861599985
Position 1602: 0.011876607112426121
Position 3232: 0.011017365225190607
Position 1715: 0.007771945346562855
Position 2283: 0.006316381187860594
Position 244: 0.006105100005997649
Position 3333: 0.0047049877552566505
Position 1543: 0.004537921223655239
Position 1167: 0.0044997688460148115
Position 1656: 0.004307013970991946
Position 1629: 0.003297994145489517
Position 1699: 0.003106560800489146
Position 1343: 0.001706629767181992
Position 189: 0.001251427912795204
Position 4057: 0.0005949595654987975
Position 590: 0.0004907827654940832
Position 384: 0.0003967416364975232
Position 416: 0.000264948136637026
Position 632: 0.0002267024319131084

Sorted 3' Splice Sites (High to Low Probability):
Position 1859: 0.9774827919771832
Position 1013: 0.9659441076261248
Position 3557: 0.5661464693124381
Position 585: 0.37293303905104663
Position 3151: 0.08686909042385135
Position 4010: 0.08121762260191229
Position 4293: 0.07228591745708658
Position 4169: 0.061898789344236364
Position 4533: 0.05918377214557361
Position 4394: 0.04206908086077957
Position 2676: 0.033258508942958204
Position 635: 0.026204042014598677
Position 2653: 0.02133163986699453
Position 1391: 0.019255548999900764
Position 4564: 0.018999208345741037
Position 3436: 0.017471830023586193
Position 1918: 0.016398062694748528
Position 4255: 0.015159632388489785
Position 2057: 0.015043187215178954
Position 1602: 0.014866013864961232
Position 3176: 0.013755385337745354
Position 2090: 0.011638048659143335
Position 2581: 0.007673626171175549
Position 3773: 0.006795195332281861
Position 2434: 0.006541660797378082
Position 3195: 0.005405090344723942
Position 2747: 0.005099917654070695
Position 482: 0.004904183213533203
Position 724: 0.004799699738827024
Position 1054: 0.004302523453893824
Position 2462: 0.003250447128943139
Position 1714: 0.002582577950919675
Position 1763: 0.0022041453932434697
Position 610: 0.0020759815637974893
Position 479: 0.0019402661283434357
Position 2441: 0.0017821366151029735
Position 1086: 0.0014422035980878277
Position 990: 0.0014185188311805104
Position 589: 0.0010823498799046023
Position 2128: 0.0009464160901484704
Position 1606: 0.0008427220037239834
Position 1873: 0.0008341108804240614
Position 2235: 0.0005673562347590831
Position 923: 0.0005179161548996728
Position 2202: 0.00045980314888186295
Position 531: 0.00043652491722370723
Position 1698: 0.00032041281871423894
Position 355: 0.0002714362302584783
Position 1938: 8.943813993097513e-05
Position 444: 7.938383613973808e-05
Position 2614: 7.703522455474379e-05
Position 430: 6.565159374339047e-05
Position 1766: 2.221787586573897e-05
Position 2084: 7.490806206667879e-06
Position 2161: 5.332629681522867e-06
Position 1080: 3.3865525309055196e-06
Position 394: 1.3466147948101533e-07
Position 327: 3.1377016930522426e-08
