Gene = FBXW5
index = 548
Annotated 5SS: [  57  760 1302 1882 2104 2605 3114 3400]
Annotated 3SS: [ 543 1143 1706 1954 2183 2965 3186 3478]
SMsplice 5SS: [  57  760 1302 1882 2104 2262 3114 3308]
SMsplice 3SS: [ 601 1143 1706 1954 2183 2965 3186 3478]
top_k =  100
Partition function (log Z): 5.76828078572799

Sorted 5' Splice Sites (High to Low Probability):
Position 2104: 0.9926653035745981
Position 760: 0.9880266236917079
Position 1882: 0.9133713932477929
Position 3114: 0.9126106717872173
Position 57: 0.7652129624843133
Position 1302: 0.7355654633703914
Position 2262: 0.4709467232502417
Position 3308: 0.44101625500162767
Position 2317: 0.4343189049345921
Position 3400: 0.2727139163057305
Position 2896: 0.18793505075916309
Position 1157: 0.046864914142054986
Position 2373: 0.04500125448912168
Position 291: 0.040788998049514615
Position 410: 0.03413337191491642
Position 463: 0.033804924607635733
Position 1233: 0.02986493371451373
Position 1316: 0.025919476039017418
Position 3724: 0.019876507914495044
Position 1262: 0.01821055520520318
Position 1203: 0.017176575361549616
Position 533: 0.016810494874217496
Position 283: 0.013821871048903462
Position 1383: 0.007662910763627803
Position 732: 0.005436282533190551
Position 1401: 0.004602244684909044
Position 2077: 0.004066432043155955
Position 1188: 0.0038518284451962022
Position 1356: 0.003040455719335726
Position 61: 0.002627729983147981
Position 8: 0.002422298178404862
Position 392: 0.0023215119264827265
Position 139: 0.0014411691427021302
Position 399: 0.0007827282708702555
Position 2108: 0.000535539631888978
Position 266: 0.00037780158060353854
Position 660: 8.004984621466813e-06
Position 14: 3.0837609319348354e-06
Position 825: 2.0515066000824743e-06
Position 82: 7.606329238935334e-08
Position 156: 5.946945614201624e-08
Position 116: 4.203234234881607e-08
Position 54: 6.648244624243619e-10
Position 92: 1.892032735368136e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2183: 0.9772594662396051
Position 1954: 0.9649696095992447
Position 1143: 0.8512791183088395
Position 601: 0.7160186413526279
Position 3478: 0.570845940888093
Position 2965: 0.4979738507920519
Position 1706: 0.47337106361891024
Position 3186: 0.45793573413492644
Position 2991: 0.3299954079006993
Position 1676: 0.30626141529222356
Position 3998: 0.2885462661820954
Position 3247: 0.2162906762323941
Position 543: 0.14392479182993467
Position 2824: 0.1307057425140778
Position 1744: 0.12590841853273887
Position 3538: 0.09839785117202587
Position 3204: 0.06306457529950935
Position 2844: 0.04514470460494612
Position 2876: 0.03684547548816218
Position 3004: 0.034434048942918655
Position 1989: 0.022692783911908536
Position 677: 0.018193732279636804
Position 1042: 0.01807036347847559
Position 2642: 0.015817372790752068
Position 614: 0.014577986286423554
Position 2938: 0.009965008551161343
Position 3295: 0.009671597717154192
Position 430: 0.008995830580313752
Position 1928: 0.0071847725900152926
Position 1268: 0.006365296037913817
Position 1649: 0.006033641851753339
Position 1032: 0.005319568671553455
Position 557: 0.004096604876217424
Position 1063: 0.0030727430609585166
Position 1246: 0.002618874231840145
Position 995: 0.0022516007688106934
Position 1689: 0.0017619211746912051
Position 334: 0.0016133404653537404
Position 2600: 0.0014033981326361104
Position 1120: 0.0013670054883605726
Position 1652: 0.001302342128310419
Position 1646: 0.001152699797640279
Position 1208: 0.0008190846777974089
Position 1202: 0.0007468952386891613
Position 1010: 0.0006652956520491408
Position 731: 0.000295696099134805
Position 1227: 0.0001804463801292126
Position 167: 0.0001549249491509514
Position 2196: 6.952156348271009e-05
Position 179: 6.737415489569341e-05
Position 2216: 5.2212026087400145e-05
Position 244: 3.22010387187637e-05
Position 121: 2.6040377657060855e-05
Position 337: 1.5036595812781212e-05
Position 198: 7.4583169895941054e-06
Position 891: 1.7052847756053066e-06
Position 1104: 1.3601656065775321e-06
Position 227: 1.134710090923599e-06
Position 384: 1.0188981476579956e-06
Position 2248: 4.3326940944983653e-07
Position 190: 2.741467767991354e-07
