Gene = LSM11
index = 801
Annotated 5SS: [  504  7835 10393]
Annotated 3SS: [ 7694 10308 11158]
SMsplice 5SS: [  504  7835 10393 11418]
SMsplice 3SS: [ 7694 10308 11344 12372]
top_k =  100
Partition function (log Z): -8.750115011913499

Sorted 5' Splice Sites (High to Low Probability):
Position 7835: 0.9306334219915686
Position 10393: 0.7789603277351729
Position 504: 0.4276978329671401
Position 5007: 0.3596176538518552
Position 11418: 0.2990995822198039
Position 12450: 0.28260562074726825
Position 955: 0.24516488010445525
Position 11460: 0.20790631981021807
Position 166: 0.15902553865715016
Position 11498: 0.14127034449931047
Position 2185: 0.14060673096155404
Position 10569: 0.13627845273875333
Position 681: 0.10990813707851295
Position 9862: 0.06450421859774376
Position 5432: 0.061014699048810225
Position 2408: 0.05715116925022029
Position 1759: 0.05077754278437895
Position 7751: 0.044500456039197236
Position 4766: 0.03931737920407882
Position 8411: 0.03579513441350604
Position 82: 0.032685612551690855
Position 11368: 0.025764754482350837
Position 3141: 0.02564624126276387
Position 8038: 0.02337629614337653
Position 229: 0.023231617022818254
Position 10527: 0.021913441539293383
Position 5489: 0.01885023824065708
Position 677: 0.015477358420295146
Position 4503: 0.015165248085515991
Position 960: 0.0006817628644637808
Position 825: 0.0006814414014941057
Position 597: 0.0006185163273633547
Position 749: 0.0005432657050694206
Position 1526: 0.0004889991607704583
Position 923: 0.0004788532438759696
Position 624: 0.0004112148699060047
Position 131: 0.0003586417371657861
Position 1404: 0.0003480781337386784
Position 672: 0.0003363631134137523
Position 795: 0.0002922672933162791
Position 711: 0.0002450127473125227
Position 459: 0.00021901936645024302
Position 254: 0.0002108711937581273
Position 1024: 0.00020018241608409708
Position 875: 0.00015979795966557643
Position 605: 0.00013465467837441578
Position 948: 0.0001291067471427273
Position 453: 0.0001284769438791493
Position 933: 6.974164192508046e-05
Position 785: 6.0587067078892585e-05
Position 1304: 5.4026860727260476e-05
Position 407: 3.6980121116904044e-05
Position 221: 4.954992720836196e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 7694: 0.9911672922953021
Position 10308: 0.9179133720429027
Position 12372: 0.773348025425737
Position 11344: 0.6871950481372798
Position 4873: 0.35961765385185523
Position 11158: 0.19896251121526093
Position 2100: 0.14903751852315447
Position 5332: 0.07986493728946727
Position 16031: 0.07829311343799795
Position 14467: 0.07373117319145345
Position 1617: 0.05298590585218777
Position 9754: 0.04698190734515705
Position 2320: 0.039766110428171214
Position 4649: 0.03931737920407883
Position 12568: 0.031405026511369526
Position 14444: 0.031134805196663645
Position 2914: 0.02564624126276389
Position 8363: 0.02550277734216986
Position 15782: 0.023967269251557698
Position 10558: 0.02394042876271817
Position 339: 0.020079333895425377
Position 13122: 0.017840993339467225
Position 9698: 0.017522311252586707
Position 13588: 0.015558498670081529
Position 4337: 0.015165248085516028
Position 13018: 0.010674741148677398
Position 8109: 0.010292357071336206
Position 10510: 0.00980468780561686
Position 8018: 0.007342881878840131
Position 1965: 0.0056239853059565584
Position 1953: 0.0006529043251647531
Position 1827: 0.0004981681969059917
