Gene = RINT1
index = 1143
Annotated 5SS: [  273   785  4665 10565 14999 15249 16626 18081 18402 19623 23143 31863
 33373 33564]
Annotated 3SS: [  738  4479 10322 14824 15098 16468 17969 18175 19484 22942 31647 33191
 33444 35033]
SMsplice 5SS: [  273   785  4665 10565 14999 18081 18402 19623 27962 31863 33373 33564]
SMsplice 3SS: [  738  4479 10447 14824 17969 18175 19484 27815 31647 33191 33444 35410]
top_k =  100
Partition function (log Z): -15.355965269604742

Sorted 5' Splice Sites (High to Low Probability):
Position 273: 0.9861392128144789
Position 4665: 0.8389989299346567
Position 785: 0.5008718393160098
Position 2708: 0.3620443487775467
Position 914: 0.20489897638276802
Position 4638: 0.15477879944638046
Position 1293: 0.06767252797040246
Position 1913: 0.05895673812495203
Position 859: 0.05498888157974998
Position 842: 0.05019453557653757
Position 514: 0.020561086972102686
Position 590: 0.008972847281872474
Position 3607: 0.007777009164279211
Position 466: 0.007646081734320471
Position 657: 0.004214319437554228
Position 151: 0.003723364061390025
Position 5325: 0.0026412866012532864
Position 92: 0.0016830036008908718
Position 17: 0.0011053109375064789
Position 354: 0.0008055813605080361
Position 535: 0.0006736499594128752
Position 492: 0.00029959450218426247
Position 367: 0.0002872298489257058
Position 412: 0.00028370453571490686
Position 381: 0.000274904794318257
Position 501: 0.0002591706316962139
Position 148: 0.0002004195820231968
Position 524: 0.00016342252996268827
Position 884: 0.0001534640396408711
Position 322: 0.00012075073009701459
Position 557: 0.00011005015312084985
Position 624: 7.507381660315309e-05
Position 155: 4.7700659370773816e-05
Position 434: 4.527109198721879e-05
Position 110: 9.705498147560529e-06
Position 126: 4.127112308068511e-08
Position 157: 4.09523921119051e-08
Position 159: 1.350499918213096e-08
Position 4: 3.0375662986219253e-09
Position 116: 2.587575179006968e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4479: 0.9821155572336576
Position 738: 0.8146985633126463
Position 2572: 0.36204434877754665
Position 8014: 0.17995059797652718
Position 11269: 0.1371936094386349
Position 11216: 0.1122969352096165
Position 6399: 0.08628361496104985
Position 5928: 0.08583446833869117
Position 5065: 0.06798485550615185
Position 5463: 0.06205442637206445
Position 6273: 0.061330379931385175
Position 1835: 0.056073752663362744
Position 6314: 0.03859982750619993
Position 5090: 0.031550575933739985
Position 398: 0.02912799810713967
Position 4837: 0.022833958756273965
Position 878: 0.021081445408355177
Position 6559: 0.01835191090467506
Position 1172: 0.017708353417478215
Position 5280: 0.01731176527327856
Position 6614: 0.017246905129570732
Position 4572: 0.016813672577333454
Position 7123: 0.01647130328232797
Position 1139: 0.013569174644134617
Position 4948: 0.013246172556190813
Position 6617: 0.012621502783544581
Position 8202: 0.011306995442013098
Position 1008: 0.008932960782624816
Position 3486: 0.0077770091642792045
Position 5225: 0.0039492106803557326
Position 657: 0.003232017182267747
Position 1733: 0.002882985461589319
Position 371: 0.0021837145512526067
Position 556: 0.0018095990165976881
Position 172: 0.0017649398991658191
Position 477: 0.0008465013159946572
Position 1053: 0.0004320808778722153
Position 425: 0.00041177210883381194
Position 348: 0.00029875074284083883
Position 176: 0.0002593358050307692
Position 620: 0.0002288638504097224
Position 572: 0.00021675535965482204
Position 185: 0.00013837153118811116
Position 267: 0.00012499302332683355
Position 380: 0.0001234956502956412
Position 487: 7.06102786444301e-05
Position 403: 6.117170063229961e-05
Position 501: 5.546092445683688e-05
Position 523: 3.599883312364041e-05
Position 416: 2.6945761968495133e-05
Position 1108: 2.1578955479071825e-05
Position 225: 2.084938132435817e-05
Position 207: 1.820505027476212e-05
Position 752: 1.4486692344331022e-05
Position 126: 1.3487170506256637e-05
Position 1013: 1.100775736742655e-05
Position 985: 1.0736794140792804e-05
Position 624: 2.3224857694208705e-06
Position 832: 2.239999515885154e-09
