Gene = NUDT17
index = 972
Annotated 5SS: [ 204  568  830 1062 1720 2091 2636]
Annotated 3SS: [ 383  803  968 1620 1953 2482 2747]
SMsplice 5SS: [60]
SMsplice 3SS: [803]
top_k =  100
Partition function (log Z): -6.795855455492676

Sorted 5' Splice Sites (High to Low Probability):
Position 60: 0.6990631020365007
Position 830: 0.6613626264259054
Position 568: 0.5972485464762485
Position 1062: 0.382074202035269
Position 2091: 0.31705577019435577
Position 1720: 0.1821379775124087
Position 2230: 0.11388426763645867
Position 204: 0.08070898138497096
Position 887: 0.049672084283364705
Position 2636: 0.03623380466119061
Position 2095: 0.01313831031336075
Position 21: 0.004624361520789564
Position 460: 0.003054685059896932
Position 741: 0.0024567245873406375
Position 804: 0.002048344229832192
Position 78: 0.0018352094128567858
Position 266: 0.0017814009782386364
Position 558: 0.001604244291641796
Position 595: 0.0007764911468941975
Position 76: 0.0004497924430400613
Position 657: 0.00044492774445279766
Position 889: 0.00040537597677384304
Position 472: 0.0001670948032463934
Position 56: 2.393073332682949e-06
Position 27: 1.4641008380760985e-06
Position 49: 3.007900049110955e-07
Position 80: 7.653571347051796e-08
Position 82: 1.3520919374790906e-08
Position 4: 2.0913171467321714e-09
Position 41: 8.988898086878781e-10
Position 9: 2.6955534927213865e-11
Position 116: 1.4030158547079742e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 803: 0.8863796328297024
Position 2747: 0.5427690451792493
Position 968: 0.4699815936131279
Position 1953: 0.1856080869632447
Position 1620: 0.16110561893568703
Position 491: 0.146148999149684
Position 2070: 0.13964963492646384
Position 2169: 0.12305934842448164
Position 453: 0.12232890857403755
Position 2008: 0.10728810457304155
Position 2835: 0.054175360375025426
Position 383: 0.045055232293821204
Position 1637: 0.03763463539076878
Position 2370: 0.03021840699534747
Position 523: 0.022727642613836523
Position 416: 0.016921356299273854
Position 354: 0.00828435989888916
Position 309: 0.008235452764073706
Position 133: 0.006410086572449219
Position 459: 0.005974994726365181
Position 722: 0.005751897067641674
Position 685: 0.005149477367034633
Position 641: 0.0049831203327903965
Position 427: 0.0047862357905807265
Position 166: 0.00274015190098483
Position 203: 0.0019998962247954406
Position 419: 0.0018895380491480414
Position 324: 0.0016361813912567445
Position 338: 0.001587672270004159
Position 365: 0.0005325788908832759
Position 1698: 0.0004871512250420119
Position 496: 0.0002929994978643154
Position 764: 0.00022114423395787664
Position 190: 0.0002131826351587231
Position 177: 3.8625990124392225e-06
Position 163: 9.696693414103304e-07
Position 140: 8.82653684015283e-09
Position 105: 7.033527153857631e-09
Position 144: 5.6170301183217886e-11
Position 96: 3.410761271374275e-11
