Gene = CD48
index = 327
Annotated 5SS: [  170 26965 30650]
Annotated 3SS: [26661 30382 32719]
SMsplice 5SS: [  170  1428 11721 19722 20105 26965 32501]
SMsplice 3SS: [ 1337 11633 19491 19965 26873 32302 32719]
top_k =  100
Partition function (log Z): -20.6517510841117

Sorted 5' Splice Sites (High to Low Probability):
Position 1428: 0.8304567097742914
Position 170: 0.5770144188676345
Position 284: 0.18347326832990668
Position 929: 0.16479494070140316
Position 5: 0.11539279953067583
Position 1939: 0.11459232798050054
Position 4302: 0.07827913198655956
Position 216: 0.07239272186520711
Position 1468: 0.06850266322838294
Position 5348: 0.05646715047687948
Position 595: 0.050447896879662266
Position 1109: 0.032864728269604855
Position 1188: 0.023459636607476658
Position 1712: 0.0219120428809931
Position 1134: 0.017813069160991228
Position 793: 0.01171009072890261
Position 408: 0.0071785013144297595
Position 2154: 0.006683639107190565
Position 101: 0.003079650839587413
Position 154: 0.0029737171399643854
Position 1432: 0.0003195641875600592
Position 188: 0.00031224111514554023
Position 1706: 0.00019200136947899297
Position 434: 2.369909051282792e-05
Position 73: 1.203826914705671e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1337: 0.9252193866670315
Position 1845: 0.410039376798187
Position 7312: 0.30393676055983654
Position 834: 0.14315868977914203
Position 4146: 0.13779908011464467
Position 1590: 0.07917765453126818
Position 4234: 0.07020761530241783
Position 2758: 0.057542663844626404
Position 862: 0.05580727806412214
Position 5137: 0.04874528713397055
Position 5075: 0.03157619693032521
Position 2219: 0.029670338657606144
Position 2465: 0.02784157730636344
Position 1806: 0.024051950838518934
Position 1108: 0.02317901124950845
Position 4351: 0.012684580164834971
Position 545: 0.01234894046607897
Position 1552: 0.007869124641815392
Position 882: 0.007133980087374826
Position 777: 0.005713209607756432
Position 957: 0.00383295483671173
Position 526: 0.002705092182953971
Position 486: 0.0024577012036643203
Position 301: 0.002392677489501426
Position 1275: 0.0022724973332531356
Position 489: 0.0021143623519919996
Position 1685: 0.002044120270921964
Position 283: 0.0016362884909653767
Position 387: 0.0015072871104386896
Position 161: 0.001499290331383128
Position 506: 0.001222946423992099
Position 1287: 0.000948759024466528
Position 621: 0.0006931549882513349
Position 450: 0.0006839895218055299
Position 210: 0.0004792368250444966
Position 1376: 8.201315279109839e-05
Position 1610: 1.9270263563553557e-05
Position 280: 1.7149389793361937e-05
Position 73: 8.556076650636798e-06
Position 335: 7.150795808678798e-06
Position 688: 6.159867047080534e-06
Position 98: 4.454583424648559e-06
