Gene = DTL
index = 473
Annotated 5SS: [  366  7542  9182 11636 11841 27373 29453 31309 32751 33127 36637 42686
 45174 65508]
Annotated 3SS: [ 7415  9082 11573 11719 27306 29339 31234 32646 33021 36523 42595 45037
 64674 67264]
SMsplice 5SS: [  366  1892  3966  7296  7542  9182 11636 11841 29453 31309 32751 33127
 36637 65508 67192 67376]
SMsplice 3SS: [ 1775  3887  7247  7415  9082 11573 11719 29339 31234 32646 32972 36523
 65415 67012 67264 67496]
top_k =  100
Partition function (log Z): -19.46365204956616

Sorted 5' Splice Sites (High to Low Probability):
Position 1892: 0.9999999999999996
Position 9182: 0.9999957916655355
Position 7542: 0.9791834252305764
Position 11841: 0.9742337324459509
Position 3966: 0.9412427470340842
Position 7296: 0.8000259359948482
Position 11636: 0.7969017158198411
Position 366: 0.7200163412463375
Position 995: 0.5117786465778214
Position 489: 0.16764253048046004
Position 6476: 0.1479873737459401
Position 158: 0.12464754787756523
Position 1171: 0.10715862962919909
Position 5387: 0.06998999488956793
Position 1052: 0.06818016612201654
Position 6833: 0.052674261510758845
Position 7100: 0.043743858408922566
Position 7967: 0.04034951357887452
Position 12398: 0.014547654910753487
Position 11812: 0.010097503464402203
Position 2130: 0.009868815751040582
Position 11845: 0.009650906343526191
Position 62: 0.008988008547581633
Position 12261: 0.002949406376014362
Position 5239: 0.0022567889889569693
Position 5245: 0.0018193911497174577
Position 4: 0.0011831178324942524
Position 9504: 0.0010020364167282884
Position 777: 0.0008557370090539227
Position 581: 0.0007052649499149173
Position 691: 0.000482784706408195
Position 174: 0.00037306233075514036
Position 162: 0.00035532492323123085
Position 329: 0.0002923696359406037
Position 153: 0.0002287251455444629
Position 229: 0.00012876947275183734
Position 204: 6.598265003273863e-05
Position 195: 4.3220097193799215e-05
Position 226: 1.679640282556701e-05
Position 370: 2.0324310334826458e-06
Position 8: 1.6133646384231744e-06
Position 128: 4.3965155834032295e-07
Position 576: 3.172293097620786e-07
Position 499: 1.484368922498147e-07
Position 224: 1.296171670756033e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 9082: 0.9999957814543506
Position 1775: 0.9952118620820763
Position 11719: 0.9705191887937041
Position 7415: 0.9067062769923498
Position 11573: 0.7083854049356592
Position 7247: 0.703356930756638
Position 3887: 0.4451358972869961
Position 3841: 0.43048157975140694
Position 18468: 0.33288717741718327
Position 12637: 0.24693818127599437
Position 906: 0.21256182368025686
Position 6364: 0.14798737374594
Position 746: 0.13680648702807063
Position 18035: 0.132639804278153
Position 6909: 0.08684683438223635
Position 290: 0.08111933977995783
Position 776: 0.08074211728122631
Position 956: 0.07943016124848176
Position 7103: 0.07488434420868434
Position 11269: 0.06612518002834476
Position 18775: 0.060190028875902746
Position 6746: 0.052674261510758824
Position 7462: 0.05115883329443997
Position 5355: 0.05002091465620536
Position 14086: 0.042604173676331084
Position 16114: 0.041800206810293415
Position 976: 0.040892040912673164
Position 3822: 0.04027453037327132
Position 16783: 0.035383665452068135
Position 11726: 0.027926555751483152
Position 11360: 0.023945386310651975
Position 15460: 0.02384683204423396
Position 851: 0.023603759299184488
Position 7837: 0.02263567726980776
Position 12000: 0.020140759621523906
Position 5324: 0.019586329029997643
Position 3768: 0.019127107854743444
Position 625: 0.017326232817066127
Position 12053: 0.012311540395990014
Position 11954: 0.012078745222840012
Position 15375: 0.011604236209639122
Position 15599: 0.010215487855356895
Position 7746: 0.009526572011985588
Position 1977: 0.00945452158998051
Position 1014: 0.00902258412758655
Position 1086: 0.008994236140215
Position 14679: 0.006628907646369135
Position 3746: 0.006223631767666631
Position 12341: 0.005866244098056578
Position 12314: 0.005800873270058575
Position 808: 0.005485788058928284
Position 937: 0.0050814441524012575
Position 1753: 0.0047505613684650175
Position 7834: 0.004670708084036674
Position 13366: 0.0044932069981222945
Position 5155: 0.0044589313420393675
Position 992: 0.0036430030203091902
Position 584: 0.003118311448683047
Position 12657: 0.0030612230247170124
Position 233: 0.0025138974590560074
Position 7751: 0.0023713033618082725
Position 11982: 0.0021026168492569424
Position 7900: 0.0011452528512362063
Position 340: 0.0010654600917751318
Position 346: 0.0010391650063621225
Position 11934: 0.0008852925185531532
Position 9404: 0.0007403791876679529
Position 2007: 0.0004142941610601049
Position 440: 0.00030597801982940677
Position 9356: 0.0002616572290603361
Position 266: 0.0001987021035056254
Position 464: 8.476053428071919e-05
Position 614: 4.4311823106667e-05
Position 700: 2.0311367890576492e-05
Position 195: 1.6435171922608075e-05
Position 242: 1.5467834191081323e-05
Position 754: 1.4010803406017132e-05
Position 1692: 1.125150741958358e-05
Position 1716: 1.0947474686308495e-05
Position 1635: 7.788792433533835e-06
Position 1510: 7.588774919609838e-06
Position 395: 6.425541928927584e-07
Position 295: 2.8431072478991615e-07
Position 235: 2.7875805895824995e-07
Position 360: 2.472280832564622e-07
Position 487: 2.1322095671562044e-07
Position 139: 2.110853437805756e-07
Position 8747: 1.0211186887012615e-08
