Gene = RSG1
index = 1214
Annotated 5SS: [ 532 3551 4270 4653]
Annotated 3SS: [3397 4144 4515 4864]
SMsplice 5SS: [ 151  532 3551 4270 4613]
SMsplice 3SS: [ 381 3397 4144 4515 4864]
top_k =  100
Partition function (log Z): 4.671082781474892

Sorted 5' Splice Sites (High to Low Probability):
Position 3551: 0.9969369546020765
Position 532: 0.8644900148303076
Position 4613: 0.8597929003099001
Position 4270: 0.8546048051511461
Position 151: 0.6404403083867996
Position 3782: 0.2456168966084262
Position 919: 0.13405124126036794
Position 4947: 0.09859981824186434
Position 86: 0.09678743704900566
Position 4653: 0.09665648002711773
Position 5067: 0.06879395552667558
Position 185: 0.04175971415161287
Position 124: 0.027182145035741036
Position 4116: 0.023248682556221496
Position 1093: 0.020260376885160424
Position 4292: 0.014210466460250062
Position 1068: 0.012416447533531579
Position 2041: 0.008938749483613992
Position 2089: 0.008452722249564584
Position 881: 0.008057118477184537
Position 90: 0.005647484427141042
Position 55: 0.005410159048578125
Position 5296: 0.00432688726212711
Position 4056: 0.004260640660268737
Position 4752: 0.003178446223681705
Position 4693: 0.003086113426421749
Position 3523: 0.003014505710652234
Position 320: 0.0012792461933965932
Position 3751: 0.0012323939736556028
Position 347: 0.0009953956549424452
Position 227: 0.0007178294867694454
Position 21: 0.00010558010044321076
Position 207: 9.205050167024637e-05
Position 49: 5.3067411973897994e-05
Position 4954: 2.025998465527425e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 3397: 0.9651382099830257
Position 4864: 0.9584749559214489
Position 4515: 0.8622754506923311
Position 4144: 0.8171403792809384
Position 381: 0.5063144617896711
Position 3642: 0.22922580845955967
Position 417: 0.16028552792679676
Position 720: 0.14377850578464602
Position 5154: 0.13771525814018365
Position 4582: 0.06189772823601538
Position 3987: 0.051356341589815224
Position 3449: 0.034788438516226976
Position 5279: 0.032254809307170895
Position 4174: 0.019253641854520102
Position 5097: 0.017550106168023785
Position 1967: 0.017391471733178576
Position 874: 0.01574469134455482
Position 4391: 0.015657330783746863
Position 248: 0.014285492645965911
Position 4474: 0.013445968935529806
Position 5444: 0.013379497550121744
Position 3736: 0.01034996863120132
Position 5351: 0.009451756646300246
Position 992: 0.0069120478819749325
Position 3695: 0.00618404414795838
Position 4420: 0.0051685485461528445
Position 4464: 0.0051134853201239465
Position 738: 0.004599161192812742
Position 3922: 0.004367661575628552
Position 427: 0.0037227124504609693
Position 227: 0.002776761887562204
Position 4152: 0.002080362657581838
Position 4534: 0.0016097355060833759
Position 996: 0.0012625992017274359
Position 3738: 0.0010677231322095064
Position 4120: 0.0009609846832218393
Position 3950: 0.000582687216812037
Position 4035: 0.0005825359693688555
Position 4596: 0.00043862936394774066
Position 3165: 3.1608333446354193e-05
Position 4830: 2.1599885263547338e-05
Position 3763: 1.4509328963126934e-05
Position 472: 9.937686323625656e-06
Position 262: 9.017533585008702e-06
Position 184: 6.7660744574725846e-06
Position 307: 6.078203375007247e-06
Position 252: 5.816085553835473e-06
Position 309: 5.110922515543008e-06
Position 650: 4.363362512590497e-06
Position 313: 3.4982889837322604e-06
Position 789: 2.999008866370596e-06
Position 823: 2.9272574413134623e-06
Position 479: 2.6450928873387027e-06
Position 512: 2.53200995472871e-06
Position 848: 1.9628019967103978e-06
Position 3713: 2.6840198017722023e-07
Position 3705: 1.71960239728859e-07
