Gene = SMCP
index = 1279
Annotated 5SS: [130]
Annotated 3SS: [6085]
SMsplice 5SS: [ 130 2753]
SMsplice 3SS: [2676 6085]
top_k =  100
Partition function (log Z): -8.784171570384828

Sorted 5' Splice Sites (High to Low Probability):
Position 130: 0.9901154695466193
Position 2753: 0.5898442905815143
Position 1740: 0.06895325966171807
Position 1766: 0.019718860341203008
Position 2845: 0.018051541877464206
Position 4118: 0.013852642263305827
Position 1260: 0.010156932616799837
Position 606: 0.00944718584827211
Position 1543: 0.008498841254772368
Position 515: 0.007895423153698516
Position 376: 0.005088768833872874
Position 2553: 0.0035003272977824373
Position 498: 0.0028751875660852234
Position 1573: 0.0019181987369217867
Position 2029: 0.0013384986320400761
Position 2477: 0.0009969177445321774
Position 2043: 0.0009524633347343619
Position 336: 0.0009219181549022159
Position 113: 1.393609831357104e-05
Position 111: 6.336963367796545e-06
Position 104: 2.029328221186915e-06
Position 157: 3.8009806131518247e-07
Position 115: 1.548221434179098e-07
Position 88: 1.504081822582408e-07
Position 117: 3.4443914878970046e-08
Position 200: 1.9930389450305567e-08
Position 181: 5.79239944838264e-09
Position 191: 4.311397810314875e-10
Position 183: 2.9005642473374455e-10
Position 78: 2.663092346367537e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2676: 0.7750424353294538
Position 6085: 0.4955188646322942
Position 3678: 0.061296511268453584
Position 1626: 0.0503692423691287
Position 5348: 0.04022812025174488
Position 5034: 0.0362054122884721
Position 4023: 0.03377451828742363
Position 6513: 0.03195942144995777
Position 2476: 0.027093333148044046
Position 3962: 0.023535063724057333
Position 1572: 0.023061676099109897
Position 5094: 0.015134528123699408
Position 277: 0.013764980934673744
Position 235: 0.012771489193285334
Position 6171: 0.012439535938117093
Position 3703: 0.012029231918695898
Position 6174: 0.01132610100141675
Position 1420: 0.010983071018004657
Position 1713: 0.009841576615752244
Position 1632: 0.009679584134091361
Position 3889: 0.00714322713825767
Position 2331: 0.006103703207727646
Position 5489: 0.004703231852181609
Position 1908: 0.0044292039867797756
Position 1157: 0.0038268572916305217
Position 3838: 0.0030192488653085084
Position 1481: 0.0021548843504739846
Position 366: 0.002127422265076114
Position 2612: 0.0020073427691446304
Position 2899: 0.0017220678095390862
Position 3123: 0.0016773866207906005
Position 1181: 0.0015305157188355701
Position 1085: 0.0014863179684261184
Position 757: 0.0012791976204477552
Position 948: 0.0010658844292363752
Position 1088: 0.000969936414237273
Position 473: 0.0007040818895148855
Position 1114: 0.0005115834789864865
Position 1494: 0.0005023443799648754
Position 215: 0.0004244536037019305
Position 1140: 0.00039273762767116514
Position 302: 0.0003134493049310707
