Gene = TFB2M
index = 1395
Annotated 5SS: [  499  1979  8944  9752 15112 17780 21804]
Annotated 3SS: [ 1889  8789  9602 15021 17716 21642 25121]
SMsplice 5SS: [  499 17780 21804 25387]
SMsplice 3SS: [17716 21642 25121 25547]
top_k =  100
Partition function (log Z): -17.10479165930623

Sorted 5' Splice Sites (High to Low Probability):
Position 499: 0.9928480802899021
Position 2000: 0.2997542453079347
Position 1979: 0.14409489250216007
Position 8944: 0.13452204193038286
Position 6600: 0.11959280229715442
Position 2026: 0.10884466708435371
Position 153: 0.06508835925845143
Position 1798: 0.02559434041705724
Position 6641: 0.01732971735401919
Position 15: 0.014145292012050772
Position 111: 0.011792804831973138
Position 137: 0.0023638775913464635
Position 130: 0.002184146638722879
Position 247: 0.0017954542976236965
Position 266: 0.0011583831675611627
Position 125: 0.0007915027078096652
Position 1414: 0.0006990196283171974
Position 140: 0.0003645234568159732
Position 44: 0.0003480497254539363
Position 188: 0.00020647029549783586
Position 201: 7.866849739841995e-05
Position 66: 5.518669151032108e-05
Position 104: 1.4071217168267217e-05
Position 64: 3.499623374186385e-06
Position 198: 9.193636459273358e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1889: 0.5538672001339089
Position 10759: 0.4566533197442973
Position 8789: 0.4208694114551848
Position 6507: 0.23713952384945547
Position 264: 0.058961672526430045
Position 5807: 0.05548563958102863
Position 335: 0.036937045445977194
Position 616: 0.026239555610690996
Position 4067: 0.015157461451804317
Position 1752: 0.009833553340863183
Position 7456: 0.007342872858047697
Position 3732: 0.007268341417203455
Position 2120: 0.007032667112344072
Position 1909: 0.00669996940358794
Position 4507: 0.006555575055347814
Position 3240: 0.0052197116848237595
Position 358: 0.004491127262466894
Position 6146: 0.003724706564451567
Position 5803: 0.002987215396282114
Position 3709: 0.0029845292249904096
Position 1708: 0.002964164858163695
Position 3273: 0.002860232761527259
Position 1680: 0.0026826025919582186
Position 1309: 0.0022452665509571
Position 639: 0.001937212178381519
Position 1784: 0.001859606426135918
Position 2369: 0.0012385300505157208
Position 845: 0.000443600514124039
Position 622: 0.00041596516732321867
Position 1034: 0.00035577237111722654
Position 1598: 0.0003298030167619324
Position 578: 0.0002660249773603515
Position 1387: 0.0002412706027992946
Position 1378: 0.0001858942124900301
Position 1797: 0.00010284123354985417
Position 1311: 8.976541381450127e-05
Position 287: 5.819307288877273e-07
Position 198: 2.6444370541593044e-07
Position 273: 2.2892501055520445e-07
Position 140: 1.5158271326348678e-07
Position 463: 4.212077588169066e-08
Position 466: 2.6594178965246e-08
Position 143: 2.5384392550406658e-08
Position 223: 2.2823499081054246e-08
Position 98: 2.0336525501170674e-08
