Gene = MTMR14
index = 892
Annotated 5SS: [  281  4308 12914 19333 20031 21709 23297 27926 28597 33783 35209 35503
 35786 38430 39293 39621 40682 48405]
Annotated 3SS: [ 4158 12804 19256 19969 21585 23222 27854 28521 33715 35122 35425 35748
 38358 39233 39481 40501 48248 52327]
SMsplice 5SS: [  281  1068  4308 10348 10593 12914 21709 23297 24521 27926 28597 33783
 35503 38430 39293 39621 40682 48405]
SMsplice 3SS: [  991  4158 10217 10434 12804 21585 23222 24436 27854 28521 33715 35425
 38358 39233 39481 40501 48248 52327]
top_k =  100
Partition function (log Z): 19.364307014392804

Sorted 5' Splice Sites (High to Low Probability):
Position 12914: 0.9999999999999947
Position 4308: 0.998709544908348
Position 35503: 0.9979300798856041
Position 10593: 0.9914270062667223
Position 38430: 0.967382756137912
Position 21709: 0.9617739725929269
Position 27926: 0.9552005159629532
Position 28597: 0.9548430070353787
Position 40682: 0.9515248710496035
Position 39621: 0.9221014762583106
Position 23297: 0.9157310068751939
Position 281: 0.8958687950366304
Position 1068: 0.8905291401225118
Position 33783: 0.8724922522554877
Position 39293: 0.6922405226687411
Position 11978: 0.6389833929202925
Position 35786: 0.6176166565815049
Position 48405: 0.5708358363871143
Position 24521: 0.5053489776471846
Position 48310: 0.46376868134267607
Position 30116: 0.2900523976503743
Position 28388: 0.2839215738565417
Position 26210: 0.2637620119717299
Position 24556: 0.25232314842606485
Position 48749: 0.2511148333316172
Position 28397: 0.2101152156771319
Position 46542: 0.13933288745490624
Position 41218: 0.1284516044153878
Position 44344: 0.10758528208099334
Position 48458: 0.09435109667201633
Position 30102: 0.09183958827044424
Position 293: 0.08510355671441552
Position 33855: 0.07849167545753988
Position 42857: 0.07103192581952926
Position 35680: 0.06567466680407855
Position 48551: 0.052082704995995224
Position 5392: 0.051164255046252965
Position 4058: 0.04941498364117485
Position 36019: 0.04933886370463968
Position 1783: 0.04610173230836584
Position 21692: 0.03411264846994046
Position 44872: 0.028941349614684996
Position 37123: 0.02718047238915108
Position 24489: 0.02343783320176042
Position 23289: 0.021352628150782746
Position 39376: 0.020798886249703948
Position 38710: 0.01753566223508753
Position 24533: 0.016944486703175773
Position 36512: 0.016172748262172396
Position 39645: 0.014732702587816887
Position 24593: 0.012149073127702782
Position 3064: 0.012049059859537022
Position 39342: 0.011935570322373823
Position 12484: 0.007660084681340642
Position 23406: 0.007236301744659852
Position 2978: 0.007217615368299534
Position 35591: 0.007205414037748793
Position 40601: 0.0071140526146489785
Position 366: 0.0070585365577626605
Position 74: 0.007038584459931459
Position 24673: 0.0069836716356813005
Position 1165: 0.006216707281799789
Position 529: 0.005569138321826612
Position 1942: 0.005394569629347302
Position 10629: 0.004779044807659682
Position 1129: 0.0044935223786655085
Position 1109: 0.0034491729065992097
Position 39967: 0.002710675399322485
