Gene = TAMM41
index = 1375
Annotated 5SS: [  271  2744  7551 17059 29581 37256 38940]
Annotated 3SS: [ 2560  7457 16907 29434 37089 38876 56190]
SMsplice 5SS: [  271  2744  7551 17059 20055 29581 37256 38940]
SMsplice 3SS: [ 2560  7457 16907 19966 29434 37089 38876 56190]
top_k =  100
Partition function (log Z): -14.852393365245517

Sorted 5' Splice Sites (High to Low Probability):
Position 7551: 0.9999989902409137
Position 17059: 0.9963478317986935
Position 271: 0.9847319923771393
Position 2744: 0.9619792514744431
Position 17946: 0.34245323487686524
Position 1074: 0.32619049411803636
Position 16544: 0.31253410568825585
Position 18530: 0.274301055823522
Position 20055: 0.15023027204036615
Position 2024: 0.08736372711947775
Position 3732: 0.07389997524857964
Position 13770: 0.060194530514331754
Position 18551: 0.050582342630739276
Position 14571: 0.04306214632607927
Position 2739: 0.038020748525553136
Position 18572: 0.028070525546280665
Position 1882: 0.02077730308188007
Position 706: 0.019524670413095437
Position 3530: 0.014466072752063307
Position 473: 0.011925995594194506
Position 17518: 0.010246175385055921
Position 1785: 0.003684933338098654
Position 559: 0.003163302805525984
Position 821: 0.00267758439604959
Position 8095: 0.0010297449479556933
Position 11613: 0.0008337832494327279
Position 1172: 0.0007393738075506093
Position 897: 0.0006947146717062186
Position 848: 0.0005031741215106445
Position 496: 0.00015416562557595486
Position 257: 1.5268639390961438e-05
Position 237: 8.308315014409471e-06
Position 162: 7.052471124553788e-06
Position 7574: 1.0097590824607195e-06
Position 166: 9.261338587633735e-07
Position 235: 9.094847547214544e-07
Position 70: 2.1297466275210875e-07
Position 88: 1.6686602749550443e-07
Position 72: 7.93195804303613e-08
Position 121: 7.429331038147033e-08
Position 302: 6.877573234754785e-08
Position 220: 6.201818295285824e-08
Position 209: 4.5435136698231255e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7457: 0.9999999999999958
Position 16907: 0.9699559401890564
Position 2560: 0.9302409479610668
Position 19966: 0.5329730054194816
Position 17824: 0.34245323487686524
Position 981: 0.3204211786918311
Position 16445: 0.31253410568825535
Position 18353: 0.25598709530606584
Position 18457: 0.17525458446019682
Position 21908: 0.16330870549006793
Position 18630: 0.16106444372904513
Position 18779: 0.1425066653966347
Position 2520: 0.06652540730441352
Position 13620: 0.060194530514331754
Position 14353: 0.044690982403880336
Position 19153: 0.03070306490750889
Position 1675: 0.028856903320822816
Position 16945: 0.02639189160963741
Position 3431: 0.025676854896446073
Position 1772: 0.023356075806582756
Position 1946: 0.022896215563369945
Position 17362: 0.020368395539591327
Position 3664: 0.020127476853469474
Position 3566: 0.019760258444934304
Position 20862: 0.014257760758684979
Position 3496: 0.014035745289861637
Position 1943: 0.012446459120897709
Position 1973: 0.011582600162127433
Position 342: 0.011478245050382571
Position 1832: 0.009450904765861112
Position 3692: 0.008765712515931567
Position 19157: 0.007031812638526237
Position 389: 0.0045532938212038375
Position 576: 0.004364091866943858
Position 568: 0.004039105942186131
Position 17315: 0.004012397676458481
Position 929: 0.0033931185774128503
Position 1723: 0.0032368047997946995
Position 2588: 0.0030594511198825474
Position 17416: 0.002310271902397047
Position 12542: 0.0017972678096029157
Position 11537: 0.0008337832494327308
Position 787: 0.0006082860790816479
Position 7894: 0.0005727211152266155
Position 7981: 0.0005416347220183841
Position 392: 0.0003638959311063763
Position 756: 0.00023197054348992143
Position 418: 0.00018050752241116077
Position 2657: 0.00017419361463166905
Position 9370: 0.00014145342461143202
Position 645: 0.00012929453153165085
Position 522: 9.082461832424953e-05
Position 912: 9.049546761321759e-05
Position 558: 6.670115115461366e-05
Position 613: 5.283600643400639e-05
Position 705: 4.5533854077765284e-05
Position 882: 4.326774794291542e-05
Position 487: 3.762145301862186e-05
Position 685: 3.6228562102657374e-05
Position 988: 3.2423288960912704e-05
Position 455: 2.7239010965692314e-05
Position 482: 2.5757905052960664e-05
Position 722: 2.1431976313802107e-05
Position 995: 5.293057616314736e-06
