Gene = CSF1
index = 413
Annotated 5SS: [  430  3749  5064  6831 11362 13558 14196 14570]
Annotated 3SS: [ 3625  5000  6659 11213 12532 14142 14513 18218]
SMsplice 5SS: [  430  3749  5064  6831 11362 13558 14196 14570]
SMsplice 3SS: [ 3625  5000  6659 11213 13426 14142 14513 18947]
top_k =  100
Partition function (log Z): 1.6734340965747023

Sorted 5' Splice Sites (High to Low Probability):
Position 6831: 0.9998972049201289
Position 11362: 0.9992275176977967
Position 3749: 0.9929264881644946
Position 430: 0.9810421713751643
Position 14196: 0.953989149160521
Position 5064: 0.9247403894115831
Position 14570: 0.9238299769250657
Position 13558: 0.8483265053029996
Position 15034: 0.5481343055752904
Position 15349: 0.5057449207630167
Position 18479: 0.17056866350627617
Position 41: 0.11837340687195295
Position 4007: 0.11106468294108907
Position 4058: 0.1018322967066653
Position 1419: 0.05545760773062586
Position 2873: 0.03317225050597344
Position 12698: 0.03228200297139047
Position 13079: 0.029974265217898147
Position 14209: 0.028354795636687843
Position 2688: 0.017161590431592783
Position 214: 0.017005214317651753
Position 122: 0.014325933223688988
Position 2305: 0.013023361799506344
Position 1424: 0.012206317280342518
Position 88: 0.010017742027782897
Position 2764: 0.00896282870866532
Position 4923: 0.008365829789021804
Position 1280: 0.008029500466387613
Position 90: 0.007532425929499673
Position 3146: 0.007044062997092069
Position 106: 0.004627127709398083
Position 150: 0.004525208734170214
Position 100: 0.003960382870074918
Position 86: 0.003470494956962361
Position 108: 0.0033469524183909263
Position 110: 0.0028543574154665675
Position 112: 0.002415111133871279
Position 14887: 0.0017852169241511233
Position 104: 0.001752572540487048
Position 14442: 0.0016697475474668959
Position 114: 0.0016032135255790215
Position 116: 0.0013096796546673236
Position 126: 0.0012195266579179164
Position 118: 0.0005342377585772782
Position 8876: 0.000354097212436814
Position 11673: 0.00013151863853302958
Position 73: 0.00011082211046890807
Position 3753: 8.049223946173394e-05
Position 7276: 1.3422222297667004e-05
Position 5504: 1.140403024247869e-05
Position 7073: 1.0709429337610515e-05
Position 7297: 5.701579510948462e-06
Position 5787: 4.678601110897122e-06
Position 7267: 2.1526788650063884e-06
Position 5170: 1.2743824670977597e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 6659: 0.9998972049201287
Position 11213: 0.9992275176977967
Position 3625: 0.9454746899841555
Position 5000: 0.8058830107766448
Position 13426: 0.7884385536344614
Position 14513: 0.7256901993325148
Position 15159: 0.5804390118179122
Position 14142: 0.5500748441172415
Position 14110: 0.4330695498835744
Position 18947: 0.4113172009806917
Position 14741: 0.28573635343092235
Position 18218: 0.2464341377762388
Position 18384: 0.21344318046064542
Position 3970: 0.1677047510211268
Position 14380: 0.1423066309052154
Position 14886: 0.11664579700184823
Position 4812: 0.09110209184230093
Position 15429: 0.07957124904462899
Position 14691: 0.0762412269449784
Position 326: 0.07337123142911067
Position 286: 0.06977007424650648
Position 3672: 0.047532290419800574
Position 1193: 0.043103492909535614
Position 14929: 0.04141868609897694
Position 14822: 0.03899989864197278
Position 14349: 0.03389638123404497
Position 12532: 0.03228200297139047
Position 15192: 0.03099269204656882
Position 13221: 0.030578294137990618
Position 12968: 0.029974265217898137
Position 13254: 0.029309657530547685
Position 2632: 0.028389171552886703
Position 2537: 0.02543395404231975
Position 15963: 0.02356645992524395
Position 3942: 0.021972050195785055
Position 266: 0.020830813673857026
Position 4885: 0.02061801243000378
Position 1156: 0.020056126930422937
Position 15131: 0.017531452226607902
Position 19458: 0.017434768718592748
Position 14439: 0.01732956313845086
Position 17358: 0.016979743603729773
Position 193: 0.016065912082894766
Position 3884: 0.016039112583387097
Position 4852: 0.015503172990289499
Position 2269: 0.010280237621938776
Position 14846: 0.009306917730063069
Position 3920: 0.007181065847455475
Position 3049: 0.007044062997092069
Position 2381: 0.005473544051025093
Position 14494: 0.005390696737106965
Position 291: 0.005015392820859286
Position 329: 0.0047815480654988555
Position 16984: 0.004609140535476465
Position 15058: 0.004016553223345305
Position 14713: 0.0030654268445530325
Position 2189: 0.0027431241775675735
Position 15993: 0.00244930353945329
Position 15850: 0.0023312347079302263
Position 14292: 0.0017898377082068784
Position 14526: 0.0017016032286979778
Position 1305: 0.0013719299600506191
Position 1264: 0.001353474263375111
Position 8630: 0.0003540972124368143
Position 15238: 0.0002970344530412911
Position 11600: 0.00013151863853302958
Position 7182: 1.6267948517592725e-05
Position 6902: 1.0709429337610513e-05
Position 5487: 5.846581703075648e-06
Position 5447: 5.557448539403044e-06
Position 7150: 5.008532156029135e-06
Position 5676: 4.67860111089712e-06
Position 4728: 5.859961240625703e-08
Position 148: 6.916666979573835e-09
Position 179: 3.4103508404243684e-09
