Gene = SNAPIN
index = 1289
Annotated 5SS: [233 531 913]
Annotated 3SS: [ 483  793 2545]
SMsplice 5SS: [233 913]
SMsplice 3SS: [ 793 2545]
top_k =  100
Partition function (log Z): -5.762694963768022

Sorted 5' Splice Sites (High to Low Probability):
Position 233: 0.9135209451648214
Position 913: 0.7441454979897887
Position 531: 0.35224965306170297
Position 65: 0.16207969795992716
Position 955: 0.07036011630253913
Position 410: 0.017318020233765347
Position 445: 0.011024199360705977
Position 494: 0.005757988059957719
Position 823: 0.0034703263255737096
Position 114: 0.0034125808929983564
Position 535: 0.0016562850708266058
Position 87: 0.0009185911946899937
Position 219: 0.0005474091562975358
Position 586: 0.000525132035973529
Position 371: 0.00048189807172992313
Position 248: 0.0004336850245938505
Position 42: 0.00026295136625728463
Position 103: 0.00016041601165811163
Position 228: 7.5238052216985e-05
Position 26: 7.26206414321567e-05
Position 135: 4.172250167306421e-06
Position 198: 1.4640823011194687e-06
Position 418: 7.99252927095159e-07
Position 403: 5.829863173750713e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2545: 0.8566990873237396
Position 793: 0.5282623694944697
Position 743: 0.2969494116480998
Position 483: 0.2600329943780877
Position 150: 0.12380970836283313
Position 2707: 0.05509980915560393
Position 464: 0.03517170647464014
Position 171: 0.029885598748305615
Position 2639: 0.01358747712126651
Position 403: 0.012506399805113543
Position 629: 0.012415076791759294
Position 328: 0.010756810454934604
Position 1130: 0.00985790285890378
Position 728: 0.007962498493284467
Position 2477: 0.007290572990120796
Position 1291: 0.0051062250487382875
Position 1112: 0.003710015549572343
Position 2919: 0.003339765135603737
Position 281: 0.0030415949709637637
Position 663: 0.00236466049717938
Position 370: 0.0015678592627567938
Position 2947: 0.0015340846465811153
Position 1265: 0.0014660348123035352
Position 1553: 0.0013535939479694717
Position 1073: 0.0013246282256205134
Position 2175: 0.0010557318252637571
Position 2150: 0.0010417724484025315
Position 421: 0.0006166779075697511
Position 355: 0.0004959412107152013
Position 485: 9.646357352656019e-05
Position 203: 2.06376941927163e-05
Position 342: 1.674369031281313e-05
Position 852: 1.633615550860043e-05
Position 206: 1.3191713784723626e-05
Position 313: 6.618326717327601e-06
Position 489: 4.041065099809044e-06
Position 126: 1.723097007305446e-07
Position 182: 5.642992767375267e-08
