Gene = NDUFB4
index = 929
Annotated 5SS: [ 231 4949]
Annotated 3SS: [4801 5898]
SMsplice 5SS: [ 231 4949]
SMsplice 3SS: [4801 5898]
top_k =  100
Partition function (log Z): -4.855803754608475

Sorted 5' Splice Sites (High to Low Probability):
Position 231: 0.9966278367658469
Position 4949: 0.7780518983786393
Position 5785: 0.2386776701701478
Position 1349: 0.20760412305530312
Position 1652: 0.08190210277903039
Position 1404: 0.054990026583103084
Position 2238: 0.037181974608634025
Position 1375: 0.03177707399246425
Position 2300: 0.030418848768512564
Position 1906: 0.020144663204846366
Position 1379: 0.013217975310503777
Position 3019: 0.009155819655801896
Position 4521: 0.007223423054082361
Position 1087: 0.0026122755713587223
Position 1076: 0.0015614189677178088
Position 338: 0.000920583620753708
Position 2284: 0.0007962570656111322
Position 573: 0.0006351510560345854
Position 158: 0.0005819208019316534
Position 605: 0.0004012238586906697
Position 302: 0.0002739246064609077
Position 522: 0.00020279636609199232
Position 430: 0.0001609332316908809
Position 200: 0.0001442837817255243
Position 1019: 0.00010624451620082699
Position 1125: 9.392495265923717e-05
Position 1621: 8.575289709761973e-05
Position 1609: 7.701572921828921e-05
Position 1102: 5.221515135546134e-05
Position 989: 1.755389457217561e-05
Position 896: 1.208000506724859e-05
Position 1068: 1.0198861957153827e-05
Position 188: 1.0288715335361153e-06
Position 237: 6.130991825183413e-07
Position 41: 5.779877598738028e-07
Position 65: 5.638498364700048e-07
Position 601: 4.315114228130736e-07
Position 323: 1.7323541867949707e-07
Position 235: 1.9863058817987995e-08
Position 268: 1.4919941282225602e-09
Position 53: 4.343080042001539e-10
Position 33: 2.342316892264901e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5898: 0.9862853735536569
Position 4801: 0.6975337311263698
Position 1322: 0.3431900681185664
Position 5688: 0.2413288082098589
Position 4863: 0.08462273592094903
Position 2171: 0.05760710928395241
Position 1768: 0.02106292858118168
Position 1536: 0.014096630009967361
Position 2006: 0.01087943842246513
Position 2946: 0.009155819655801896
Position 1148: 0.00896010463248832
Position 4301: 0.007851773230182634
Position 1153: 0.006904056958455431
Position 1606: 0.006805198432480938
Position 1202: 0.00528430080808765
Position 805: 0.004400571625977387
Position 1101: 0.003984759992177039
Position 1437: 0.001580602563189128
Position 4244: 0.0008313629291819039
Position 5108: 0.000529495699175452
Position 5111: 0.0004785382761786067
Position 384: 0.00047689490608801484
Position 5028: 0.00042785726100877104
Position 5903: 0.00034386381661196406
Position 5308: 0.00023405539783052112
Position 877: 0.00015599831847221514
Position 849: 0.00014210665277212338
Position 1297: 0.00012252875074520274
Position 812: 8.480906149496016e-05
Position 349: 8.350560088702364e-05
Position 323: 7.000204217505754e-05
Position 981: 6.7950879621271e-05
Position 548: 4.825189756096362e-05
Position 1420: 4.2070695559886545e-05
Position 785: 3.430221939914111e-05
Position 1086: 1.3531269817292525e-05
Position 1456: 1.464830661226828e-06
