Gene = PRR16
index = 1077
Annotated 5SS: [368]
Annotated 3SS: [221675]
SMsplice 5SS: [   368  54905  62589  78419 127503 128257 152915 156126 199620 209116
 211997]
SMsplice 3SS: [ 54844  62489  78271 127414 128163 152816 155988 199485 208991 211919
 221675]
top_k =  100
Partition function (log Z): -110.92897406268925

Sorted 5' Splice Sites (High to Low Probability):
Position 368: 0.9841020354499155
Position 2744: 0.2963497943384048
Position 2358: 0.19912269655090795
Position 2158: 0.13217901574055513
Position 7603: 0.0729184366451289
Position 1434: 0.0522310683164489
Position 4732: 0.03951045009441854
Position 284: 0.015892906266671687
Position 605: 0.012750706280925315
Position 664: 0.011502441258034792
Position 2809: 0.006745470343260103
Position 1111: 0.000763487016593735
Position 4261: 0.00036611583498208095
Position 104: 0.00024003417547238686
Position 2939: 0.00020373821606717247
Position 41: 7.649875217720844e-05
Position 211: 2.69326347759498e-06
Position 383: 1.2863307274401129e-06
Position 130: 4.6271437093807265e-07
Position 326: 3.407110874325823e-07
Position 23: 1.5804682057472747e-07
Position 14: 1.3145937393087117e-07
Position 179: 1.1413884143596923e-07
Position 220: 1.036948991645624e-07
Position 347: 8.767928573821985e-08
Position 394: 6.468625721464007e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4697: 0.3341638400065447
Position 7485: 0.3269273104266103
Position 2645: 0.31917804317032133
Position 10038: 0.272028808889086
Position 2235: 0.17794327327316847
Position 2054: 0.12008887483348936
Position 439: 0.09390699679826447
Position 1349: 0.023426891424402175
Position 2213: 0.022377803125580107
Position 1228: 0.01729096532801192
Position 6711: 0.01688941015724992
Position 8487: 0.01625610867598127
Position 1991: 0.01619401316529446
Position 442: 0.011906409445029503
Position 1872: 0.007622410353097079
Position 752: 0.00617310341143311
Position 1206: 0.006040005359977332
Position 6325: 0.005946355892193252
Position 1234: 0.004516032525687574
Position 5513: 0.004497517754252353
Position 564: 0.004281862289920895
Position 4377: 0.003250008968317018
Position 972: 0.0032180950945718957
Position 4113: 0.002912506631589628
Position 5088: 0.0024243552954699207
Position 2069: 0.0022597616158829357
Position 2793: 0.001099754603074765
Position 1156: 0.0008576820447738631
Position 686: 0.0005162145357209916
Position 1910: 0.0004052913851494861
Position 251: 0.00021184243810725442
Position 207: 8.302315507069211e-05
Position 1014: 4.1834938728571567e-05
Position 283: 1.1274072983755587e-05
Position 269: 6.466347845016896e-06
Position 256: 1.995763984747791e-06
Position 289: 1.5555755243881786e-06
Position 478: 1.0408453182212373e-06
Position 516: 4.769957421650189e-07
Position 215: 4.3151869759243043e-07
Position 568: 2.835592571138724e-07
Position 364: 1.432325717193447e-07
Position 355: 7.118080334725638e-08
Position 295: 4.4109229719241297e-08
Position 326: 3.894980107052069e-08
Position 226: 2.5174638589021734e-08
Position 220: 4.642633552062682e-09
Position 158: 4.54165990525566e-09
Position 343: 3.652193780800951e-09
Position 161: 2.550209364596915e-09
Position 133: 1.5249180637616878e-09
Position 124: 1.1442714270583224e-09
Position 136: 7.445571162746773e-10
Position 142: 2.4462159086592785e-10
