Gene = ATG12
index = 107
Annotated 5SS: [ 469 4231 9257]
Annotated 3SS: [4093 9193 9994]
SMsplice 5SS: [   97   469  4231  4878 10400]
SMsplice 3SS: [  387  4093  4737 10314 10470]
top_k =  100
Partition function (log Z): -9.13151831356145

Sorted 5' Splice Sites (High to Low Probability):
Position 4878: 0.9541573826781302
Position 4231: 0.880004843930622
Position 97: 0.7224638899933344
Position 469: 0.5920391376753668
Position 5875: 0.30753894672828
Position 10400: 0.2119720500872046
Position 1362: 0.13248387390141803
Position 143: 0.12445672879146844
Position 4245: 0.0856856015790929
Position 1041: 0.07685202909174887
Position 2162: 0.07617994101867741
Position 504: 0.06143953446486524
Position 2183: 0.05339925898336834
Position 799: 0.0511343800504083
Position 521: 0.041692051647830825
Position 5461: 0.0168167614985659
Position 4227: 0.014538773319437669
Position 789: 0.011033714063130673
Position 21: 0.004519444661728238
Position 135: 0.004343432899972469
Position 293: 0.0036828454908445656
Position 2428: 0.0025269727766365946
Position 323: 0.0019390853138747971
Position 47: 0.0018715967612323516
Position 196: 0.0016775065269043952
Position 291: 0.0013563015016316016
Position 121: 0.0007940548900274228
Position 609: 0.00045335230726909436
Position 537: 0.0003819776206428672
Position 186: 0.0002800510874341286
Position 104: 0.00017819100514577773
Position 101: 7.952633502179294e-05
Position 45: 3.0075835957033853e-05
Position 271: 1.7137131540383934e-05
Position 327: 2.3277797237253857e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 4093: 0.9790874346948482
Position 4737: 0.9571593782645376
Position 387: 0.5486689461624119
Position 10470: 0.3578092544926338
Position 5773: 0.3219333902546469
Position 10314: 0.27384380579352946
Position 7875: 0.14043428990881077
Position 8104: 0.1384284695744258
Position 2103: 0.12705620658297395
Position 1245: 0.10402858688600822
Position 7584: 0.0859110742536292
Position 8259: 0.0823881511093431
Position 923: 0.07805520869183803
Position 423: 0.06456979916156312
Position 673: 0.026037849502025902
Position 9193: 0.025528825893328853
Position 5810: 0.024940551944478057
Position 6940: 0.018991739305015742
Position 5307: 0.015429830018175468
Position 9994: 0.01473289026672336
Position 5240: 0.013269819132671619
Position 4673: 0.006425345462569282
Position 335: 0.006059027096117136
Position 6201: 0.0057091362722134255
Position 4110: 0.0038565226729975503
Position 5735: 0.0033987626482616263
Position 1221: 0.003263197659135958
Position 1294: 0.003086552360425062
Position 1771: 0.0026353490546773854
Position 2120: 0.002414617141031002
Position 627: 0.0015962204858996222
Position 5281: 0.0011082695368067517
Position 722: 6.61479489105714e-05
Position 249: 3.4714943773180605e-05
Position 271: 2.460934877123868e-05
Position 1178: 1.3579317224463576e-05
Position 4614: 9.433712371269708e-06
Position 244: 5.849808015059275e-06
Position 172: 3.672162187339897e-06
Position 438: 2.824455605897628e-06
Position 366: 1.8662594372158004e-06
Position 301: 1.5791884869047767e-06
