Gene = RP11-15K19.2
index = 1160
Annotated 5SS: [  404 19103 24792 25447 36012 36423 66042]
Annotated 3SS: [18975 24338 25389 35884 36329 65901 67631]
SMsplice 5SS: [  404 19103 19335 25447 36012 36423 51814 54870 66042]
SMsplice 3SS: [18975 19223 25357 35884 36329 51704 54765 65901 67631]
top_k =  100
Partition function (log Z): -37.252947095783405

Sorted 5' Splice Sites (High to Low Probability):
Position 404: 0.9995081748423078
Position 8986: 0.3145921905232564
Position 7151: 0.23683078155557882
Position 7701: 0.1316123306229376
Position 1249: 0.008695964588779416
Position 6190: 0.004819808055755452
Position 2683: 0.0005669500824449406
Position 973: 0.0003361115775433352
Position 408: 0.00025041474562407406
Position 222: 0.00020580537905737816
Position 638: 2.299001617250975e-05
Position 89: 7.314551380821795e-06
Position 49: 1.4013068628321886e-06
Position 160: 1.2834000004570688e-08
Position 235: 5.489633097190017e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 8839: 0.3968154511067838
Position 13578: 0.345242367159008
Position 7013: 0.18517321533499867
Position 12489: 0.13925443180816646
Position 9998: 0.1383733894831815
Position 8215: 0.10607320628834048
Position 7601: 0.06638124881649489
Position 7569: 0.06523108180644269
Position 7075: 0.057250870738467186
Position 1130: 0.043646128850156826
Position 2582: 0.020327356879461484
Position 2891: 0.019962534012408845
Position 1497: 0.015016373417649142
Position 2749: 0.011447829980530106
Position 1844: 0.008981152867306299
Position 2725: 0.008088751187604822
Position 722: 0.007692704704740442
Position 704: 0.007559210280083129
Position 6136: 0.007277371854373043
Position 1869: 0.006708816451766719
Position 4520: 0.006555352201032486
Position 4078: 0.006125491112278247
Position 7254: 0.005035611139979129
Position 5257: 0.0041345353034201735
Position 1126: 0.002573784498687329
Position 4171: 0.0024435902086456154
Position 1150: 0.0018969561265388794
Position 4054: 0.0014028495835605318
Position 2250: 0.0013942816017908908
Position 1522: 0.001214095251507653
Position 4496: 0.0011166888444392737
Position 4754: 0.0010842271228072022
Position 2609: 0.000999222280693828
Position 1076: 0.0008918042631999514
Position 3431: 0.0008165333428672972
Position 2674: 0.0005613070149979631
Position 2324: 0.0005480981536331811
Position 865: 0.0005115883009509294
Position 2006: 0.0004929871326417202
Position 2924: 0.0004841492557505285
Position 2471: 0.0003234083115563415
Position 1320: 0.00017658490075258708
Position 1052: 0.00015652209597922113
Position 1186: 2.6330222623236412e-06
Position 830: 2.613969253929208e-06
Position 849: 1.065230243686641e-06
Position 726: 7.828738956675523e-07
