Gene = PSMD4
index = 1090
Annotated 5SS: [  106  7599  9326 10216 10532 10907 11410 11737 11885]
Annotated 3SS: [ 7457  9210 10128 10462 10690 11300 11604 11816 12469]
SMsplice 5SS: [  229 10216 10532 10907 11410 11737 11885]
SMsplice 3SS: [10128 10462 10690 11300 11604 11816 12469]
top_k =  100
Partition function (log Z): 7.876583445546224

Sorted 5' Splice Sites (High to Low Probability):
Position 229: 0.9977888952931854
Position 11737: 0.9977148723397664
Position 11885: 0.960122984966805
Position 10532: 0.9474084309684241
Position 10216: 0.9335202079936952
Position 11410: 0.8281485133775036
Position 10907: 0.29797814400623873
Position 10928: 0.2298196189251869
Position 10830: 0.2215645019013041
Position 10824: 0.09875228934838481
Position 12276: 0.08771492242427689
Position 11506: 0.08727510786124824
Position 11419: 0.03586075510774051
Position 10763: 0.02180322555461194
Position 11496: 0.017567305619547155
Position 12346: 0.015176904882012449
Position 12637: 0.012686436011068647
Position 10499: 0.011913348429372996
Position 11911: 0.00902324154886417
Position 11470: 0.007222019965452148
Position 10608: 0.004917731756697138
Position 11431: 0.004290786400049541
Position 10941: 0.0040460522298844705
Position 10694: 0.0034309456967792115
Position 12037: 0.0027438962504597658
Position 757: 0.0024718480401037164
Position 545: 0.002071344409411183
Position 12656: 0.0018616866264251132
Position 106: 0.0017920344454182594
Position 11680: 0.0016045676346122448
Position 10851: 0.00111667365633166
Position 12537: 0.001096296047230803
Position 10833: 0.0007992537634681873
Position 11468: 0.0004900496777353839
Position 620: 6.178577389162273e-05
Position 156: 5.5927385708844694e-05
Position 382: 4.288944390620797e-05
Position 101: 3.22680563744584e-05
Position 72: 2.8936763501186894e-05
Position 56: 2.1790994271889606e-05
Position 420: 1.7657355064457945e-05
Position 12052: 5.583171318480563e-06
Position 11753: 3.90011861909858e-06
Position 11648: 2.6590121678944597e-06
Position 183: 1.6406520923157215e-06
Position 290: 8.467150423385058e-07
Position 143: 3.5631660824142867e-07
Position 83: 2.338863820551065e-07
Position 34: 1.4474544084239584e-07
Position 283: 6.983273720270375e-10
Position 273: 6.770897603056434e-10
Position 103: 1.7057518725220436e-10
Position 254: 1.0789456252616324e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 11604: 0.9965782366903312
Position 11816: 0.9830302900780187
Position 10462: 0.9642395111544948
Position 11300: 0.9553729997648129
Position 10128: 0.9335202079936952
Position 10690: 0.8733396600726399
Position 12469: 0.7203051426388398
Position 12236: 0.19273441931995097
Position 12141: 0.1111596986250345
Position 12733: 0.017763798601963914
Position 12592: 0.01400285586659167
Position 11818: 0.011684051083170357
Position 11256: 0.009740666727331591
Position 12111: 0.009212822157995836
Position 12343: 0.007162965592724936
Position 10769: 0.005933024974499149
Position 11322: 0.0051136628353754925
Position 11970: 0.005016928737486655
Position 12199: 0.0049818784891585
Position 11327: 0.004404912714410075
Position 12280: 0.004151453021516142
Position 11246: 0.00368531383734811
Position 12496: 0.0036438076521002065
Position 11610: 0.0026851916993818107
Position 648: 0.002328195460342127
Position 11174: 0.001815028113189874
Position 356: 0.0017549163501436422
Position 12307: 0.0017468848963693318
Position 12557: 0.0013268618875887878
Position 12475: 0.0008586846327059566
Position 11074: 0.0007580817123918417
Position 12128: 0.0006682299284125553
Position 11627: 0.00042402077514092556
Position 12144: 0.00028865826486590434
Position 12169: 0.00018022336323991216
Position 393: 7.937526809422902e-05
Position 309: 6.518826020421921e-05
Position 371: 6.19302838964848e-05
Position 544: 6.019880342191335e-05
Position 10806: 3.8020035051189e-05
Position 11840: 3.439928563505188e-05
Position 11827: 3.2121096796636996e-05
Position 576: 2.731879011257624e-05
Position 11837: 1.67618148950681e-05
Position 12514: 1.380512265077201e-05
Position 11910: 1.1933610815878045e-05
Position 376: 6.472027123752516e-06
Position 11990: 2.809315552723294e-06
Position 11729: 2.7485377779273615e-06
Position 465: 2.249472063733544e-06
Position 399: 1.0054235780506667e-06
Position 473: 8.800520111255355e-07
Position 426: 8.717392997319255e-07
Position 11853: 1.0654776497949892e-07
Position 11858: 3.079498226171801e-08
Position 11879: 3.208584397448631e-09
