Gene = ALDH4A1
index = 70
Annotated 5SS: [   92 12542 13192 16090 17081 19275 19430 20854 23254 25138 25346 26239
 27172 28091 29750]
Annotated 3SS: [12447 13098 16041 16924 19124 19354 20665 23179 24940 25297 26085 27049
 27971 29595 30762]
SMsplice 5SS: [   92 12542 13192 16213 17081 19275 19430 20854 23254 25138 25346 27172
 28091]
SMsplice 3SS: [12447 13098 16041 16924 19124 19354 20665 23179 24940 25262 27049 27971
 28963]
top_k =  100
Partition function (log Z): 37.898081560186036

Sorted 5' Splice Sites (High to Low Probability):
Position 23254: 0.9999999999999984
Position 25346: 0.9999888094152773
Position 28091: 0.9998573112389075
Position 92: 0.9964305293124668
Position 17081: 0.9918897571726949
Position 27172: 0.9908521546419959
Position 25138: 0.982013019227254
Position 13192: 0.9775371835797692
Position 12542: 0.9653872038143381
Position 19275: 0.8989921897340183
Position 20854: 0.8073715082738656
Position 4828: 0.7354587957099598
Position 26239: 0.6160239413062755
Position 19430: 0.519455486433431
Position 3453: 0.48349305536598314
Position 7178: 0.4666945359729684
Position 20351: 0.4495342661880478
Position 19447: 0.41115215732421445
Position 7116: 0.3721814555327056
Position 16213: 0.3379066761629916
Position 16090: 0.3085574777236103
Position 1679: 0.2869352757630196
Position 13636: 0.25545995488817996
Position 12761: 0.23894264438267646
Position 26011: 0.2066975930636651
Position 18225: 0.18865382488163746
Position 16209: 0.1886338331264861
Position 26965: 0.17968457198471627
Position 20574: 0.1271682823170258
Position 15844: 0.12274044565831757
Position 22540: 0.11148542437532402
Position 21227: 0.09446303294864951
Position 19196: 0.08840557383448219
Position 27631: 0.08508124961298918
Position 15853: 0.08407980009384869
Position 26719: 0.07129520352797755
Position 28442: 0.07102066444770223
Position 1037: 0.04964761834731367
Position 27481: 0.04470145432713204
Position 24997: 0.044463438043334635
Position 27358: 0.04366550441688485
Position 13610: 0.04318138113311521
Position 24138: 0.041994230158888236
Position 18254: 0.04190214965898588
Position 25026: 0.04044837026591723
Position 21135: 0.03993128040559839
Position 26788: 0.03852730813811605
Position 16217: 0.03087646898261287
Position 6968: 0.029638337506425444
Position 23687: 0.029337810864627754
Position 6901: 0.0204510419585416
Position 24864: 0.020446040544044624
Position 13205: 0.019247923204256803
Position 2664: 0.017630567643477507
Position 17863: 0.016211782702516952
Position 26248: 0.013690429589703615
Position 24245: 0.012520397133520128
Position 29085: 0.010299740653743304
Position 27476: 0.009562251434085938
Position 18150: 0.009019101058719323
Position 17072: 0.008110242827299777
Position 23878: 0.007501075401583414
Position 7224: 0.005861781621791581
Position 19267: 0.005374180233450314
Position 27076: 0.004960001441973399
Position 25995: 0.0043456538038567855
Position 25129: 0.0042636339335429055
Position 25605: 0.003851529040974098
Position 19126: 0.0032575032707786227
Position 13259: 0.002193504434792152
Position 19259: 0.0012770860383803223
Position 13188: 0.001070261315355729
Position 19257: 0.0009699876278112189
Position 19184: 0.0008117055258217017
Position 28574: 0.0003282823373892099
Position 96: 0.0002611653160100916
Position 28095: 0.00014268876109289642
Position 13159: 0.0001309494959274891
Position 13186: 0.00010643885553957081
Position 1123: 0.00010002730452473603
Position 27196: 8.385983263856153e-05
Position 19203: 6.164098981782025e-05
Position 293: 1.148696436643352e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 27971: 0.9999932877167474
Position 19124: 0.999008922709053
Position 13098: 0.9985793157748293
Position 27049: 0.9955695378367984
Position 25262: 0.990364969274045
Position 23179: 0.9732844477661236
Position 24940: 0.9672292495692384
Position 12447: 0.9653872038143345
Position 16924: 0.9508826749383905
Position 19354: 0.9306076437576426
Position 16041: 0.8456735268645975
Position 20665: 0.807371508273865
Position 20246: 0.501315250166117
Position 7034: 0.48999751063267066
Position 3374: 0.48349305536598036
Position 4617: 0.41505717569704914
Position 26085: 0.392511590656959
Position 4582: 0.32040162001290984
Position 28963: 0.31342080632700164
Position 26596: 0.2895070836508106
Position 7104: 0.28583956428057117
Position 28282: 0.24913194545681588
Position 12631: 0.23894264438267646
Position 18107: 0.20448023286996592
Position 27298: 0.18301045979109204
Position 15756: 0.18067896795391164
Position 26135: 0.18066193819136678
Position 13319: 0.1783875642086926
Position 25978: 0.1770966808862069
Position 1394: 0.12557523550559693
Position 29595: 0.12163565620473472
Position 13457: 0.1195339498563638
Position 21059: 0.11271927216330802
Position 30762: 0.11085229753045087
Position 25089: 0.1036662094230565
Position 28633: 0.0802942933004065
Position 20487: 0.07538729833895744
Position 22372: 0.07122283179163419
Position 6992: 0.06890069821422602
Position 25927: 0.06306079464001228
Position 6821: 0.05008937946496714
Position 16891: 0.04787486503350976
Position 1592: 0.046629943942422425
Position 30860: 0.044359514521932986
Position 29651: 0.04426489281647033
Position 22341: 0.04026259258368983
Position 29550: 0.03738909190644785
Position 17990: 0.03509484272937712
Position 870: 0.03464420681394721
Position 29875: 0.033521250616213034
Position 23823: 0.028152291393641588
Position 1589: 0.027389811596514033
Position 15705: 0.02644278364927781
Position 30542: 0.025787911505484554
Position 23030: 0.025207166127104216
Position 23585: 0.024975602434384545
Position 1343: 0.024288435373167272
Position 26103: 0.023571608024334244
Position 21093: 0.02167504119094004
Position 1554: 0.02100256635242601
Position 24734: 0.020741110577573746
Position 16153: 0.019999423280077134
Position 17802: 0.015917268258048685
Position 28364: 0.015176921541985227
Position 24026: 0.015002341585768509
Position 1491: 0.014508029351514523
Position 1614: 0.013416325156965446
Position 1220: 0.01311204778886033
Position 24180: 0.012520397133520128
Position 2590: 0.012019505247643898
Position 667: 0.00730118849495024
Position 23871: 0.006340672581061518
Position 25297: 0.006075315440360507
Position 23533: 0.00436220843024321
Position 29343: 0.004218032581244845
Position 2627: 0.0036535811392771414
Position 25331: 0.0035434290819624254
Position 26106: 0.0028347468622409184
Position 25466: 0.002445001578856293
Position 964: 0.0023273970928501422
Position 892: 0.0021780348429439214
Position 2405: 0.0019574812565563834
Position 22890: 0.0015083861067718078
Position 12904: 0.001416203769032313
Position 16874: 0.001242460028095029
Position 26037: 0.0010202585023813525
Position 1646: 0.0010128806955528044
Position 28344: 0.0008473877327852088
Position 28341: 0.0007486853968615864
Position 13523: 0.0007198219562388945
Position 25496: 0.0006222092733768266
Position 25470: 0.0004906144045339155
Position 27052: 0.00032647807980822654
Position 25435: 0.0002937037842070628
Position 13255: 0.0002907413417803287
Position 17702: 0.00020466781969409692
Position 19054: 0.00014094454550624125
Position 17725: 8.984662477418282e-05
Position 27738: 6.712283252038487e-06
Position 25304: 3.028063134055975e-06
