Gene = ZDHHC23
index = 1600
Annotated 5SS: [  290  1063  6510  8606 10638]
Annotated 3SS: [  892  5798  8437 10461 12818]
SMsplice 5SS: [ 290 1063]
SMsplice 3SS: [  892 11619]
top_k =  100
Partition function (log Z): -12.217521770709919

Sorted 5' Splice Sites (High to Low Probability):
Position 290: 0.9436276019416905
Position 1063: 0.8709488089788351
Position 6510: 0.12897673222883244
Position 7081: 0.1033353343889194
Position 562: 0.06145087307319404
Position 2493: 0.03685004939330084
Position 9585: 0.03111944153904393
Position 116: 0.009610420191489995
Position 794: 0.008355144721554197
Position 666: 0.006754104863641925
Position 834: 0.004990799001764479
Position 307: 0.0047947721690107855
Position 441: 0.0036116642504715503
Position 629: 0.0009159305434184578
Position 603: 0.0004875234612061796
Position 327: 8.233098849087938e-05
Position 214: 4.4930159918797075e-05
Position 57: 1.8325522880117254e-05
Position 156: 7.764420401848313e-06
Position 218: 7.454044796851232e-07
Position 399: 7.374232743681264e-07
Position 445: 2.1439894990310295e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 892: 0.8037298327343757
Position 11619: 0.38669559105781526
Position 10461: 0.368407013631812
Position 6187: 0.11611045022306665
Position 9381: 0.07997370254488285
Position 7035: 0.05811400319399779
Position 6916: 0.05524232776218763
Position 5798: 0.05164751026387967
Position 487: 0.03957607551782277
Position 867: 0.036381688495103606
Position 9584: 0.029234582404683376
Position 6111: 0.02887818493710915
Position 2441: 0.023205636226777418
Position 910: 0.020117425273242895
Position 6612: 0.016445278213191944
Position 2374: 0.015734544155496393
Position 1273: 0.011262379915606333
Position 561: 0.00912010597483858
Position 2355: 0.007701542899839506
Position 7260: 0.007183997498508919
Position 784: 0.006814698905187688
Position 2025: 0.005806892286850416
Position 913: 0.0049732312806717765
Position 2169: 0.004520439107031915
Position 4815: 0.0042339423470921025
Position 4534: 0.0033053402148451884
Position 1585: 0.0032193750610748006
Position 1515: 0.002856356028239557
Position 5192: 0.002731913765407085
Position 3286: 0.00177940920268091
Position 1040: 0.0017548043419490485
Position 2514: 0.0016182184784250052
Position 2771: 0.001417105285393585
Position 3401: 0.0011416313066585414
Position 3157: 0.0010757498644491758
Position 1876: 0.001016998400645434
Position 548: 0.0009979669995230187
Position 1176: 0.0007578502214425559
Position 432: 0.00037530238804714075
Position 715: 0.00026275164002512185
Position 619: 0.00019086091884858
Position 399: 0.00012592424998259232
Position 517: 6.019357179483072e-05
Position 494: 5.855198268404465e-05
Position 510: 4.594736178876307e-05
Position 459: 4.496566512513949e-05
Position 387: 1.9770095872638945e-05
Position 651: 1.5158550317909924e-05
Position 449: 8.143635142006166e-07
