Gene = ZMYND19
index = 1608
Annotated 5SS: [ 278 1832 2774 3524 7508]
Annotated 3SS: [1771 2666 3382 7326 7803]
SMsplice 5SS: [ 278 1832 2820 3524 7508]
SMsplice 3SS: [1711 2666 3382 7326 7803]
top_k =  100
Partition function (log Z): 1.468915912720016

Sorted 5' Splice Sites (High to Low Probability):
Position 3524: 0.9993619887719958
Position 278: 0.9778613576625358
Position 1832: 0.9453948751054192
Position 2820: 0.5758624477992934
Position 7508: 0.5744331492871658
Position 2774: 0.3323977894898737
Position 3306: 0.21003520643639914
Position 1087: 0.18611180434023172
Position 6771: 0.11872188087309272
Position 7698: 0.10226247595522706
Position 3326: 0.07969555556519407
Position 1351: 0.07101273812978469
Position 3064: 0.060492372101973085
Position 3236: 0.0486898672415146
Position 4644: 0.029098600802228036
Position 3332: 0.026349441372484583
Position 6221: 0.025015386804531747
Position 2399: 0.013367474336240272
Position 1836: 0.0070390454601190686
Position 7733: 0.006771956451219046
Position 1461: 0.0030969081524345257
Position 246: 0.0024313794503193265
Position 2540: 0.0022827143503873514
Position 1960: 0.002152775382432407
Position 3202: 0.0020652030642152263
Position 3352: 0.0017997751383521886
Position 1870: 0.0016458216705730242
Position 3055: 0.0015974907103629883
Position 2698: 0.0012279077354854482
Position 2448: 0.001200175689256726
Position 2942: 0.0011989574558050385
Position 1344: 0.0009193217697358181
Position 1712: 0.0006972212209425196
Position 557: 2.422090463130224e-05
Position 37: 5.911779963046443e-08
Position 251: 1.6151707716463967e-08
Position 266: 9.395617176668342e-09
Position 346: 4.741654071736936e-09
Position 131: 2.289770175057489e-09
Position 349: 1.3738670793950931e-09
Position 443: 1.7731876358804175e-10
Position 308: 1.719608115154155e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2666: 0.9141301333814165
Position 7803: 0.7263363665206087
Position 7326: 0.7152477772292737
Position 3382: 0.6663051720815409
Position 1711: 0.3825650844417039
Position 3196: 0.33755791315037925
Position 3419: 0.3336317622350033
Position 1730: 0.18911309880443064
Position 6653: 0.1666307974789887
Position 1771: 0.1593929872758998
Position 1586: 0.14857566407916575
Position 1674: 0.06818118750668455
Position 981: 0.06018847953928934
Position 7640: 0.0595627463062377
Position 1032: 0.0569189330576085
Position 1220: 0.05191907552827283
Position 7606: 0.04970432402962914
Position 2928: 0.03227678644905184
Position 6144: 0.025015386804531747
Position 3223: 0.02069747143478827
Position 2896: 0.02051034079599151
Position 3673: 0.016338171703229366
Position 861: 0.015851246337326413
Position 7836: 0.014193928630303762
Position 2275: 0.013367474336240272
Position 1322: 0.011710491439315004
Position 3220: 0.010442729916445265
Position 3944: 0.01042158339984307
Position 3968: 0.010215877888073882
Position 4602: 0.009988294615518426
Position 791: 0.009649280655901876
Position 917: 0.009609616626536581
Position 4419: 0.009281856094990498
Position 4287: 0.007935983946152553
Position 1301: 0.007808637150380081
Position 4253: 0.007203879586163323
Position 7767: 0.006309343540025496
Position 950: 0.00571954789536246
Position 2643: 0.0055089427479113415
Position 5078: 0.0049203285633658105
Position 2439: 0.003804405950543173
Position 969: 0.0033777768795406294
Position 4097: 0.003064050657479959
Position 990: 0.002914417347597528
Position 1428: 0.002801524471748843
Position 3893: 0.0026219428166225547
Position 3772: 0.0025615719837434473
Position 807: 0.0021706219284938063
Position 1798: 0.0021420081189769337
Position 3920: 0.0021122104258235437
Position 4178: 0.0016868644412366498
Position 4151: 0.001615322740339147
Position 994: 0.0016113350035608586
Position 4124: 0.0014265035566475052
Position 1921: 0.001355468481298457
Position 4232: 0.0012703259866338875
Position 753: 0.0010853251513441979
Position 1536: 0.000958634636719613
Position 1225: 0.0008811947560288968
Position 1926: 0.0007973069011339501
Position 1477: 0.0007141248946091765
Position 1243: 0.00015439131833835758
Position 694: 9.089301142527758e-05
Position 830: 7.237591022954375e-05
Position 2688: 2.9246007523133688e-05
Position 461: 2.5937919340645636e-05
Position 867: 1.4069631380444018e-05
Position 609: 8.477047771965466e-06
Position 448: 6.745521121117792e-06
Position 1410: 7.571965241720063e-07
Position 1495: 4.449895133425971e-07
Position 527: 4.0121428255340887e-07
