Gene = INTS3
index = 706
Annotated 5SS: [  718 12668 13302 19004 19297 20689 23173 24342 26673 29697 31547 32324
 32852 33610 34781 35296 35820 36155 36668 36997 39761 40895 41778 42245
 42667 43897 44374 44645 45015]
Annotated 3SS: [12583 13217 18889 19211 20621 23027 24211 26574 29504 31458 32243 32759
 33502 34660 35165 35764 36050 36622 36876 39606 40825 41701 42130 42617
 43728 44272 44571 44857 45125]
SMsplice 5SS: [  718  3110 12668 13302 19004 19297 23173 24342 26402 26673 29697 31547
 32324 34781 35820 36997 40895 41778 42245 42667 43897 44645 45015]
SMsplice 3SS: [ 2874 12583 13217 18889 19211 23027 24211 26305 26574 29504 31458 32243
 34660 35764 36876 40825 41701 42130 42617 43728 44571 44857 45125]
top_k =  100
Partition function (log Z): 33.84084894625799

Sorted 5' Splice Sites (High to Low Probability):
Position 23173: 0.9999999999999883
Position 13302: 0.999978487693032
Position 26673: 0.9922186141918856
Position 19297: 0.9807023600955992
Position 718: 0.9800994144236986
Position 35820: 0.9684637711834418
Position 32324: 0.9663245635482495
Position 43897: 0.9658477911799561
Position 42667: 0.9640609022043586
Position 42245: 0.9212957843042264
Position 31547: 0.9201018004365227
Position 29697: 0.9167840162825353
Position 36997: 0.9036324297259041
Position 19004: 0.9010049042208967
Position 40895: 0.8735859595523066
Position 12668: 0.8578425775579167
Position 24342: 0.7197482301089495
Position 44645: 0.6178537119539943
Position 3110: 0.616820277272174
Position 41778: 0.5633265359784377
Position 26402: 0.5550636822264037
Position 145: 0.5446217163122962
Position 17991: 0.5302359472799713
Position 33043: 0.5058303252920366
Position 32852: 0.37465803688138155
Position 40434: 0.3726120739474398
Position 45015: 0.34615880201861904
Position 44374: 0.2856545836382689
Position 36013: 0.2212467686508335
Position 35296: 0.21835353930266363
Position 2985: 0.20464323285995334
Position 29263: 0.19497749852319535
Position 43617: 0.19228716987118827
Position 44408: 0.19164659075712331
Position 36155: 0.18020824944267047
Position 41088: 0.16657797719343517
Position 36129: 0.14326090382154083
Position 36017: 0.13072436965819587
Position 43630: 0.1234220765230451
Position 40218: 0.11654343201032671
Position 20689: 0.10789191269020636
Position 1233: 0.10123555622570446
Position 37001: 0.0963675702740909
Position 33610: 0.0960595622738406
Position 12664: 0.0916288581175484
Position 29247: 0.09056409396170374
Position 44676: 0.08885857506830763
Position 42408: 0.0743458526747503
Position 21603: 0.07377163865052595
Position 22407: 0.07060527790203577
Position 29660: 0.058249724200962014
Position 40444: 0.05759099070609727
Position 19494: 0.053895541524952115
Position 21717: 0.04569522314579972
Position 45265: 0.044847163044619595
Position 44500: 0.035569610162523295
Position 12757: 0.03427523932929232
Position 24154: 0.03385445810317433
Position 33213: 0.03340729855424771
Position 20713: 0.033015919555672985
Position 45062: 0.03284786968742151
Position 2172: 0.032089352540691764
Position 13681: 0.027781387927166945
Position 30510: 0.019820165308000102
Position 43991: 0.01938402231092639
Position 21992: 0.019311724283830337
Position 29613: 0.01712018604341848
Position 12712: 0.016253324995228254
Position 236: 0.015450784470541289
Position 44725: 0.014293007750373551
Position 2256: 0.014271147042062001
Position 43031: 0.013999756015153846
Position 22482: 0.012035420177766827
Position 44804: 0.011780839111113623
Position 22470: 0.010284570717295098
Position 44679: 0.009844914150573108
Position 42898: 0.009092230631787624
Position 722: 0.007677772002288044
Position 32796: 0.006787282980289115
Position 43907: 0.006457761183711405
Position 32877: 0.006432519858211243
Position 32413: 0.006412844432035006
Position 32864: 0.006217190253044068
Position 42261: 0.0055843804291515545
Position 21123: 0.0055288590001900725
Position 27601: 0.00552275208910094
Position 27075: 0.0052791163526464385
Position 43365: 0.005210105691976176
Position 18911: 0.004414752914899443
Position 43813: 0.0035016906053053935
Position 26: 0.003338871976801502
Position 29572: 0.0033273108593378036
Position 17808: 0.003232521136727536
Position 14643: 0.0031657039029544393
Position 14605: 0.0030838166223042833
Position 26732: 0.002255311317464166
Position 32553: 0.0022194546680232305
Position 18203: 0.0021588743376146557
Position 42: 0.001533077714486694
Position 217: 0.00031699101672086696
Position 318: 0.00024268894011327362
Position 252: 0.00023773007692148604
Position 362: 0.00019802156402283787
Position 23491: 0.00019635626454225845
Position 380: 0.00012519450359564624
Position 26683: 8.943458372318799e-05
Position 21: 5.699482316901566e-05
Position 629: 5.541890604361018e-05
Position 28: 3.363584302501667e-05
Position 1059: 2.5298760297830608e-05
Position 13883: 2.3892505104970522e-05
Position 13901: 2.303529807615113e-05
Position 23: 2.1608556768193555e-05
Position 13713: 2.007553699596067e-05
Position 14128: 6.899818514151094e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 23027: 0.9999999999999849
Position 12583: 0.9999999999999847
Position 42130: 0.9961549351337898
Position 43728: 0.9951912652798937
Position 29504: 0.9846629418988461
Position 32243: 0.9717770923059407
Position 35764: 0.9684637711834422
Position 19211: 0.9676807716334799
Position 36876: 0.9646769691616022
Position 44571: 0.9311897115940638
Position 31458: 0.91768103118739
Position 18889: 0.9054196571357934
Position 13217: 0.8970199183183977
Position 40825: 0.8960715896425889
Position 26574: 0.8731691905292858
Position 2874: 0.7920853950515716
Position 35914: 0.6413380064186729
Position 45125: 0.611452442353435
Position 41701: 0.5633265359784375
Position 26186: 0.5550636822264047
Position 44857: 0.5462587428693162
Position 42617: 0.5382949685653153
Position 17669: 0.5334684684167006
Position 24211: 0.5184674112807787
Position 32952: 0.5052414604661785
Position 44272: 0.44483756023122023
Position 40368: 0.43020306465353747
Position 42532: 0.39636694278650275
Position 32759: 0.3899076079523807
Position 29146: 0.28554159248489935
Position 565: 0.2682023007524599
Position 43460: 0.25168002023446534
Position 485: 0.24907283280273407
Position 35165: 0.21835353930266363
Position 40971: 0.14409234710315422
Position 20621: 0.14080738398494191
Position 26537: 0.12139416956378411
Position 40019: 0.11654343201032671
Position 21488: 0.10296863215015117
Position 13130: 0.10295712453410695
Position 24121: 0.09850758214161386
Position 33502: 0.09605956227384037
Position 24150: 0.0642654926461425
Position 43528: 0.06402922615976767
Position 44245: 0.06040804802710199
Position 22328: 0.05103401963001705
Position 1098: 0.05064852755097626
Position 24153: 0.04988544612969273
Position 1149: 0.04503194787334176
Position 2107: 0.04315602559346451
Position 22288: 0.04189124916708087
Position 36926: 0.03532303083839049
Position 19426: 0.03433527657445823
Position 36098: 0.03410228515456738
Position 32899: 0.03399616338010621
Position 19174: 0.031225218542766938
Position 45645: 0.03051229889177756
Position 2957: 0.029378115080553848
Position 42597: 0.02875113583867923
Position 46705: 0.026135281124546925
Position 42874: 0.0230919866469415
Position 295: 0.022998525009608802
Position 45956: 0.02093640595188297
Position 13496: 0.019455201701190715
Position 21810: 0.019311724283830267
Position 21519: 0.016280175030283617
Position 24053: 0.015343842198240283
Position 30212: 0.010848218128686457
Position 29476: 0.01081829548740805
Position 30367: 0.008971947179313641
Position 622: 0.008342986044093548
Position 44318: 0.007625176299594142
Position 24021: 0.00713291381565574
Position 14553: 0.006249520525258711
Position 21040: 0.0055288590001900725
Position 26998: 0.0052791163526464385
Position 43157: 0.005210105691976176
Position 42365: 0.005071082274336604
Position 1172: 0.004722437502277436
Position 27428: 0.004365984303968013
Position 32646: 0.0041874220205443
Position 13453: 0.004032866954324735
Position 2201: 0.003204473989289314
Position 13431: 0.002863682742898656
Position 579: 0.002859301121860242
Position 31342: 0.002420769249129626
Position 18062: 0.00215887433761465
Position 32396: 0.0018386922467403966
Position 516: 0.001686078489164106
Position 234: 0.0014999849457009145
Position 13591: 0.0014478303956715326
Position 27377: 0.0011567677851329272
Position 19139: 0.0010688322348286275
Position 32433: 0.0007864753483405761
Position 42512: 0.0006150046783412407
Position 31853: 0.0005525344175808721
Position 19452: 0.0002626250461070346
Position 21709: 0.00021805461589104552
Position 23408: 0.00010918244231306863
Position 1052: 0.0001080978662477775
Position 20448: 0.0001004482609376822
Position 23313: 4.068175448611564e-05
Position 42407: 3.2850335519091404e-05
Position 13756: 3.09130521148647e-05
Position 346: 2.7241631018060638e-05
Position 500: 2.6860425493535503e-05
Position 23435: 2.5137617593952613e-05
Position 23363: 2.135445014912155e-05
Position 858: 2.1041309120837252e-05
Position 19286: 1.918276958678883e-05
Position 903: 1.1506922759943335e-05
Position 13565: 1.0599185064623175e-05
Position 13560: 7.297236078905274e-06
Position 13977: 6.899818514151094e-06
Position 19289: 5.9948193208613296e-06
Position 360: 5.0705484171252175e-06
Position 400: 4.326365857400664e-06
Position 31755: 2.0683297042166786e-06
Position 604: 1.7089553783003735e-06
Position 12881: 1.444840528735884e-06
