Gene = SDHA
index = 1234
Annotated 5SS: [  178  5328  6281  7322  7807 10093 12760 15405 17099 18359 22236 32863
 33228 36266]
Annotated 3SS: [ 5240  6118  7177  7641  9943 12634 15235 16902 18186 22116 32750 33096
 36151 38092]
SMsplice 5SS: [  178  5328  7807 10093 12760 15405 16664 18359 22236 24521 30095 32863
 33228 36266]
SMsplice 3SS: [ 5240  7641  9943 12634 15235 16515 18186 22116 24369 29933 32750 33096
 36151 38092]
top_k =  100
Partition function (log Z): 20.018068647711775

Sorted 5' Splice Sites (High to Low Probability):
Position 18359: 1.0000000000000009
Position 22236: 1.0000000000000002
Position 33228: 1.0000000000000002
Position 178: 0.9932464370660137
Position 10093: 0.9888973586571256
Position 36266: 0.9756488699959003
Position 15405: 0.9661389917416551
Position 5328: 0.9585148800266436
Position 16664: 0.9491944973608901
Position 7807: 0.9443310884315165
Position 12760: 0.8878090282683717
Position 30095: 0.6649679436846689
Position 17099: 0.578159962557351
Position 24521: 0.5578548412342
Position 10459: 0.505236402546715
Position 19707: 0.46235578643153474
Position 2097: 0.3004728121040067
Position 6281: 0.2963443049899769
Position 7322: 0.2738038254413953
Position 14636: 0.22668130840066145
Position 17598: 0.17130812160422512
Position 25627: 0.16453057637783336
Position 36463: 0.13517528808270274
Position 34840: 0.13224804656827377
Position 17680: 0.08770169548426324
Position 19378: 0.0717688416886382
Position 15846: 0.06261860268530821
Position 36552: 0.05100428385577618
Position 9477: 0.04234256490996894
Position 17595: 0.02791600328935668
Position 17654: 0.02292053466043211
Position 34281: 0.020723942925088043
Position 10455: 0.01993959180625096
Position 9516: 0.01954858479723064
Position 5378: 0.015751993843130335
Position 15638: 0.014762951790577425
Position 6100: 0.014371040087003175
Position 15463: 0.013783193764384622
Position 24525: 0.012794120607211471
Position 34334: 0.009083341915165778
Position 6167: 0.00858827162742212
Position 15819: 0.006150375492737304
Position 228: 0.005359503801187251
Position 1865: 0.0038277779551129172
Position 38194: 0.0035732189312371572
Position 36500: 0.0030181333445164003
Position 803: 0.002131435686480031
Position 5942: 0.001772707012619593
Position 1466: 0.000593575932109354
Position 662: 0.00033765166941613625
Position 9115: 0.00015600795020196938
Position 329: 4.3329929651111874e-05
Position 182: 3.907322264058066e-06
Position 253: 1.315540082870657e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 22116: 1.0000000000000013
Position 18186: 1.0000000000000009
Position 33096: 1.0000000000000002
Position 9943: 0.9888592945308379
Position 38092: 0.9807954408517098
Position 15235: 0.9799221855060399
Position 16515: 0.9491944973608889
Position 7641: 0.8714225344912707
Position 36151: 0.8402123815738338
Position 12634: 0.8268797623836374
Position 5240: 0.785767728287968
Position 29933: 0.6649679436846689
Position 24369: 0.5706489618414116
Position 10362: 0.4160850315305722
Position 16902: 0.35917659868984386
Position 6118: 0.3039643111623081
Position 17498: 0.30355546482635576
Position 1998: 0.2607730919543212
Position 14382: 0.21521175274448
Position 36387: 0.20704975255368097
Position 7177: 0.1754740951731305
Position 25405: 0.16453057637783325
Position 5201: 0.1472192920409097
Position 19539: 0.14676325234758833
Position 36116: 0.13584147503118787
Position 19650: 0.12025032337498172
Position 19460: 0.11227535976276362
Position 34795: 0.11103631666933333
Position 19290: 0.0983494507318583
Position 16939: 0.09342435201691263
Position 16958: 0.08725412721422564
Position 15727: 0.06876897817804552
Position 7158: 0.06327090948028019
Position 9249: 0.06189114970719954
Position 7670: 0.061213978280471676
Position 12578: 0.05688012459957688
Position 19621: 0.0564862419029811
Position 10335: 0.052504497854003504
Position 5186: 0.04011810395490763
Position 16991: 0.0347591858506418
Position 34111: 0.029807284840253835
Position 7103: 0.02808144524992784
Position 1731: 0.02608490601632225
Position 10173: 0.024920669811976326
Position 10425: 0.022048902797764492
Position 34815: 0.013022898211298775
Position 14354: 0.011469555656181307
Position 15501: 0.010960265500982676
Position 5941: 0.010756733992387581
Position 1904: 0.009626210165824697
Position 34757: 0.008188831687641673
Position 7667: 0.007935179165324638
Position 7249: 0.0069773755380567026
Position 17432: 0.006290890211921339
Position 1948: 0.005569038420063178
Position 10197: 0.005242714754477857
Position 12611: 0.004049141285157726
Position 15473: 0.0038026862895947497
Position 7606: 0.003759396494448271
Position 5976: 0.003614306094615604
Position 38290: 0.0035732189312371572
Position 10264: 0.0026294395318870044
Position 16849: 0.0020064494221425475
Position 2011: 0.001905170849803001
Position 5835: 0.001772707012619593
Position 10203: 0.0017447380722844812
Position 16963: 0.0015392493635849667
Position 5085: 0.0011595508333723103
Position 6099: 0.0009682654550906414
Position 37260: 0.000639058819435309
Position 545: 0.000491592994209246
Position 513: 0.00031734406710292717
Position 1191: 0.00031106584144454904
Position 37239: 0.0003084664490490759
Position 8790: 0.00015600795020196938
Position 1342: 0.00014455474498107414
Position 766: 0.00013941004047548215
Position 1363: 0.00013795534568373144
Position 1751: 0.00013013393621719534
Position 1735: 0.00011940848038345436
Position 1543: 9.263023618424332e-05
Position 745: 6.679270788630663e-05
Position 725: 5.7299150496698425e-05
Position 623: 4.995806885143048e-05
Position 9798: 3.8064126288296566e-05
Position 5016: 2.1987526173712393e-06
