Gene = P3H1
index = 992
Annotated 5SS: [  517  4701  7823  8172  9241 11476 11859 12155 14487 14750 16838 18824
 19301 19752]
Annotated 3SS: [ 4547  7632  8039  9100 11385 11805 12032 14358 14653 16686 18705 19224
 19610 20170]
SMsplice 5SS: [  517  4701  7823  8172  9241 11476 12155 14487 14750 16838 18824 19301
 19752]
SMsplice 3SS: [ 4547  7632  8039  9100 11385 12032 14358 14653 16686 18705 19224 19610
 20170]
top_k =  100
Partition function (log Z): 20.97533920520806

Sorted 5' Splice Sites (High to Low Probability):
Position 16838: 0.9924221177305341
Position 19301: 0.9904371826764791
Position 11476: 0.9762151538787086
Position 9241: 0.9682186760291329
Position 14750: 0.9663051945708901
Position 18824: 0.9568204543065821
Position 14487: 0.9471778282442767
Position 12155: 0.9128959601866007
Position 8172: 0.9108974738241928
Position 7823: 0.8819350310920993
Position 517: 0.8075261018320756
Position 4701: 0.6346079495762383
Position 19752: 0.49851413149337254
Position 19771: 0.43003256482008095
Position 10623: 0.4024923701037895
Position 8735: 0.3100440334952969
Position 11951: 0.29195461479674145
Position 20337: 0.17860370413147653
Position 9504: 0.17489604207057338
Position 13785: 0.16546745200463145
Position 19027: 0.10555302330960732
Position 10289: 0.09434612922276933
Position 19953: 0.08808175516894233
Position 12133: 0.08444258984559237
Position 8229: 0.07767836039882683
Position 11859: 0.06943595543486186
Position 11959: 0.06693744587931658
Position 9828: 0.060230124124965846
Position 11884: 0.05971966482055726
Position 502: 0.04750556357330222
Position 10444: 0.04620022965002611
Position 58: 0.042763454708936575
Position 148: 0.035006078313136436
Position 841: 0.03265231776885055
Position 11933: 0.030107974524589694
Position 9236: 0.026255843355719195
Position 13633: 0.023517658779963174
Position 19022: 0.019537770031290026
Position 11486: 0.019428518190386324
Position 6365: 0.015443829729422688
Position 10325: 0.014085635195890312
Position 12853: 0.012587162265089387
Position 727: 0.01056591036842976
Position 121: 0.009561307360840121
Position 16750: 0.007449892058569205
Position 18846: 0.006971982397634307
Position 4981: 0.006674084280002984
Position 1244: 0.006469544829262235
Position 13943: 0.0058571702607649115
