Gene = CRHBP
index = 411
Annotated 5SS: [  503   982  1474  3151  6177 10748]
Annotated 3SS: [  887  1315  2939  6027 10629 16014]
SMsplice 5SS: [  503   982  1474  2639  3151 10748]
SMsplice 3SS: [  887  1374  2529  3006 10629 16014]
top_k =  100
Partition function (log Z): 3.768589048169642

Sorted 5' Splice Sites (High to Low Probability):
Position 1474: 0.9999999999999978
Position 3151: 0.99345315889561
Position 982: 0.9017381971394292
Position 10748: 0.8412602425551255
Position 503: 0.636735128783065
Position 6177: 0.6344472233358329
Position 2639: 0.464701348506494
Position 238: 0.27786940398975657
Position 2614: 0.17461502711497143
Position 8029: 0.15964681553714588
Position 10753: 0.15850255461195642
Position 4537: 0.12111280518766752
Position 11412: 0.10990750316398872
Position 16141: 0.10046787481835306
Position 11379: 0.09960978663764898
Position 1028: 0.095337987120113
Position 493: 0.06477466239365405
Position 6417: 0.05896136135599622
Position 2654: 0.05343088813299023
Position 10960: 0.02433592803267896
Position 2621: 0.019648361460552103
Position 266: 0.016205799502291552
Position 66: 0.00927931628165306
Position 2940: 0.00561576101064411
Position 2372: 0.00283103747744682
Position 248: 0.002158026975557785
Position 592: 0.0018819151224498485
Position 2485: 0.0018777588145668025
Position 1038: 0.0010233934303443383
Position 45: 0.0010044649944881796
Position 155: 0.000885335295549446
Position 3014: 0.0006391666051268737
Position 815: 0.00038256724027549893
Position 3419: 0.0002120306714805409
Position 52: 3.839721906060658e-06
Position 94: 6.673282924565541e-07
Position 130: 4.1532695534679745e-08
Position 133: 2.603877842508099e-09
Position 136: 1.8152685309142022e-09
Position 121: 5.085351103323529e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 10629: 0.9411324417002473
Position 1374: 0.7056278842732848
Position 16014: 0.7054456054538363
Position 2529: 0.6521998146924844
Position 887: 0.5127801057377585
Position 3006: 0.49396783344791007
Position 2939: 0.4632801583190358
Position 848: 0.39258006990162525
Position 6027: 0.38823239062067044
Position 1315: 0.28350490828401653
Position 6047: 0.2459086170760857
Position 11637: 0.1720054575469919
Position 7920: 0.15964681553714577
Position 11049: 0.12609972460650198
Position 4210: 0.11118686242633452
Position 928: 0.09108058205197064
Position 11341: 0.06079708289530662
Position 6355: 0.05896136135599623
Position 10490: 0.05863035546683469
Position 13078: 0.05667268051394604
Position 16694: 0.051674618270633084
Position 11177: 0.045456641338664484
Position 2887: 0.038340878017783554
Position 15573: 0.037572793818578656
Position 16408: 0.03222975701845287
Position 2556: 0.027403622002219966
Position 10832: 0.02710408860092792
Position 16633: 0.016563499529267185
Position 2613: 0.01264167880189163
Position 4324: 0.010127067283007954
Position 2502: 0.00904149705227262
Position 392: 0.0077137790819644374
Position 1400: 0.006289219802440618
Position 2558: 0.005941227912513299
Position 2263: 0.004366633845025106
Position 2371: 0.003889829405310618
Position 1387: 0.002689419282426615
Position 2843: 0.0025996605898325584
Position 11892: 0.0024619402266439863
Position 2963: 0.0015195561368179424
Position 364: 0.001326806773053236
Position 2091: 0.001138728310373157
Position 1341: 0.001049793843648923
Position 308: 0.000854981701042782
Position 333: 0.0007993088853758672
Position 892: 0.0005547670286783841
Position 340: 0.0003716382938036369
Position 445: 0.0003715575236652878
Position 5918: 0.00030621563907669633
Position 2216: 0.00029930784223451045
Position 3346: 0.00024810898272425443
Position 1347: 0.00024583803929536147
Position 347: 0.0001730040937128119
Position 1437: 0.00017263023966235957
Position 1280: 0.000152717073474004
Position 2229: 0.00015239138558579662
Position 1220: 0.00014222920098616996
Position 1112: 0.00012285180227287253
Position 236: 8.895264824292083e-05
Position 316: 7.491370033664456e-05
Position 368: 6.416339977019641e-05
Position 121: 6.219466551532583e-05
Position 679: 6.016262129169205e-05
Position 582: 5.015128137271095e-05
Position 941: 5.004998015146509e-05
Position 897: 4.9402970800314106e-05
Position 809: 4.8118012536107815e-05
Position 394: 4.65589999248219e-05
Position 399: 2.0997386018375633e-05
Position 310: 2.0113754476915844e-05
Position 408: 1.4213589517467173e-05
Position 2409: 1.3828870886954649e-05
Position 389: 1.02618760542173e-05
Position 732: 8.488896177524836e-06
Position 2284: 4.863433339776426e-06
Position 2302: 4.634087372323649e-06
Position 2186: 3.7808112061945373e-06
Position 321: 3.028104575768888e-06
Position 2309: 2.5830543053393405e-06
Position 1173: 2.5081584897027316e-06
Position 373: 2.378819791653781e-06
