Gene = CSF2
index = 414
Annotated 5SS: [ 193  333 1146]
Annotated 3SS: [ 290 1019 1954]
SMsplice 5SS: [ 193  333 1146]
SMsplice 3SS: [ 290 1019 1954]
top_k =  100
Partition function (log Z): 0.5975749012304026

Sorted 5' Splice Sites (High to Low Probability):
Position 1146: 0.9984636158665114
Position 193: 0.9734169259171251
Position 333: 0.9065043719128927
Position 1414: 0.5316795809684195
Position 735: 0.30332344070090494
Position 1819: 0.20877535498133865
Position 589: 0.12028759193800294
Position 1407: 0.06534259666441429
Position 586: 0.06235028238305533
Position 387: 0.012015310396347706
Position 852: 0.010077232357925497
Position 769: 0.0035648136939123057
Position 729: 0.0033063834543798952
Position 594: 0.0028395794222421658
Position 197: 0.0025289655816573492
Position 810: 0.002322346293984483
Position 207: 0.00029439605818873794
Position 130: 9.316675598416105e-05
Position 170: 2.5095984977313544e-05
Position 155: 1.9568862410821677e-05
Position 215: 1.5173772902267078e-06
Position 320: 4.7012157911373004e-07
Position 300: 3.005163963640332e-07
Position 67: 1.959286989277252e-07
Position 36: 1.463641852544271e-07
Position 22: 1.1187437334801122e-07
Position 255: 4.6484464568598634e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1019: 0.9722107731638117
Position 290: 0.8904272785037428
Position 1954: 0.8251093213606072
Position 439: 0.4422115854126865
Position 1317: 0.29482772060403556
Position 1263: 0.2842332211270422
Position 1641: 0.12685779860850568
Position 1532: 0.07440101861747027
Position 1493: 0.03670108395618398
Position 1278: 0.03210448624281261
Position 1975: 0.02855363007540555
Position 1236: 0.025833862226501664
Position 1765: 0.023542732454990483
Position 1286: 0.02050938694100084
Position 671: 0.020132793885345262
Position 1022: 0.014352807583946695
Position 259: 0.01349347351823067
Position 2313: 0.012367072463898697
Position 509: 0.011857170707756695
Position 443: 0.010108329032648848
Position 1320: 0.008971682110896037
Position 1037: 0.008888627969544559
Position 2336: 0.006908204309605009
Position 1244: 0.0037119386161240673
Position 418: 0.0031429793731840177
Position 809: 0.002852787850599152
Position 728: 0.002507835330973219
Position 404: 0.002501412683578415
Position 872: 0.0017025220887934278
Position 725: 0.00127108128550369
Position 530: 0.0012079069931200178
Position 651: 0.0009664957421993935
Position 616: 0.000840594147621285
Position 792: 0.000774543817095985
Position 356: 0.0004120143869112512
Position 913: 0.0003479196277699589
Position 1362: 0.00026233377468206796
Position 1349: 5.898418298735967e-05
Position 332: 2.310069926246836e-05
Position 300: 1.593788878089426e-05
Position 303: 1.3394276512764782e-05
Position 453: 1.1132057975872475e-05
Position 222: 2.0937622362806444e-06
Position 548: 7.916478329356602e-07
Position 306: 7.890418124263241e-07
Position 315: 6.424007845954635e-07
Position 231: 4.6074719444630524e-08
Position 364: 2.4210750544508804e-08
Position 337: 3.562590286967397e-12
