Gene = EXOSC3
index = 519
Annotated 5SS: [ 337 1144 3072]
Annotated 3SS: [ 993 2919 4176]
SMsplice 5SS: [ 337 3072]
SMsplice 3SS: [2919 3180]
top_k =  100
Partition function (log Z): -5.288563540738039

Sorted 5' Splice Sites (High to Low Probability):
Position 3072: 0.9779300946427487
Position 337: 0.6332707341345508
Position 558: 0.5328074564163158
Position 4400: 0.4632719119230625
Position 1144: 0.45864477171398405
Position 4783: 0.19431371866797822
Position 674: 0.19409447541899932
Position 199: 0.09135489098521213
Position 104: 0.05964267777469173
Position 3286: 0.03470621529130463
Position 1924: 0.018030812894860766
Position 258: 0.012705171402593127
Position 361: 0.008263320053040377
Position 91: 0.005270520640920622
Position 86: 0.00514232670211081
Position 3035: 0.0029354978621172205
Position 369: 0.002135821586320454
Position 910: 0.0011928474555936352
Position 305: 0.0007636640950353373
Position 215: 0.0006638478732544286
Position 378: 0.0005018814928731241
Position 208: 0.00037361285865129893
Position 934: 0.000261730317183851
Position 79: 6.574996738360825e-05
Position 152: 5.575491619241025e-05
Position 316: 4.4480200758638406e-05
Position 168: 4.145458686771319e-05
Position 1112: 6.358192421160148e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2919: 0.9831625765731102
Position 4176: 0.5760380392413921
Position 993: 0.44757105415122206
Position 491: 0.3500332422504917
Position 5042: 0.29885084005076457
Position 4698: 0.2064075184112627
Position 3180: 0.19411607188803945
Position 441: 0.18738621315505943
Position 4863: 0.14638969242094196
Position 3342: 0.05873543658182617
Position 5241: 0.05153899613111353
Position 4076: 0.05053044288287981
Position 4999: 0.029194249319032705
Position 3994: 0.02651726213714212
Position 3586: 0.012402508625762575
Position 1111: 0.011648776633744052
Position 1833: 0.011347459394783932
Position 4313: 0.011073860114767525
Position 4009: 0.009314082586918324
Position 4490: 0.006755505691860342
Position 1752: 0.006683353500076844
Position 5136: 0.0050186649443754545
Position 594: 0.004876914815693766
Position 2764: 0.002964831815246719
Position 3364: 0.0020777637371738765
Position 509: 0.001819937933774531
Position 3143: 0.0013979661105477776
Position 818: 0.001376765883292048
Position 668: 0.0011298728091386912
Position 591: 0.0010675011998752548
Position 451: 0.0006482513377643995
Position 493: 0.0002473530818720163
Position 2695: 8.998002117508591e-05
Position 728: 3.668386320158718e-05
Position 760: 1.5286699434340943e-05
Position 673: 1.081810474598086e-05
Position 853: 1.028769154222676e-05
Position 650: 3.5983419315514735e-09
Position 411: 2.7633756892622157e-09
Position 396: 2.1567735372914536e-09
Position 330: 2.0870085393436826e-09
Position 279: 2.060808430761735e-09
Position 615: 1.7411758046392084e-09
Position 415: 1.4953169736224157e-09
